Bevölkerungsbewegung seit 1960;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9477;    Kulmbach (Lkr);1309;917;4468;4688;172;78075;1123;968;4304;4181;278;78805;717;1036;3214;3245;-350;75431;745;992;5213;3605;1361;75326;704;884;4129;3939;10;78825;534;867;3171;3314;-476;74491;560;997;4060;3738;-115;71428;578;990;3984;3660;-88;71328;516;1064;5277;4390;339;71439;497;1019;4923;4085;316;71752
9478;    Lichtenfels (Lkr);1288;821;2988;3314;141;65418;1027;845;3029;3311;-100;67802;723;828;2151;2159;-113;65905;784;842;3972;2628;1286;67832;648;713;3327;3332;-70;70840;496;774;3041;2964;-201;68087;527;918;4071;3722;-42;66722;587;905;3960;3608;34;66741;573;1038;5085;4026;594;67466;503;957;4846;4147;245;67716
9479;    Wunsiedel i.Fichtelgebirge (Lkr);1647;1298;6007;6268;88;105412;1270;1401;6555;6861;-437;102672;797;1401;3650;3715;-669;92885;857;1373;6356;4184;1656;89418;682;1232;3963;4123;-710;86044;488;1102;3134;3156;-636;76848;553;1247;3865;3815;-644;71974;563;1255;3834;3626;-484;71482;531;1278;5385;4104;534;70963;509;1158;4810;4176;-15;70959
9561;    Ansbach (Krfr.St);615;526;3938;3836;191;41729;504;674;3212;3071;-29;40384;394;481;2061;2129;-155;38183;434;495;2610;1789;760;37893;423;435;2302;2288;2;40165;332;503;2146;2142;-167;40253;467;511;2755;2825;-114;41681;460;583;2834;2730;-19;41662;464;597;3622;2930;559;39596;414;562;3347;3109;90;39700
9562;    Erlangen (Krfr.St);1344;707;7669;5834;2472;75582;1379;915;11799;9397;2866;96275;1081;944;10129;9181;1085;101845;1180;952;9972;8756;1444;102440;1002;917;8088;8145;28;100778;1047;1033;7909;7853;70;105629;1203;1127;8811;8952;-65;112385;1083;1154;9789;8763;955;113292;1059;1205;13060;9600;3314;113911;1078;1194;12036;10529;1391;115314
9563;    Fürth (Krfr.St);1572;1365;6015;5702;520;106308;1094;1370;8264;7692;296;105065;885;1339;6612;5336;822;99088;1248;1276;8105;5621;2456;103362;1115;1233;7444;6620;706;110477;1039;1260;8013;7268;524;114628;1381;1372;8083;8378;-286;128223;1428;1516;8507;7547;872;129122;1261;1406;11513;9076;2292;131060;1193;1393;9695;8853;642;131712
9564;    Nürnberg (Krfr.St);6379;5485;35347;25885;10356;478342;5530;6216;43180;33279;9215;509644;4087;6273;29457;27052;219;484408;5040;6142;41191;32114;7975;493692;4462;5744;29635;26581;1772;488400;4503;5296;29890;27396;1701;505664;5313;6181;32417;34576;-3027;515543;5508;6238;30544;34666;-4852;510632;4994;6366;51802;37877;12553;523734;4711;5981;42314;38343;2701;526606
9565;    Schwabach (Krfr.St);416;319;1562;1338;321;26380;366;323;3018;2095;966;31268;312;369;3289;2538;694;35387;398;366;2423;1622;833;35514;376;358;2371;2123;266;38213;299;443;2139;1867;128;38879;380;575;2676;2404;77;41056;395;506;2499;2292;96;41146;380;481;2853;2660;92;40812;322;526;2579;2203;172;40994
9571;    Ansbach (Lkr);2761;1935;10648;11274;200;146887;2220;1927;9450;9295;448;155981;1799;1831;8542;8045;465;155402;2122;1866;11589;8060;3785;165301;1809;1715;9683;8877;900;183207;1441;1911;8155;8482;-797;179925;1850;2218;12445;11275;802;185316;1840;2185;12001;10639;1017;186279;1769;2282;15713;12786;2414;186359;1643;2098;13645;12240;950;187340
9572;    Erlangen-Höchstadt (Lkr);1416;745;4989;3812;1848;66963;1256;783;6063;4463;2073;80632;1257;898;7266;5281;2344;99297;1449;946;8696;6033;3166;114492;1329;945;8121;7743;762;128939;1060;1143;7681;7209;389;131448;1293;1369;9410;8402;932;138105;1381;1517;9093;7717;1240;139323;1243;1509;10982;9012;1704;137981;1111;1493;9835;8876;577;138581
9573;    Fürth (Lkr);1098;675;5007;4495;935;61772;914;860;7890;7010;934;75852;891;896;7864;6561;1298;91073;1056;952;8871;7223;1752;98621;1024;1032;8367;8832;-473;112896;860;1099;9391;8818;334;114810;1069;1424;9205;7985;865;118695;1119;1469;9713;8588;775;119432;1001;1515;12512;11396;602;117602;952;1468;13299;12800;-17;117617
9574;    Nürnberger Land (Lkr);2014;1415;8900;6942;2557;118432;1826;1685;12315;9688;2768;137670;1464;1736;9069;7301;1496;147683;1716;1868;12583;8879;3552;157408;1487;1720;9468;8694;541;168024;1186;1777;8580;8222;-233;166260;1564;2075;10757;9823;423;171143;1610;1999;9936;9234;313;171424;1366;2250;12949;10808;1257;168856;1277;2111;11710;10557;319;169193
9575;    Neustadt a.d.Aisch-Bad Windsheim (Lkr);1602;1219;5021;5639;-235;85881;1224;1171;4701;4640;114;87045;1028;1151;4150;3837;190;84639;1071;1134;6011;3899;2049;89186;899;1091;5421;4759;470;98671;724;1026;4633;4817;-486;97558;966;1183;6555;6018;320;101272;951;1208;6578;5774;547;101788;927;1352;8391;6431;1535;100568;859;1261;7511;6709;400;100982
9576;    Roth (Lkr);1571;837;4571;4176;1129;73831;1320;918;8285;6143;2544;90586;1074;1037;6320;5499;858;102042;1432;1059;7248;4630;2991;110597;1169;1202;6632;5908;691;124187;980;1202;5608;5530;-144;124186;1185;1408;7415;6702;490;127168;1278;1535;6877;6233;387;127520;1083;1511;8906;7233;1245;127472;1050;1493;8171;6788;940;128438
9577;    Weißenburg-Gunzenhausen (Lkr);1668;1114;4922;5135;341;84674;1233;1129;5143;5045;202;88166;944;1148;4183;4027;-48;84825;1146;1054;6382;4440;2034;90363;953;1015;4715;4534;119;95109;719;1002;3888;3862;-257;92326;905;1155;5641;4995;396;95117;904;1169;5114;4427;422;95523;895;1250;7187;5220;1612;94468;806;1160;5958;5412;192;94670
9661;    Aschaffenburg (Krfr.St);1019;565;3837;3650;641;58795;706;736;4356;4280;46;59769;617;706;3780;3488;203;59257;736;869;4332;3158;1041;64098;685;759;4579;3941;564;67592;576;757;3996;3860;-45;68678;657;773;4801;4822;-137;70858;730;884;5295;4590;551;71381;669;884;6151;4844;1092;72054;636;844;5499;4797;494;72554
9662;    Schweinfurt (Krfr.St);832;577;3973;3417;811;56592;611;674;4652;4435;154;58215;490;673;3424;3831;-590;52445;582;633;4028;3130;847;54483;469;658;3254;3251;-186;54325;435;682;3184;3057;-120;53415;552;720;3725;3678;-121;53319;541;810;4126;3583;274;53585;527;796;5119;3750;1100;53539;451;855;4816;4017;395;53938
9663;    Würzburg (Krfr.St);1895;1377;12319;10423;2414;124598;1381;1541;11667;12049;-542;128197;1084;1647;11533;9688;1282;128620;1329;1553;10481;8433;1824;127777;1051;1509;12596;11522;616;127966;1014;1355;11192;10253;598;133799;1335;1430;10951;11786;-930;126954;1340;1521;11448;11215;52;126933;1138;1580;13097;11688;967;131271;1121;1527;11957;11082;469;131759
9671;    Aschaffenburg (Lkr);2649;1102;5876;5170;2253;116033;2135;1267;10337;8600;2605;142179;1782;1411;8017;7329;1059;148599;2090;1497;10894;7873;3614;161225;1692;1379;9286;9414;185;173915;1247;1674;9172;9062;-317;172667;1506;1960;10880;9915;511;174658;1724;1975;10390;9790;349;174965;1547;2056;14244;11711;2024;170651;1453;1972;11052;10352;181;170856
9672;    Bad Kissingen (Lkr);1999;1090;7635;7382;1162;97356;1567;1205;6920;6548;734;103228;1095;1367;4723;4888;-437;102265;1225;1361;9377;6544;2697;104602;1000;1288;5723;5520;-85;109328;763;1247;4700;4847;-631;104301;903;1362;5762;5348;-45;103169;935;1390;6002;5246;301;103454;908;1479;7569;5875;1123;103088;848;1380;6437;5547;358;103447
9673;    Rhön-Grabfeld (Lkr);1605;823;4414;4594;602;74929;1287;907;4461;4562;279;79683;916;963;5265;5287;-69;77852;1033;885;7733;6240;1641;81430;791;895;4423;4786;-467;86609;624;830;3616;3936;-526;82916;714;919;4379;4287;-113;79510;752;1122;4381;4129;-118;79376;740;1063;6044;4731;990;79216;627;974;5130;4577;206;79430
9674;    Haßberge (Lkr);1738;860;4257;4522;613;76162;1261;946;4270;4431;154;81500;999;916;2934;3414;-397;77304;1048;820;5177;3743;1662;83287;897;881;3968;3846;138;88509;676;898;3790;3936;-368;85010;767;903;4288;4228;-76;84275;809;984;4255;4062;18;84284;725;1012;5626;4634;705;83258;713;998;5447;4761;401;83673
9675;    Kitzingen (Lkr);1566;1017;4383;4839;93;78766;1152;953;4518;4774;-57;81040;904;956;4114;3888;174;79573;1107;921;5544;4134;1596;82627;857;920;5130;4811;256;88986;608;925;4674;4648;-291;88397;879;1050;6765;6020;574;91696;929;1112;6345;5857;305;91980;904;1197;8099;6509;1297;90576;851;1049;7499;6685;616;91197
9676;    Miltenberg (Lkr);2014;967;5591;5147;1491;93444;1691;1125;8686;7769;1483;108639;1430;1032;6631;6031;998;112154;1612;1146;9044;6847;2663;120328;1355;1100;7878;7507;626;131261;984;1269;6535;6959;-709;128341;1195;1464;8149;7837;43;128743;1161;1443;7952;7578;92;128782;1134;1648;9854;8252;1088;126649;998;1598;9317;8172;545;127204
9677;    Main-Spessart (Lkr);2321;1354;7928;7073;1822;113275;1756;1407;6628;6402;575;121329;1404;1312;5367;5083;376;120079;1534;1352;7667;5633;2216;126754;1191;1278;5736;5651;-2;132012;901;1355;5180;5598;-872;127761;1113;1578;6588;6271;-148;125976;1043;1601;6667;5943;166;126105;1044;1652;7986;6337;1041;125270;960;1643;7670;6441;546;125814
9678;    Schweinfurt (Lkr);2066;909;4567;4722;1002;86905;1540;1109;5869;5371;929;98694;1138;1057;5495;5011;565;102279;1337;1045;6881;5240;1933;108032;1053;1071;6514;6217;279;116569;819;1016;5556;5778;-419;113003;1069;1257;8493;8059;246;115652;1124;1381;9513;8748;508;116134;1058;1463;13707;12379;923;114749;959;1413;15120;15027;-361;114404
9679;    Würzburg (Lkr);2469;1174;7167;7585;877;108152;1833;1148;8740;7451;1974;122744;1729;1235;9210;8312;1392;134809;1846;1215;9095;7374;2352;144354;1522;1246;9690;9702;264;158919;1270;1341;8783;8889;-177;159788;1529;1632;10866;10316;447;162697;1601;1629;10703;9810;865;163534;1421;1740;12710;10565;1826;160240;1387;1697;12237;11289;638;160879
9761;    Augsburg (Krfr.St);3335;2792;18107;15781;2869;241671;2800;3227;21353;16968;3958;256595;2221;3287;15495;12023;2406;248346;2926;3229;18641;11658;6680;256877;2525;3115;14880;14175;115;254982;2323;2840;16433;14859;1057;264708;2968;3361;18424;18768;-737;295830;3144;3335;21817;20905;721;296478;2905;3449;27781;22627;4610;296706;2750;3123;27141;24547;2221;298972
9762;    Kaufbeuren (Krfr.St);547;541;5983;4133;1856;39686;487;668;4739;4058;500;43025;378;604;2714;2679;-191;42013;489;523;2516;1629;853;40432;385;473;2273;2052;133;41905;337;553;2105;1929;-40;41843;425;576;2585;2171;263;44662;474;594;2778;2194;464;45118;454;622;3405;2562;675;45459;469;591;3305;2575;608;46071
9763;    Kempten (Allgäu) (Krfr.St);820;588;5496;5810;-82;52604;658;628;6364;5742;652;56703;554;764;3992;3796;-14;57376;696;757;4623;3731;831;61906;587;695;3794;3645;41;61389;543;755;4040;3775;53;62060;719;798;4560;4683;-202;68940;717;791;4541;4358;109;69053;656;804;5820;4648;1024;65229;666;794;5523;4711;684;65933
9764;    Memmingen (Krfr.St);612;391;3491;3017;695;35301;498;418;3686;3570;196;38774;434;493;2707;2235;413;38298;455;481;2484;1790;668;39333;454;434;2195;2359;-144;40849;374;499;2288;2231;-68;41025;475;496;2858;2570;267;44360;481;541;2854;2427;367;44721;479;537;3905;2710;1137;43696;446;466;3164;2799;345;44048
9771;    Aichach-Friedberg (Lkr);1668;879;4467;4603;653;72209;1376;860;5632;4318;1830;83588;1200;911;5436;4238;1487;97009;1383;922;6695;4988;2168;108776;1289;1033;7162;5988;1430;123263;1015;1032;6703;6595;91;127955;1347;1323;8411;8014;421;135024;1396;1369;8433;7947;513;135538;1248;1448;10621;8581;1840;135133;1206;1378;10312;8839;1301;136430
9772;    Augsburg (Lkr);2773;1565;12257;10010;3455;135199;2490;1736;14466;11724;3496;164345;2101;1913;12129;10227;2090;183079;2630;1868;15028;10597;5193;204578;2343;1958;14973;13971;1387;236422;1860;2165;13380;12910;165;240068;2497;2603;18309;15723;2480;255900;2634;2898;18240;16067;1909;257790;2464;2868;20937;16940;3593;259302;2322;2692;19178;16522;2286;261600
9773;    Dillingen a.d.Donau (Lkr);1507;1028;5537;5465;551;75604;1208;894;4703;5111;-94;78743;958;914;3970;3785;229;78194;1118;954;5337;4017;1484;83421;952;937;5113;4834;294;93773;768;891;4307;4665;-481;93539;1022;1069;5866;5193;626;97172;1003;1028;6076;5229;822;97985;951;1101;6968;5674;1144;97430;824;1037;7178;5925;1040;98474
9774;    Günzburg (Lkr);1846;1259;7130;6951;766;95247;1547;1413;9036;8168;1002;104821;1262;1242;7498;6846;672;108568;1442;1168;7267;5798;1743;111344;1305;1174;7507;7359;279;121563;1020;1219;6690;6660;-169;120451;1256;1332;9053;8542;435;127342;1318;1370;9153;7985;1116;128436;1223;1426;11060;9137;1720;128361;1158;1346;11891;10397;1306;129696
9775;    Neu-Ulm (Lkr);2037;1075;9736;7811;2887;103144;1936;1243;14003;11845;2851;126269;1681;1293;10232;9524;1096;142400;1846;1380;9519;7851;2134;146922;1600;1345;9691;9199;747;159670;1513;1503;10221;9965;266;165461;1778;1842;13282;12574;644;175823;1972;1878;14302;12873;1523;177330;1789;2011;17907;14562;3123;180320;1776;1923;17697;15326;2224;182560
9776;    Lindau (Bodensee) (Lkr);1118;689;6676;6525;580;63505;1020;870;7354;6677;827;69165;632;797;5427;4862;400;69043;899;921;6277;4867;1388;73151;754;864;5561;5160;291;77106;593;895;5485;5282;-99;79769;728;954;6290;5865;199;82085;778;966;6214;5741;285;82330;727;1068;7577;6157;1079;81874;691;984;6890;6245;352;82224
9777;    Ostallgäu (Lkr);1928;1255;7780;8187;266;98610;1610;1260;8213;8022;541;105155;1288;1417;6537;5731;677;110219;1646;1404;10640;7995;2887;121743;1399;1351;8025;7177;896;131546;1055;1285;7130;7088;-188;133881;1465;1493;8562;7744;790;141907;1513;1544;8871;7455;1385;143236;1461;1567;10821;8527;2188;140153;1339;1560;10358;9175;962;141137
9778;    Unterallgäu (Lkr);2112;1312;7792;8286;306;104047;1787;1404;8447;7545;1285;112078;1418;1429;6422;5994;417;114794;1586;1319;7560;5639;2188;121157;1460;1351;7492;6665;936;133709;1069;1321;7058;6727;79;135366;1498;1635;10535;9523;875;146164;1566;1657;10621;8893;1637;147776;1514;1731;12383;9844;2322;143384;1450;1751;12695;10515;1879;145298
9779;    Donau-Ries (Lkr);2293;1370;7310;7982;251;110971;1689;1418;6875;6707;439;116846;1395;1394;5316;5070;247;115669;1602;1354;6890;5038;2100;121116;1453;1243;6567;5997;780;129865;1075;1282;5757;5866;-316;128867;1355;1506;9047;8299;597;134324;1397;1574;9097;8290;630;134986;1326;1536;11191;8841;2140;133770;1273;1481;10430;9346;876;134677
9780;    Oberallgäu (Lkr);2030;1190;12190;12137;893;107861;1762;1320;14352;13131;1663;120652;1400;1291;9956;9237;828;129226;1728;1331;12900;9945;3352;136777;1516;1399;9567;8998;686;147405;1149;1434;8887;8828;-226;149926;1497;1674;10454;9830;447;156308;1674;1774;10296;9262;934;157202;1462;1754;12551;10487;1772;152664;1423;1804;11499;10405;713;153394
9171111;      Altötting, St;138;130;1263;1093;178;9887;126;185;1211;1012;140;11426;122;166;877;820;13;11047;125;183;1109;789;262;11248;117;180;1165;1011;91;12655;108;199;950;845;14;12613;117;211;1035;950;-9;12977;123;239;1000;878;6;12983;111;223;1210;967;131;12919;124;239;1158;974;69;12991
9171112;      Burghausen, St;229;131;1595;1048;645;14147;214;228;2162;1711;437;18254;161;231;1150;1121;-41;17298;170;236;1237;984;187;17178;132;209;1314;1040;197;18143;132;212;1167;1106;-19;18159;167;258;1341;1144;106;18795;165;241;1334;1184;74;18862;178;255;1949;1356;516;19391;154;239;1507;1284;138;19536
9171113;      Burgkirchen a.d.Alz;145;34;486;393;204;5892;111;71;570;450;160;7086;94;92;610;410;202;8449;93;98;842;692;145;9870;106;103;713;671;45;10670;86;103;699;737;-55;10428;122;114;851;771;88;10594;123;124;867;733;133;10710;113;147;1087;808;245;10769;116;123;898;812;79;10851
9171114;      Emmerting;28;9;115;80;54;1112;43;19;259;166;117;2109;31;27;216;155;65;2556;40;26;215;200;29;3532;25;22;253;252;4;3961;33;20;247;215;45;4138;32;30;224;221;5;4154;25;49;200;249;-73;4079;32;50;331;224;89;4172;22;61;336;217;80;4252
9171115;      Erlbach;43;12;58;96;-7;1308;17;11;30;58;-22;1235;14;13;27;63;-35;1152;20;15;32;38;-1;1210;12;13;34;35;-2;1271;10;6;29;45;-12;1182;18;10;42;33;17;1196;12;17;59;36;18;1214;17;19;34;72;-40;1170;9;15;43;36;1;1171
9171116;      Feichten a.d.Alz;20;9;46;79;-22;837;15;19;43;40;-1;826;11;8;64;47;20;892;14;9;44;46;3;967;23;3;63;65;18;1124;7;12;74;71;-2;1174;14;6;94;67;35;1251;13;8;69;74;0;1251;17;13;94;90;8;1244;9;19;173;76;87;1331
9171117;      Garching a.d.Alz;124;59;527;388;204;5912;111;84;443;343;127;7629;78;100;316;308;-14;7336;89;83;365;254;117;7656;78;111;521;482;6;8829;59;136;407;403;-73;8390;79;141;624;500;62;8708;84;128;481;442;-5;8702;90;122;598;488;78;8444;80;122;624;522;60;8502
9171118;      Haiming;42;26;122;163;-25;1830;23;29;167;107;54;2089;28;29;77;85;-9;2092;33;25;145;87;66;2163;24;59;150;75;40;2384;23;41;111;99;-6;2486;30;56;134;116;-8;2506;28;37;119;94;16;2522;18;39;146;123;2;2540;16;54;131;88;5;2545
9171119;      Halsbach;22;11;53;117;-53;890;15;6;37;48;-2;835;12;12;31;32;-1;807;15;14;30;29;2;849;8;6;51;45;8;861;11;13;91;74;15;948;13;14;84;52;31;1046;13;6;66;68;5;1051;12;12;109;64;45;1074;13;9;61;79;-14;1060
9171121;      Kastl;51;12;108;151;-4;1609;32;19;124;126;11;1735;14;22;55;68;-21;1518;35;14;202;130;93;2039;37;15;209;188;43;2647;27;14;137;161;-11;2640;26;17;203;190;22;2820;35;27;165;162;11;2830;27;25;170;166;6;2818;17;25;186;201;-23;2795
9171122;      Kirchweidach;29;16;91;123;-19;1153;20;16;61;36;29;1179;18;11;87;80;14;1324;30;18;138;113;37;1802;37;12;177;160;42;2294;30;19;102;110;3;2265;27;25;171;191;-18;2619;25;13;213;168;57;2676;36;14;281;176;127;2823;24;14;237;215;32;2858
9171123;      Marktl, M;42;23;198;256;-39;2364;40;22;203;191;30;2508;25;32;154;146;1;2721;32;21;238;182;67;2898;26;24;128;121;9;2690;24;24;92;131;-39;2617;29;30;158;113;44;2790;28;26;143;132;13;2802;28;25;158;106;55;2802;19;25;138;162;-30;2772
9171124;      Mehring;25;9;88;119;-15;1172;25;8;117;109;25;1339;26;10;128;106;38;1679;21;20;122;100;23;1966;24;13;118;135;-6;2166;14;18;128;104;20;2258;19;18;102;127;-24;2435;26;19;101;133;-25;2411;20;18;131;126;7;2344;21;17;143;147;0;2343
9171125;      Neuötting, St;114;96;588;667;-61;6502;90;126;863;689;138;7496;70;110;651;605;6;7831;90;105;1082;850;217;8129;71;113;745;762;-59;8447;72;131;664;601;4;8428;89;151;661;723;-124;8852;65;136;643;604;-32;8817;85;146;869;628;180;8864;89;121;881;780;69;8930
9171126;      Perach;28;6;49;74;-3;943;20;8;67;52;27;1115;10;10;33;35;-2;1040;12;10;36;39;-1;1065;13;11;41;50;-7;1222;9;9;39;46;-7;1206;14;15;72;55;16;1289;15;9;41;27;20;1309;9;15;79;56;17;1302;15;16;72;65;6;1308
9171127;      Pleiskirchen;52;25;84;149;-38;2304;33;36;83;99;-19;2319;24;25;62;74;-13;2108;35;24;69;52;28;2217;23;18;85;93;-3;2346;15;10;71;63;13;2357;21;24;87;87;-3;2451;29;24;85;78;12;2462;26;23;84;86;1;2462;17;17;68;66;2;2465
9171129;      Reischach;44;12;135;182;-15;1983;42;23;97;109;7;2115;37;18;69;70;18;2212;37;13;99;88;35;2404;18;24;92;115;-29;2526;21;15;118;111;13;2640;26;20;149;133;22;2636;37;23;132;131;15;2650;31;31;164;167;-3;2625;32;16;146;104;58;2683
9171130;      Stammham;20;10;48;76;-18;728;6;7;67;43;23;762;7;11;59;40;15;976;7;8;45;56;-12;941;9;9;44;40;4;1076;2;12;31;42;-21;1043;13;7;57;49;14;1056;8;11;56;83;-30;1026;11;16;54;52;-3;997;5;3;65;73;-6;993
9171131;      Teising;13;8;48;45;8;534;13;9;175;88;91;915;12;10;151;69;84;1252;28;19;136;75;70;1656;17;14;117;128;-8;1979;15;8;95;102;–;1868;19;20;91;112;-22;1848;22;24;81;91;-12;1836;16;10;88;91;3;1734;14;20;55;82;-33;1701
9171132;      Töging a.Inn, St;148;59;493;505;77;7351;119;82;469;442;64;8577;93;130;485;423;25;8419;93;140;636;405;184;8720;87;85;704;791;-85;9514;68;107;404;436;-71;9047;86;137;592;558;-17;9249;75;138;661;443;155;9407;88;128;782;677;65;9297;76;139;686;529;94;9393
9171133;      Tüßling, M;40;26;238;260;-8;2655;30;32;169;183;-16;2608;22;30;172;170;-6;2389;38;35;161;118;46;2516;20;23;182;162;17;2791;33;32;175;143;33;3187;26;42;184;163;5;3309;33;36;198;130;65;3375;34;54;224;196;8;3297;14;37;174;218;-67;3232
9171134;      Tyrlaching;20;13;43;59;-9;909;11;13;12;25;-15;792;10;10;46;15;31;827;5;7;35;20;13;842;7;7;54;41;13;943;1;9;40;42;-10;981;15;20;84;81;-2;1040;12;12;75;45;30;1069;9;9;54;53;1;1060;14;8;64;48;22;1082
9171135;      Unterneukirchen;50;30;252;166;106;2494;40;33;149;153;3;2353;26;25;100;105;-4;2080;25;15;146;97;59;2119;30;25;194;166;33;2855;32;30;172;198;-24;2945;28;39;230;204;15;3296;47;37;204;183;31;3325;47;37;276;196;90;3393;35;32;264;216;51;3444
9171137;      Winhöring;60;32;352;239;141;3114;47;42;313;248;70;3543;45;32;248;245;16;4426;41;38;288;278;13;4646;40;47;249;290;-48;4874;28;48;258;239;-1;4711;39;39;270;317;-47;4737;41;57;273;246;11;4747;48;56;374;275;91;4755;33;61;301;251;22;4780
9172111;      Ainring;131;49;394;393;83;5803;83;88;489;502;-18;6498;90;74;746;652;110;7924;109;100;917;592;334;8930;54;89;753;567;151;9721;72;83;541;571;-41;9877;88;103;629;556;58;9847;74;108;641;564;43;9885;106;100;665;569;102;9702;75;106;630;566;33;9737
9172112;      Anger;60;35;130;149;6;2771;47;26;207;156;72;3199;43;31;209;168;53;3474;62;32;389;371;48;3973;35;31;316;326;-6;4269;36;25;243;216;38;4302;46;40;267;264;9;4532;40;36;237;238;3;4534;32;52;275;257;-2;4265;38;32;282;287;1;4268
9172114;      Bad Reichenhall, GKSt;233;184;3333;2748;634;17654;176;211;3200;2912;253;17345;110;254;1699;1525;30;17949;122;307;1876;1674;17;16676;114;255;1234;1029;64;16375;119;255;1370;1168;66;17470;130;249;1352;1137;96;18530;152;289;1348;1256;-45;18456;165;287;1896;1336;438;18157;145;322;1858;1485;196;18350
