Arbeitslosenzahlen seit 2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9171125;      Neuötting, St;204;57;12;57;22;47;167;44;9;46;16;43;170;32;8;50;16;37;219;44;11;75;28;51;210;65;14;69;21;61;189;49;13;70;21;54;201;46;12;83;24;51
9171126;      Perach;10;1;2;–;1;4;8;–;1;2;1;3;9;1;1;–;1;4;14;2;1;–;1;8;9;3;1;0;1;5;10;1;2;3;1;3;10;3;1;3;0;4
9171127;      Pleiskirchen;16;1;–;2;3;4;15;1;1;2;2;4;14;2;2;1;2;5;18;2;2;–;3;7;20;3;1;1;4;6;17;2;1;4;1;7;16;2;1;2;2;7
9171129;      Reischach;22;4;2;3;5;9;21;4;3;3;3;9;22;4;4;4;3;10;27;6;3;2;7;10;21;6;3;3;2;8;21;3;1;5;4;7;17;2;–;2;2;2
9171130;      Stammham;12;4;2;1;1;2;12;3;2;1;3;2;14;3;2;3;3;2;13;3;3;2;3;4;11;2;3;1;2;2;10;2;1;0;0;4;8;2;2;1;1;3
9171131;      Teising;27;4;2;4;2;9;21;4;2;3;1;7;21;3;2;3;1;5;24;3;4;2;2;6;27;7;6;2;3;11;23;4;2;4;2;7;24;4;1;3;3;5
9171132;      Töging a.Inn, St;186;50;15;36;27;45;157;33;14;26;20;39;155;29;15;28;20;40;191;42;18;36;24;44;179;52;14;42;17;44;160;47;12;40;13;40;157;40;10;44;15;35
9171133;      Tüßling, M;39;8;2;7;5;10;38;10;4;8;6;12;30;4;2;6;5;8;41;4;3;11;7;11;42;8;2;9;4;13;37;8;3;7;3;11;36;7;3;8;3;9
9171134;      Tyrlaching;10;1;1;1;–;4;9;1;1;1;1;3;9;2;1;–;1;5;10;3;1;–;1;2;13;4;2;1;2;3;11;4;2;3;2;2;8;4;1;2;1;1
9171135;      Unterneukirchen;36;7;3;5;5;14;32;9;2;3;5;12;39;5;4;7;6;12;50;6;2;9;6;13;47;10;3;12;5;16;47;9;3;20;5;12;43;7;5;15;3;12
9171137;      Winhöring;70;14;7;15;8;20;60;12;5;13;6;18;55;11;4;12;5;17;68;10;5;17;8;20;68;22;6;15;7;19;73;18;8;19;6;21;73;18;7;21;5;25
9172111;      Ainring;185;51;15;46;15;52;170;51;13;43;14;42;139;31;10;45;14;28;188;31;9;62;20;41;181;44;11;61;13;49;140;35;6;45;11;38;149;31;8;49;15;39
9172112;      Anger;56;8;4;12;8;12;51;7;2;10;6;12;54;10;5;14;3;17;76;15;7;17;5;16;68;17;6;16;5;17;45;13;5;10;4;16;48;10;6;15;3;10
9172114;      Bad Reichenhall, GKSt;422;115;37;128;36;114;397;110;36;137;30;102;402;96;38;138;34;106;487;107;46;175;40;125;485;155;40;178;41;134;406;116;39;177;28;117;473;118;42;232;31;138
9172115;      Bayerisch Gmain;55;19;6;15;4;14;56;15;7;18;4;13;51;15;5;15;4;11;62;16;5;20;5;12;68;22;7;21;7;17;46;17;4;17;4;13;47;11;2;16;2;13
9172116;      Berchtesgaden, M;190;48;19;57;17;46;174;51;17;54;17;44;159;46;19;58;14;39;216;38;15;80;21;49;196;55;16;69;15;51;149;43;12;51;11;47;158;41;10;65;8;45
9172117;      Bischofswiesen;148;32;17;32;12;36;120;27;12;25;7;33;112;23;14;25;9;27;147;24;17;34;13;42;136;37;11;30;11;40;96;29;10;18;8;34;99;23;9;22;7;36
9172118;      Freilassing, St;417;122;34;138;36;116;390;101;27;144;36;96;372;85;26;141;37;82;450;111;30;161;42;97;446;170;29;160;32;111;384;150;25;146;26;109;427;142;30;176;32;125
9172122;      Laufen, St;127;37;15;35;10;28;112;32;13;31;8;26;117;26;11;37;10;24;126;21;10;40;15;26;115;25;11;37;11;30;101;19;11;38;8;32;123;25;14;43;9;40
9172124;      Marktschellenberg, M;22;3;1;4;3;3;23;3;1;5;3;6;23;5;1;5;2;7;30;4;1;9;4;8;37;4;1;10;4;8;26;8;2;5;1;8;26;5;0;6;2;7
9172128;      Piding;73;17;5;17;6;18;64;13;5;18;7;12;58;12;4;14;6;10;77;14;7;18;6;18;79;19;7;19;6;21;72;16;9;17;6;21;73;19;7;21;5;22
9172129;      Ramsau b.Berchtesgaden;32;5;1;8;3;5;32;5;2;8;4;6;27;5;–;6;3;8;36;6;1;9;3;10;33;6;2;10;3;7;28;4;3;6;1;10;27;5;2;8;1;11
9172130;      Saaldorf-Surheim;44;7;2;7;5;8;45;6;3;6;7;11;41;7;3;6;4;13;61;10;4;10;6;14;58;11;3;9;5;22;55;14;5;8;6;22;50;12;4;7;4;15
9172131;      Schneizlreuth;20;3;–;5;2;8;16;5;–;3;1;7;14;2;–;4;1;6;24;4;1;7;3;8;23;5;1;5;2;10;20;4;2;5;1;10;21;4;2;4;2;11
9172132;      Schönau a.Königssee;102;16;7;37;8;24;91;13;10;30;9;22;77;14;7;23;6;23;116;15;8;33;10;31;102;17;6;32;8;29;75;14;6;28;5;23;92;13;4;37;6;34
9172134;      Teisendorf, M;100;24;7;15;10;30;88;19;6;10;12;26;87;15;6;9;11;26;112;16;8;9;15;26;95;22;9;9;12;26;80;18;6;14;7;26;94;22;9;17;7;27
9172444;      Gemeindefreie Gebiete;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9173111;      Bad Heilbrunn;41;8;5;10;5;11;35;2;5;8;6;10;33;4;5;6;3;12;48;5;6;14;5;17;49;6;8;12;4;19;45;7;5;18;3;16;38;7;4;16;3;12
9173112;      Bad Tölz, St;326;54;23;133;40;67;290;46;21;115;39;65;304;43;18;121;36;68;387;55;21;160;40;85;370;78;24;155;39;86;322;47;19;175;33;69;309;45;19;160;34;71
9173113;      Benediktbeuern;38;5;3;4;6;8;29;4;3;4;4;6;31;3;4;4;4;8;52;5;7;10;7;15;43;6;7;7;4;14;32;5;6;10;3;9;22;3;5;5;3;7
9173115;      Bichl;21;2;2;3;4;6;19;2;1;4;3;6;21;2;1;3;3;7;28;4;2;5;1;9;24;5;1;2;1;8;18;2;1;4;1;5;17;3;1;5;1;6
9173118;      Dietramszell;49;7;1;9;5;14;46;3;2;7;5;10;50;7;3;5;7;10;61;7;4;11;7;13;56;10;4;9;6;18;43;9;3;9;4;13;39;8;2;7;3;12
9173120;      Egling;51;7;3;12;6;14;44;7;3;9;4;14;42;9;2;9;2;12;59;8;1;17;6;14;57;11;4;11;6;19;50;9;5;12;2;24;43;6;3;9;3;14
9173123;      Eurasburg;46;7;3;11;6;12;35;3;2;9;3;11;37;4;4;9;2;12;49;4;5;9;4;17;50;11;4;9;3;18;33;4;3;6;2;10;50;7;4;12;3;16
9173124;      Gaißach;31;4;5;5;5;8;26;4;3;4;3;7;24;3;2;5;4;3;31;5;4;6;5;5;31;6;4;6;3;6;19;5;3;7;2;3;16;2;1;6;2;3
9173126;      Geretsried, St;430;73;35;149;42;126;377;74;38;126;40;109;359;67;37;116;30;107;502;83;33;169;44;130;467;110;33;162;33;125;362;65;23;166;34;96;346;57;23;150;35;83
9173127;      Greiling;16;3;–;2;3;2;9;1;1;1;2;2;12;.;–;1;1;3;16;3;1;1;2;5;17;3;0;2;2;6;11;2;2;1;2;4;11;1;1;1;2;3
9173130;      Icking;33;4;–;8;2;8;29;1;2;9;2;6;28;2;1;4;2;7;32;6;–;6;2;11;32;7;–;4;2;12;32;4;0;11;4;9;29;3;1;9;2;7
9173131;      Jachenau;9;–;–;4;3;2;5;–;1;1;1;1;6;1;1;2;1;1;10;1;2;2;1;2;5;1;0;1;0;2;3;0;–;1;0;2;3;–;–;1;1;1
9173133;      Kochel a.See;55;8;3;16;4;9;53;9;3;19;3;10;63;10;4;18;5;19;87;15;8;23;9;25;74;23;9;19;4;29;67;17;6;22;4;23;64;17;8;19;5;21
9173134;      Königsdorf;33;4;2;5;4;11;22;4;1;3;3;8;26;1;1;3;3;7;32;3;3;5;3;10;31;6;3;3;3;11;21;3;0;5;3;6;24;3;1;5;1;6
9173135;      Lenggries;120;15;8;23;16;28;95;14;4;15;12;24;93;11;6;20;8;33;119;17;8;24;13;35;125;20;11;18;13;40;98;16;9;23;11;33;104;17;8;29;10;31
9173137;      Münsing;38;5;2;8;5;14;37;6;1;8;4;12;32;4;2;4;2;12;56;7;4;15;2;20;47;13;5;13;1;17;38;4;3;15;2;13;33;7;2;10;2;13
9173140;      Reichersbeuern;35;3;1;15;7;5;25;1;1;11;4;2;21;1;1;6;3;4;29;1;3;4;3;8;24;3;2;3;3;7;20;2;1;8;3;4;19;2;0;6;1;6
9173141;      Sachsenkam;7;–;–;–;1;1;8;–;1;–;2;2;11;1;1;–;2;3;15;–;–;–;3;2;10;1;0;0;2;3;9;1;1;1;3;2;7;0;1;1;1;2
9173142;      Schlehdorf;8;–;–;3;1;2;8;–;–;2;1;1;9;–;–;–;–;2;12;1;1;2;2;2;12;1;1;1;2;6;15;2;1;6;1;6;13;2;1;3;2;5
9173145;      Wackersberg;40;5;4;11;5;11;32;3;3;7;4;8;29;4;5;6;3;9;38;5;3;10;4;13;38;8;3;9;3;12;31;7;2;10;3;11;34;5;4;12;5;14
9173147;      Wolfratshausen, St;247;34;14;80;25;65;236;37;20;70;20;60;239;31;18;75;24;69;337;53;24;113;32;83;321;68;22;105;27;94;245;46;14;95;22;75;255;43;13;117;24;62
9173444;      Gemeindefreie Gebiete;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9174111;      Altomünster, M;85;15;7;20;11;20;78;10;8;22;10;23;68;6;7;16;9;19;103;9;6;30;13;19;95;16;7;26;12;27;104;19;14;37;12;30;96;23;13;32;10;30
9174113;      Bergkirchen;70;12;7;17;7;21;56;7;5;10;6;15;56;4;6;16;8;13;100;9;10;24;12;28;88;17;10;15;7;35;83;9;10;27;8;28;90;10;11;23;6;29
9174115;      Dachau, GKSt;752;146;73;320;82;172;690;124;67;279;76;173;604;101;57;244;73;144;918;110;71;406;102;198;900;176;84;370;79;216;834;158;94;368;72;218;883;182;87;424;85;235
9174118;      Erdweg;64;7;3;17;11;14;60;6;5;12;5;20;60;7;6;15;8;18;76;5;6;22;11;17;83;8;5;20;8;24;91;9;6;32;10;26;84;14;6;31;11;21
9174121;      Haimhausen;62;10;7;19;9;14;59;6;8;14;6;16;50;6;6;15;6;11;83;8;3;25;8;19;79;14;6;23;9;23;70;15;8;20;3;29;80;15;7;29;4;27
9174122;      Hebertshausen;53;9;3;12;7;15;49;8;5;13;6;14;54;6;8;11;6;18;79;12;8;18;9;20;67;11;5;20;7;15;55;10;5;21;5;15;60;6;3;22;6;15
9174126;      Karlsfeld;314;53;22;151;24;68;285;51;22;133;24;67;257;33;27;128;28;58;424;38;33;210;41;85;394;76;32;176;31;107;324;52;33;156;30;93;331;62;32;165;28;91
9174131;      Markt Indersdorf, M;112;15;9;26;17;24;93;15;8;20;13;26;91;10;12;18;12;32;144;16;19;33;17;40;143;24;14;28;14;46;127;22;15;34;16;42;137;25;16;38;16;41
9174135;      Odelzhausen;67;8;6;17;9;16;63;7;8;17;9;20;61;10;6;16;8;18;83;12;5;23;12;20;78;12;6;19;8;23;69;13;5;23;7;25;83;15;6;25;8;29
9174136;      Petershausen;86;13;4;28;11;22;79;15;8;20;9;27;70;8;6;15;10;19;101;10;6;26;13;24;93;19;6;25;9;17;88;15;9;29;12;20;95;15;10;32;10;21
9174137;      Pfaffenhofen a.d.Glonn;15;1;1;3;3;4;12;–;–;2;1;2;15;–;2;3;1;5;32;3;4;8;4;8;22;3;1;5;2;5;27;3;3;6;2;10;25;5;2;9;1;8
9174141;      Röhrmoos;50;4;5;16;7;14;52;3;4;15;8;14;57;5;6;19;7;18;80;5;5;26;9;21;78;12;11;18;11;32;90;19;11;31;12;31;103;18;8;53;11;27
9174143;      Schwabhausen;65;8;6;16;11;12;70;8;6;19;11;16;62;8;5;17;6;12;88;7;5;23;11;20;91;15;9;16;7;29;91;14;9;24;10;34;93;16;7;24;10;28
9174146;      Sulzemoos;29;5;1;5;6;7;27;3;2;2;4;7;29;5;3;3;3;8;38;6;2;5;3;10;35;3;4;7;4;12;27;5;4;8;2;10;29;4;3;7;2;12
9174147;      Hilgertshausen-Tandern;34;5;3;6;4;11;31;4;4;6;4;9;29;4;5;5;2;11;44;8;5;8;7;13;47;9;5;9;7;14;39;9;4;8;5;16;35;8;3;7;5;13
9174150;      Vierkirchen;48;9;3;13;5;10;46;8;3;12;5;12;41;5;3;14;4;7;52;6;5;12;5;9;48;8;5;12;4;14;51;11;4;20;6;14;57;6;4;25;8;14
9174151;      Weichs;41;4;5;13;6;9;36;4;3;8;5;12;36;3;4;14;5;7;45;6;3;11;7;11;36;6;4;7;4;9;39;6;4;13;4;11;35;7;5;10;5;11
9175111;      Anzing;45;7;3;10;8;11;48;10;2;11;7;13;42;5;2;10;4;11;59;5;2;16;8;17;62;14;4;16;5;23;53;12;4;15;3;20;55;8;2;24;3;14
9175112;      Aßling;46;8;6;4;7;8;41;10;4;4;2;12;37;9;2;5;3;13;48;9;1;6;4;14;42;10;2;6;4;15;44;6;4;11;6;13;45;6;5;11;5;15
9175113;      Baiern;13;4;1;3;2;2;18;3;2;3;2;5;15;2;4;1;2;6;18;3;4;2;4;4;14;3;2;2;2;6;17;3;3;5;2;5;17;4;3;4;2;7
9175114;      Bruck;9;–;1;1;2;2;7;–;–;2;2;1;4;.;1;1;2;–;6;.;1;1;1;1;7;1;1;2;1;2;11;2;2;3;1;3;16;2;2;5;0;3
9175115;      Ebersberg, St;140;31;12;49;18;38;127;27;14;45;14;35;122;21;13;39;14;32;168;25;13;55;19;38;156;40;18;54;16;48;150;32;15;57;12;42;159;33;13;61;12;42
9175116;      Egmating;16;2;1;3;2;4;19;2;1;4;4;6;18;3;–;3;2;5;20;1;–;5;4;6;23;2;1;8;4;8;33;5;1;13;2;13;28;6;2;10;3;9
9175118;      Forstinning;34;6;3;6;4;9;34;5;6;7;2;8;31;4;3;8;2;9;47;4;2;9;3;15;54;8;3;13;3;20;52;11;4;17;6;21;55;10;4;27;6;15
9175119;      Frauenneuharting;15;3;2;2;2;4;19;3;2;5;2;5;16;2;2;3;1;5;15;2;1;4;1;4;13;3;0;2;1;3;12;2;1;3;1;2;18;4;2;3;1;7
9175121;      Glonn, M;46;8;3;16;7;13;47;7;4;16;5;14;44;10;5;15;3;14;56;9;7;19;4;16;60;15;7;19;3;19;55;10;7;21;4;15;64;15;6;23;6;19
9175122;      Grafing b.München, St;169;34;12;48;18;35;159;34;14;42;13;43;159;28;10;43;15;44;213;34;16;64;18;52;205;53;18;67;18;55;195;46;16;65;12;51;212;40;14;80;15;58
9175123;      Hohenlinden;29;4;2;4;4;6;30;4;4;5;4;6;24;3;1;5;3;9;40;4;3;8;6;9;40;7;5;7;6;12;39;8;4;12;3;17;37;8;3;10;4;15
9175124;      Kirchseeon, M;159;36;11;52;16;40;151;23;12;41;16;43;153;26;15;49;16;41;197;31;22;74;19;50;173;36;19;61;17;49;160;30;16;59;13;46;172;34;14;68;16;55
9175127;      Markt Schwaben, M;184;37;15;68;17;42;157;37;14;56;12;39;162;28;13;58;12;44;247;35;18;93;20;57;239;56;15;98;19;58;200;44;13;87;14;53;233;54;14;108;20;54
9175128;      Moosach;14;1;2;3;1;4;13;2;3;2;2;5;14;2;3;3;1;2;15;1;1;3;2;3;13;3;2;1;1;3;17;2;2;3;1;3;23;3;4;7;2;7
9175131;      Oberpframmern;18;2;2;3;2;6;22;4;1;3;1;5;20;3;2;3;1;7;29;4;2;5;2;9;26;6;3;3;2;12;31;8;2;5;2;14;27;6;1;6;1;11
9175132;      Vaterstetten;210;38;10;60;19;51;229;39;11;63;18;64;234;35;15;67;14;66;308;42;21;90;24;85;309;56;25;89;23;88;264;48;29;88;22;77;302;53;23;115;21;79
9175133;      Pliening;49;6;4;12;6;14;49;8;5;10;2;15;45;7;5;10;4;15;63;6;5;15;7;16;62;10;3;15;4;19;47;6;3;13;3;16;65;13;5;24;7;19
9175135;      Poing;168;33;11;61;22;36;159;28;16;52;15;32;170;26;17;54;19;42;228;29;12;71;22;49;225;46;18;61;19;55;181;40;15;59;11;45;211;33;18;87;13;56
9175136;      Emmering;11;3;1;2;–;4;12;–;2;2;1;4;14;2;3;2;1;5;18;1;3;2;4;4;12;5;3;2;2;3;13;4;3;3;2;4;13;3;2;2;3;6
9175137;      Steinhöring;48;12;5;7;7;13;46;9;7;7;4;17;39;7;6;7;4;12;53;9;8;11;5;15;59;17;10;8;8;24;52;10;8;10;5;23;55;13;7;13;4;24
9175139;      Zorneding;96;21;7;20;10;28;92;17;6;26;7;19;91;13;9;26;8;27;122;21;11;41;10;39;110;24;8;32;8;41;104;22;10;31;8;43;126;23;11;54;12;43
9175444;      Gemeindefreie Gebiete;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9176111;      Adelschlag;22;2;1;7;3;5;21;2;1;5;3;6;19;5;2;5;2;5;25;2;3;7;4;6;23;4;2;4;2;7;23;2;1;11;3;6;31;2;3;15;5;9
9176112;      Altmannstein, M;63;8;5;13;7;19;47;9;4;10;6;15;56;6;5;14;8;16;69;8;5;16;10;20;66;8;4;13;8;26;52;9;6;14;7;15;78;8;7;29;8;21
9176114;      Beilngries, St;81;9;7;26;10;22;69;7;6;13;9;19;65;8;7;15;11;17;109;12;10;25;15;30;117;18;12;33;14;38;92;12;8;25;13;32;107;13;7;41;19;30
9176116;      Böhmfeld;12;1;1;1;1;2;10;–;1;2;3;2;11;–;2;3;2;4;16;1;3;5;2;5;17;6;1;4;2;7;14;3;1;6;3;5;17;2;1;9;3;4
9176118;      Buxheim;29;1;1;8;4;4;25;3;–;10;4;5;25;4;1;12;1;4;40;5;2;15;3;8;39;7;2;14;4;11;41;5;2;19;6;7;47;6;3;28;4;9
9176120;      Denkendorf;41;4;7;13;5;8;32;5;5;10;5;5;29;3;2;7;4;4;56;5;5;14;9;12;51;12;3;14;7;17;39;5;1;17;5;12;42;5;2;17;3;11
9176121;      Dollnstein, M;24;2;1;10;5;3;27;2;–;8;4;3;29;3;2;13;4;4;44;4;3;18;7;7;47;12;2;20;7;11;43;8;5;22;5;10;61;9;7;39;9;11
9176122;      Egweil;8;–;1;4;3;1;6;–;1;–;1;2;3;–;–;1;–;1;6;.;–;–;–;3;8;1;2;0;1;3;8;2;2;1;0;2;11;1;–;1;1;4
9176123;      Eichstätt, GKSt;150;18;8;52;24;25;139;10;6;52;30;19;161;15;7;63;31;27;234;29;8;100;34;36;209;33;14;86;22;47;218;31;12;117;32;44;303;44;19;179;43;56
9176124;      Eitensheim;26;3;4;6;4;7;18;1;2;4;5;4;18;1;1;5;5;4;32;2;2;9;7;8;27;4;1;6;4;6;17;2;1;6;3;3;25;1;2;11;2;4
9176126;      Gaimersheim, M;97;8;8;27;13;19;80;10;7;19;13;20;91;9;9;26;12;20;132;14;13;41;19;30;122;17;13;34;14;27;114;16;9;49;14;24;136;15;9;76;23;29
9176129;      Großmehring;55;6;6;12;13;10;51;4;5;14;7;10;58;8;5;15;10;16;80;5;6;24;13;20;81;11;7;21;14;23;70;10;4;30;7;16;124;16;4;75;16;27
9176131;      Hepberg;21;1;3;7;3;6;23;2;2;8;4;7;18;2;–;6;4;5;30;2;1;11;7;6;26;3;1;11;3;7;23;2;1;11;2;5;29;2;2;10;4;8
9176132;      Hitzhofen;16;1;1;4;2;4;14;2;2;2;1;3;13;–;1;2;2;3;21;2;–;3;4;6;19;4;1;2;2;4;18;0;1;8;3;4;16;2;1;8;2;5
9176137;      Kinding, M;21;2;2;4;4;7;19;2;1;5;3;6;15;1;1;4;3;5;24;1;1;4;4;9;27;3;3;7;3;11;20;2;3;4;2;8;25;3;3;5;2;11
9176138;      Kipfenberg, M;50;9;4;14;7;10;50;8;4;15;5;13;51;11;5;16;6;16;69;9;6;23;11;16;62;12;8;13;8;16;57;9;5;21;9;16;72;10;6;35;7;23
9176139;      Kösching, M;76;12;5;30;10;17;70;12;8;22;11;12;65;8;7;19;13;12;98;11;13;27;13;27;105;21;15;24;12;29;94;17;9;34;11;21;118;19;10;62;17;22
9176143;      Lenting;54;7;4;14;8;13;52;5;3;14;7;10;54;8;1;13;7;15;80;10;4;18;13;16;70;16;6;15;5;17;65;10;3;25;6;11;84;13;4;47;9;18
9176147;      Mindelstetten;8;1;–;2;2;2;9;–;1;2;1;3;9;1;–;2;2;3;9;1;1;3;1;3;10;2;1;3;0;2;8;1;1;1;0;5;12;2;1;2;2;5
9176148;      Mörnsheim, M;18;3;1;3;3;3;19;4;2;3;3;5;20;5;2;6;3;6;25;3;3;5;2;8;25;5;3;6;3;8;21;7;2;7;3;4;33;4;1;20;6;7
9176149;      Nassenfels, M;11;2;1;2;2;1;11;2;1;2;1;3;12;2;2;1;1;3;15;1;2;3;–;5;15;4;2;3;1;5;16;2;2;3;2;8;25;4;4;7;3;10
9176150;      Oberdolling;7;2;1;1;1;2;7;–;2;–;2;2;10;2;1;–;2;4;13;2;2;1;3;6;13;2;1;1;2;5;7;1;1;0;1;3;7;0;2;1;1;2
9176153;      Pförring, M;30;4;2;4;3;9;31;5;3;3;4;11;32;5;3;6;3;8;49;2;6;5;9;14;47;10;9;7;6;22;37;9;7;7;3;17;36;4;3;10;3;13
9176155;      Pollenfeld;17;1;1;3;2;4;20;2;1;4;3;5;21;1;1;6;3;6;26;3;–;10;4;7;22;4;3;5;2;9;27;3;3;9;3;8;35;3;4;15;7;11
9176160;      Schernfeld;26;2;2;9;4;8;24;3;–;7;3;9;26;5;2;8;3;9;30;3;1;12;5;4;31;5;2;9;4;7;28;3;2;9;2;9;32;3;1;11;4;8
9176161;      Stammham;25;3;1;3;2;7;21;2;1;3;2;5;24;4;1;4;3;6;39;6;3;7;6;7;44;9;4;4;4;16;39;7;2;9;4;12;40;5;3;15;5;13
9176164;      Titting, M;14;1;1;7;3;2;10;–;1;1;3;3;16;1;2;4;5;5;26;1;2;2;6;9;24;4;3;3;5;8;19;2;2;7;4;7;23;2;2;8;3;8
9176165;      Walting;20;1;2;3;2;6;14;2;1;4;3;3;15;1;2;5;1;4;28;5;1;7;3;8;19;4;1;4;3;5;21;4;1;8;2;4;41;3;3;21;6;11
9176166;      Wellheim, M;25;1;2;8;3;4;21;2;4;6;2;6;26;2;5;6;3;9;30;5;5;5;6;10;30;3;5;6;3;11;30;5;5;9;2;13;31;6;4;13;3;12
9176167;      Wettstetten;31;2;1;6;4;7;32;3;4;10;3;9;39;4;4;12;4;13;53;6;3;15;6;16;50;8;4;15;6;13;45;7;3;18;5;11;62;10;3;24;7;14
9176444;      Gemeindefreie Gebiete;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9177112;      Berglern;30;7;2;3;2;8;34;7;4;6;4;7;38;5;4;7;5;8;41;4;5;9;5;7;35;5;3;7;5;7;33;6;5;7;4;8;34;7;3;7;5;8
9177113;      Bockhorn;27;4;5;4;2;8;29;5;3;4;2;6;34;3;4;7;3;8;46;4;4;12;3;13;45;8;4;9;4;17;43;9;4;6;5;18;42;7;2;7;3;17
9177114;      Buch a.Buchrain;10;–;–;2;–;4;12;1;–;1;1;4;10;1;–;1;1;3;9;1;1;–;2;3;8;1;1;1;0;2;9;–;2;1;1;3;14;2;5;2;1;5
9177115;      Dorfen, St;160;25;16;47;17;41;162;22;16;42;21;43;162;24;20;45;16;43;201;28;19;58;25;53;197;45;20;55;21;60;177;41;16;56;20;48;203;36;16;78;21;45
9177116;      Eitting;19;1;1;8;3;1;23;–;2;6;4;2;26;1;3;9;3;5;34;1;2;15;4;6;32;2;4;11;4;8;26;2;2;7;3;8;38;4;5;10;3;14
9177117;      Erding, St;508;100;49;160;44;119;486;83;41;156;47;107;518;81;47;165;47;116;742;95;57;278;73;151;744;181;67;279;78;176;575;135;52;203;54;153;637;128;54;250;61;162
9177118;      Finsing;41;4;3;10;3;8;40;3;5;6;4;10;50;5;5;11;4;16;61;6;8;13;7;18;68;10;5;15;9;21;54;8;6;15;3;15;59;10;4;17;5;18
9177119;      Forstern;32;6;4;11;4;7;27;4;3;6;2;6;33;4;2;8;2;12;48;3;1;9;5;14;44;8;2;8;2;19;43;8;3;10;4;19;47;8;3;14;3;19
9177120;      Fraunberg;25;3;2;5;2;6;30;4;4;4;2;9;25;5;3;3;1;10;47;5;3;13;6;11;47;7;6;12;6;14;41;6;6;12;5;12;43;6;5;18;5;14
9177121;      Hohenpolding;12;1;1;1;1;4;13;3;1;1;1;5;15;3;3;3;2;7;13;2;1;3;3;5;12;1;1;3;3;3;13;2;–;3;3;2;17;2;1;2;2;6
9177122;      Inning a.Holz;18;3;1;5;2;3;19;3;1;5;1;5;12;2;2;3;1;3;13;1;1;4;2;3;15;2;2;4;1;4;14;2;1;3;1;5;15;2;1;4;1;6
9177123;      Isen, M;54;8;3;11;5;17;60;7;5;10;6;18;52;6;6;8;8;20;70;9;6;15;7;23;80;18;4;18;7;25;67;12;8;14;7;29;68;12;9;18;4;32
9177124;      Kirchberg;10;2;2;1;1;3;10;2;2;1;–;3;9;2;2;1;1;3;17;2;2;1;1;5;17;3;1;1;2;3;10;3;1;1;0;1;9;1;1;2;2;4
9177126;      Langenpreising;16;1;2;2;1;6;23;2;2;5;3;7;26;4;3;4;4;7;37;8;6;8;4;11;43;8;8;10;5;15;35;6;6;7;4;15;40;8;8;12;6;19
9177127;      Lengdorf;24;2;–;3;3;7;25;7;1;4;3;6;24;5;–;3;4;5;31;4;1;3;6;6;28;8;2;5;2;7;21;3;2;4;2;7;25;4;1;5;4;9
9177130;      Moosinning;70;11;7;12;5;19;64;10;5;12;5;16;66;8;7;14;6;17;90;10;6;22;9;24;75;11;4;17;6;22;66;9;7;17;4;22;71;10;6;19;6;24
9177131;      Neuching;26;4;2;3;1;8;25;6;2;3;2;6;26;5;3;2;2;5;29;4;1;5;4;6;30;4;3;4;3;11;25;7;4;4;4;12;30;6;3;7;3;15
9177133;      Oberding;64;8;6;21;7;14;54;9;5;16;5;13;52;7;3;15;10;12;102;8;4;36;13;23;97;15;8;35;12;22;75;7;8;26;6;24;78;10;6;30;6;26
9177134;      Ottenhofen;14;1;1;3;1;5;19;2;2;4;2;5;17;2;2;4;2;4;25;3;3;6;4;8;26;4;4;4;3;9;26;4;4;6;3;8;23;5;5;8;2;9
9177135;      Pastetten;23;1;–;4;2;5;19;1;1;4;3;5;22;2;–;4;2;6;39;3;1;9;3;11;35;4;2;8;4;10;27;5;2;8;2;9;29;3;2;4;2;10
9177137;      Sankt Wolfgang;36;5;4;5;4;11;36;4;2;4;5;12;33;3;4;6;4;13;52;4;7;7;5;17;43;9;5;6;6;14;40;7;8;8;4;18;55;11;6;11;8;19
9177138;      Steinkirchen;9;2;1;2;1;1;10;–;1;2;1;–;13;1;1;1;1;3;18;2;1;4;1;3;16;4;1;5;2;4;12;2;1;2;2;3;11;3;1;3;1;3
9177139;      Taufkirchen (Vils);91;14;8;24;11;24;95;19;7;29;11;25;99;14;8;32;9;26;142;18;10;46;13;34;144;25;11;45;16;38;121;22;8;45;15;42;150;24;12;60;19;47
9177142;      Walpertskirchen;19;3;1;2;3;5;18;3;2;4;2;5;16;3;4;2;1;6;27;3;4;4;3;7;22;3;3;4;2;8;19;3;2;4;2;8;15;4;2;4;1;8
