Betriebsgrößenstruktur in der Landwirtschaft 2005, 2007, 2010, 2016 und 2020;;;;;;;;;;;;;;;;;;;;;;;;;;
9175133;      Pliening;10;6;14;27;11;9;6;13;28;10;2;7;13;28;8;2;8;15;23;10;3;7;14;21;10
9175135;      Poing;1;–;4;5;5;1;–;2;6;5;1;–;3;4;5;–;1;1;4;5;1;–;2;4;4
9175136;      Emmering;16;9;19;27;–;13;8;17;27;1;3;8;14;29;–;1;8;11;27;3;2;9;12;25;5
9175137;      Steinhöring;21;21;23;29;7;21;22;20;27;8;4;21;16;24;10;1;17;16;25;9;–;13;18;20;11
9175139;      Zorneding;2;3;7;6;7;1;2;9;4;7;1;1;7;4;8;–;2;6;4;8;–;3;6;6;7
9175444;      Gemeindefreie Gebiete;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9176111;      Adelschlag;7;8;15;19;15;8;5;15;16;15;2;4;15;17;15;–;9;15;16;13;–;10;14;14;13
9176112;      Altmannstein, M;11;34;59;55;29;16;22;52;56;30;5;12;51;48;32;2;13;46;39;35;2;14;39;38;32
9176114;      Beilngries, St;31;30;64;47;27;22;24;60;40;33;3;20;55;41;31;2;25;40;38;34;3;26;36;33;39
9176116;      Böhmfeld;3;5;4;3;1;1;5;4;3;1;1;4;5;3;1;–;3;4;2;3;–;1;5;1;3
9176118;      Buxheim;4;5;10;15;9;4;3;10;13;9;–;3;6;13;8;–;3;7;11;10;–;2;5;11;10
9176120;      Denkendorf;5;13;16;11;10;7;10;12;11;10;–;9;7;9;10;–;6;10;6;10;1;5;9;5;10
9176121;      Dollnstein, M;4;4;10;14;3;3;5;5;12;3;1;5;6;11;3;1;4;5;11;3;–;4;4;11;3
9176122;      Egweil;–;2;5;5;1;–;2;3;5;1;–;1;2;5;1;–;1;1;4;1;–;1;2;3;1
9176123;      Eichstätt, GKSt;8;5;7;12;12;6;4;6;11;11;–;3;5;10;12;–;4;4;10;12;–;4;5;9;11
9176124;      Eitensheim;4;2;15;9;5;1;–;12;9;6;–;1;10;9;6;–;4;4;7;6;–;3;3;8;6
9176126;      Gaimersheim, M;2;8;14;13;8;2;5;10;13;9;1;4;11;11;9;1;4;9;10;9;1;3;7;11;9
9176129;      Großmehring;7;8;29;27;19;5;8;27;26;18;2;10;26;21;21;2;7;25;22;21;2;10;21;21;18
9176131;      Hepberg;–;–;–;–;2;–;–;–;–;2;–;–;–;–;2;–;–;–;–;2;–;–;–;–;2
9176132;      Hitzhofen;5;6;9;4;10;5;3;8;4;11;1;2;7;5;11;–;3;7;4;10;–;3;5;5;10
9176137;      Kinding, M;19;41;19;19;4;22;35;15;19;4;2;29;17;14;6;1;23;15;11;7;–;23;13;10;7
9176138;      Kipfenberg, M;25;22;39;13;16;18;20;34;12;17;5;16;29;12;18;5;13;24;14;16;4;13;21;15;16
9176139;      Kösching, M;8;4;27;17;19;9;4;29;15;18;1;4;30;14;17;2;5;24;12;18;1;5;19;11;16
9176143;      Lenting;2;1;4;4;3;2;1;3;3;4;1;–;3;3;4;–;1;1;3;4;–;1;1;3;4
9176147;      Mindelstetten;4;8;18;11;6;4;11;13;11;5;–;8;14;13;6;–;7;14;8;7;–;4;13;7;5
9176148;      Mörnsheim, M;3;1;7;16;8;2;1;8;13;9;–;–;7;13;8;2;–;5;12;9;1;1;4;11;9
9176149;      Nassenfels, M;7;8;13;19;3;5;5;14;18;3;1;5;10;15;5;–;6;10;12;6;–;4;9;12;6
9176150;      Oberdolling;–;5;11;5;6;–;5;9;6;6;–;3;10;5;7;–;2;8;4;7;–;3;6;4;6
9176153;      Pförring, M;10;11;25;38;18;9;10;25;33;21;4;8;26;30;20;1;9;21;30;20;2;7;16;27;22
9176155;      Pollenfeld;13;16;19;34;5;11;15;21;29;7;–;15;20;26;9;–;12;16;24;10;1;9;13;22;11
9176160;      Schernfeld;7;11;25;26;14;9;10;21;24;15;–;7;16;20;16;–;3;17;17;17;–;2;16;17;16
9176161;      Stammham;2;3;5;6;7;1;1;5;6;7;–;1;4;6;7;–;–;4;5;7;–;1;4;4;7
9176164;      Titting, M;15;31;56;46;20;16;28;46;45;22;3;24;44;44;22;1;22;35;38;23;1;23;27;35;25
9176165;      Walting;10;6;15;19;4;9;6;13;18;4;2;6;11;19;4;1;5;9;18;5;–;4;9;17;4
9176166;      Wellheim, M;7;7;9;13;7;5;8;8;12;7;–;5;8;10;8;–;8;8;8;7;1;7;8;5;8
9176167;      Wettstetten;1;5;7;3;6;1;6;6;3;6;1;8;8;2;6;–;6;4;4;4;–;4;5;2;4
9176444;      Gemeindefreie Gebiete;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9177112;      Berglern;6;7;11;12;14;6;6;10;12;14;2;3;8;11;15;1;2;12;7;14;1;4;8;7;13
9177113;      Bockhorn;21;13;26;47;21;18;13;26;44;22;7;9;25;46;22;3;7;32;42;20;3;9;30;36;21
9177114;      Buch a.Buchrain;8;4;9;9;10;7;4;9;9;10;–;5;8;9;10;–;5;10;9;9;–;3;12;8;9
9177115;      Dorfen, St;52;42;84;101;35;54;39;78;94;37;10;38;74;82;41;5;37;70;67;45;6;37;71;58;46
9177116;      Eitting;9;5;12;27;13;8;3;10;26;13;–;4;12;25;13;–;3;14;26;12;–;2;17;23;11
9177117;      Erding, St;23;13;26;36;26;20;11;25;35;27;7;8;21;33;27;3;7;20;23;30;2;9;18;24;28
9177118;      Finsing;6;12;18;16;7;6;11;16;15;7;1;10;20;14;6;–;14;18;14;7;2;10;18;11;8
9177119;      Forstern;11;7;8;16;5;8;8;7;15;5;1;9;7;12;6;1;7;7;11;6;–;5;8;11;6
9177120;      Fraunberg;14;28;28;42;17;19;23;26;35;20;3;21;26;31;21;1;17;24;27;22;2;14;24;26;18
9177121;      Hohenpolding;9;6;11;34;13;8;5;12;32;14;–;8;10;28;19;–;8;9;24;22;1;8;9;19;25
9177122;      Inning a.Holz;9;5;3;12;3;4;5;3;11;3;1;5;1;9;5;–;5;4;8;4;–;3;5;9;4
9177123;      Isen, M;25;21;21;42;7;23;14;19;41;8;5;12;22;38;8;4;12;23;35;9;4;14;20;32;10
9177124;      Kirchberg;8;10;13;23;2;9;9;12;24;2;1;9;13;22;2;1;5;13;17;4;1;6;11;15;5
9177126;      Langenpreising;16;15;23;15;14;16;20;16;15;14;2;20;12;14;14;–;15;13;12;14;1;12;12;15;13
9177127;      Lengdorf;15;10;19;40;7;13;9;19;36;11;1;8;19;33;11;1;9;19;27;13;2;6;21;23;13
9177130;      Moosinning;13;8;20;23;20;10;8;15;21;22;1;7;15;22;21;1;4;18;25;17;1;4;18;22;18
9177131;      Neuching;4;9;13;12;12;2;8;13;13;11;–;8;12;12;11;2;5;13;12;11;3;5;10;12;11
9177133;      Oberding;14;14;26;37;28;11;14;25;39;24;1;13;23;33;28;–;9;22;28;29;–;9;17;31;29
9177134;      Ottenhofen;9;4;5;8;3;9;3;5;8;3;2;1;5;8;3;–;1;5;8;3;–;2;3;7;4
9177135;      Pastetten;8;11;13;19;9;6;10;17;15;10;2;11;15;15;10;–;9;14;16;8;–;11;15;15;11
9177137;      Sankt Wolfgang;16;27;45;49;9;15;24;40;51;10;3;20;37;50;12;1;17;40;43;15;6;15;32;39;20
9177138;      Steinkirchen;9;5;16;19;3;12;4;16;17;3;–;3;14;16;4;2;3;15;12;4;2;4;11;11;5
9177139;      Taufkirchen (Vils);39;25;45;73;16;29;24;48;65;18;5;26;48;62;19;2;23;41;51;26;6;21;37;49;25
9177142;      Walpertskirchen;12;13;11;13;11;11;11;9;14;11;2;10;9;13;11;5;8;9;12;12;2;7;9;10;13
9177143;      Wartenberg, M;5;14;11;8;8;4;14;11;9;7;2;13;11;6;9;3;12;8;7;9;1;9;7;6;8
9177144;      Wörth;11;8;10;14;9;10;6;9;14;9;–;5;9;13;10;1;9;8;11;10;1;11;7;10;9
9178113;      Allershausen;13;15;20;13;12;14;13;15;13;12;1;11;15;12;12;–;9;14;14;12;–;13;11;14;11
9178115;      Attenkirchen;10;8;13;17;3;8;8;11;16;3;2;6;10;13;4;–;6;8;12;4;–;3;8;13;4
9178116;      Au i.d.Hallertau, M;38;29;36;47;10;32;27;38;41;11;2;20;31;40;12;2;22;28;37;12;4;22;23;31;14
9178120;      Eching;2;6;8;24;14;2;6;7;25;14;1;5;7;25;12;1;9;7;18;12;2;5;10;17;11
9178122;      Rudelzhausen;18;24;34;21;11;19;26;29;21;10;1;18;29;21;9;2;15;22;19;10;1;21;15;21;10
9178123;      Fahrenzhausen;16;13;26;18;12;9;14;18;16;14;3;9;19;13;14;3;7;17;13;14;1;12;14;11;14
9178124;      Freising, GKSt;28;22;32;58;19;25;22;35;48;22;8;23;34;44;25;7;21;32;41;22;6;16;31;35;22
9178125;      Gammelsdorf;2;4;14;14;8;4;4;11;13;8;–;4;10;13;8;–;3;7;12;7;–;3;8;9;8
9178129;      Haag a.d.Amper;12;8;14;13;6;12;7;12;11;7;1;7;9;11;8;–;6;9;11;7;–;5;8;10;6
9178130;      Hallbergmoos;8;7;16;21;7;8;5;15;21;7;1;3;16;19;7;2;4;16;18;7;–;6;16;16;7
9178132;      Hörgertshausen;15;9;16;20;8;15;8;15;20;8;–;8;13;17;10;1;4;11;16;9;–;4;10;18;11
9178133;      Hohenkammer;9;8;12;17;11;6;8;10;17;12;1;9;11;14;12;2;7;8;16;13;1;5;8;18;12
9178136;      Kirchdorf a.d.Amper;14;5;18;23;8;13;4;18;24;6;1;3;17;24;6;–;8;12;19;9;2;8;12;17;10
9178137;      Kranzberg;16;13;27;27;15;13;15;24;24;17;1;17;20;20;18;6;13;16;20;19;3;12;17;20;18
9178138;      Langenbach;8;6;25;8;11;7;6;17;11;11;–;7;16;10;11;–;8;14;9;12;–;9;14;7;11
9178140;      Marzling;4;4;8;11;10;6;3;5;11;10;–;2;2;12;7;–;1;3;7;9;1;1;3;7;8
9178142;      Mauern;11;11;13;25;7;10;8;12;20;9;1;6;14;17;10;1;7;14;17;10;1;7;17;17;9
9178143;      Moosburg a.d.Isar, St;18;10;15;18;17;14;13;12;17;17;5;8;15;17;17;5;10;10;15;16;3;11;10;17;15
9178144;      Nandlstadt, M;19;10;24;22;15;16;11;19;20;16;5;10;16;20;17;2;8;17;17;18;2;10;15;18;15
9178145;      Neufahrn b.Freising;13;9;36;32;16;11;12;30;31;16;–;15;27;24;18;1;8;24;28;16;–;11;17;26;18
9178150;      Paunzhausen;13;2;8;8;4;7;2;6;8;4;3;3;5;9;4;2;4;4;8;3;1;4;3;7;3
9178155;      Wang;12;12;12;25;9;12;13;13;22;8;–;11;13;20;9;1;12;11;20;9;1;14;7;21;9
9178156;      Wolfersdorf;15;21;14;24;12;17;12;12;20;16;1;10;11;20;16;2;6;8;18;16;1;5;9;15;17
9178157;      Zolling;9;13;12;17;19;11;9;10;16;20;–;11;9;14;18;–;12;9;16;16;2;7;7;17;14
9179111;      Adelshofen;6;7;4;8;9;5;6;5;8;9;2;7;7;7;8;2;5;4;7;7;2;6;4;7;7
9179113;      Alling;2;6;10;15;12;2;6;9;15;11;1;6;9;13;11;–;5;9;11;12;2;6;11;8;14
9179114;      Althegnenberg;1;4;1;5;3;–;4;1;5;3;–;3;1;4;3;–;2;1;5;3;–;3;–;5;4
9179117;      Egenhofen;15;8;17;14;18;11;10;15;15;15;4;6;16;14;14;–;12;12;12;15;1;10;14;9;17
9179118;      Eichenau;–;–;–;1;–;1;–;–;1;–;–;–;–;1;1;–;–;1;–;1;–;–;–;–;–
9179119;      Emmering;–;2;1;8;4;–;2;2;6;4;–;1;–;7;3;–;1;2;5;3;–;–;2;4;4
9179121;      Fürstenfeldbruck, GKSt;5;7;8;11;9;5;6;7;9;12;2;5;6;13;9;3;6;3;14;8;5;7;4;13;6
9179123;      Germering, GKSt;6;5;8;12;7;5;7;6;14;6;–;3;9;13;5;–;3;10;8;8;–;3;10;11;6
9179125;      Grafrath;1;2;1;4;4;1;1;1;3;3;–;1;–;2;4;2;1;–;1;4;–;1;–;1;4
9179126;      Gröbenzell;2;1;1;–;–;2;1;1;–;–;1;1;1;–;–;1;–;–;1;–;1;–;–;1;–
9179128;      Hattenhofen;2;5;2;5;3;2;4;3;4;3;–;3;4;5;4;–;3;3;3;4;–;3;2;3;4
9179130;      Jesenwang;4;2;11;9;4;5;1;10;9;4;–;5;8;6;5;–;3;5;8;3;–;3;5;7;4
9179131;      Kottgeisering;3;3;2;4;3;3;3;2;4;3;–;1;2;4;3;–;–;–;3;4;–;–;1;1;5
9179132;      Landsberied;1;6;3;5;4;1;4;3;5;4;–;4;1;4;4;–;4;1;3;4;–;3;2;3;4
9179134;      Maisach;10;7;18;41;22;10;8;16;40;20;1;7;14;38;21;2;10;14;31;24;3;9;17;30;23
9179136;      Mammendorf;4;6;11;10;8;3;3;9;8;10;–;5;8;5;10;–;5;8;6;10;1;4;7;8;9
9179137;      Mittelstetten;2;10;9;11;7;4;7;9;11;7;–;7;8;10;7;–;7;8;8;7;–;9;5;7;6
9179138;      Moorenweis;16;10;22;26;21;14;9;21;26;20;2;15;15;24;20;–;12;10;22;18;–;7;12;18;19
9179140;      Oberschweinbach;4;3;1;5;1;2;2;2;4;1;2;1;2;4;1;1;2;1;3;1;1;2;1;3;1
9179142;      Olching, St;10;6;7;11;9;7;9;5;10;9;1;8;4;9;10;1;7;7;8;11;1;7;9;8;11
9179145;      Puchheim, St;2;5;5;8;2;5;3;4;8;2;1;2;5;8;2;1;3;4;7;2;1;2;4;7;2
9179147;      Schöngeising;3;1;–;–;3;1;2;–;–;3;–;1;–;–;3;–;–;–;–;3;–;–;–;–;3
9179149;      Türkenfeld;7;7;6;7;6;5;8;5;6;6;–;7;3;6;6;–;4;4;6;6;–;4;2;5;6
9180112;      Bad Kohlgrub;6;17;23;19;3;8;17;19;17;4;–;15;18;17;4;–;13;18;17;4;–;15;15;17;5
9180113;      Bad Bayersoien;4;9;20;10;1;6;4;18;11;1;2;4;17;11;1;1;5;13;12;1;2;7;12;11;2
9180114;      Eschenlohe;3;6;8;10;1;4;4;9;11;1;–;6;9;10;2;–;5;11;10;2;–;5;7;11;2
9180115;      Ettal;2;5;6;4;1;2;5;6;4;1;–;4;7;4;1;1;2;6;4;1;1;1;7;4;2
9180116;      Farchant;11;8;7;5;–;8;10;8;4;–;4;10;7;4;–;1;7;9;5;–;1;5;10;4;1
9180117;      Garmisch-Partenkirchen, M;42;30;11;12;–;41;26;17;8;–;5;27;15;8;–;4;23;16;9;–;5;21;15;11;2
9180118;      Grainau;7;7;4;1;1;6;7;4;1;–;–;6;6;1;–;–;5;6;1;–;–;6;6;2;1
9180119;      Großweil;4;4;7;18;3;5;4;8;18;2;1;4;8;18;2;–;5;9;15;2;–;5;10;11;4
9180122;      Krün;1;6;10;3;2;2;6;7;3;2;1;7;7;4;2;1;7;6;3;3;1;9;5;3;4
9180123;      Mittenwald, M;52;25;13;8;1;46;25;14;7;–;3;19;16;4;–;1;22;13;4;1;1;23;16;4;2
9180124;      Murnau a.Staffelsee, M;14;10;15;13;4;13;11;13;13;4;3;8;13;14;3;–;8;15;11;4;–;7;13;13;4
9180125;      Oberammergau;8;5;4;5;1;9;5;4;5;1;3;3;4;5;1;2;3;2;6;1;1;1;4;6;2
9180126;      Oberau;4;3;1;1;1;4;3;1;1;1;1;2;1;1;1;1;2;1;2;1;1;3;1;3;–
9180127;      Ohlstadt;9;10;15;15;4;5;13;13;14;4;2;12;12;12;5;2;10;12;9;7;2;12;12;10;7
9180128;      Riegsee;2;7;13;21;3;2;7;14;21;2;–;7;15;20;1;1;5;15;19;2;–;6;13;16;4
9180129;      Saulgrub;6;4;12;13;2;6;4;15;10;1;1;2;12;12;2;–;3;10;11;3;–;4;12;11;3
9180131;      Schwaigen;1;2;2;9;4;1;2;2;9;4;–;1;1;9;4;–;–;1;9;4;–;–;1;8;5
9180132;      Seehausen a.Staffelsee;3;5;3;12;1;3;3;2;12;1;–;4;1;13;1;–;4;1;11;2;–;6;2;9;3
9180133;      Spatzenhausen;5;3;7;21;–;5;3;7;19;1;1;4;7;19;–;–;6;8;17;1;–;6;6;14;4
9180134;      Uffing a.Staffelsee;8;9;14;27;10;10;9;14;24;11;1;7;9;24;12;–;6;11;22;11;–;5;14;22;11
9180135;      Unterammergau;9;7;13;8;4;12;6;15;3;4;–;4;15;4;4;–;5;14;6;3;–;5;17;5;4
9180136;      Wallgau;8;8;6;3;–;8;6;6;2;–;–;6;6;3;–;–;9;5;–;2;–;9;3;2;3
9180444;      Gemeindefreie Gebiete;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9181111;      Apfeldorf;8;7;10;16;1;8;6;8;16;2;1;8;9;13;2;–;7;6;12;3;–;4;6;11;5
9181113;      Denklingen;14;16;23;15;6;15;13;21;14;6;1;12;21;10;8;–;13;22;9;6;–;12;21;8;6
9181114;      Dießen am Ammersee, M;14;11;19;31;24;14;11;14;31;25;–;11;14;30;27;2;15;17;23;27;–;12;15;22;28
9181115;      Eching am Ammersee;2;–;2;2;3;1;1;2;–;4;–;1;2;1;3;–;2;1;2;3;–;1;1;3;3
9181116;      Egling a.d.Paar;4;6;5;9;15;5;5;3;9;15;2;5;4;8;14;–;5;4;9;12;–;3;4;7;15
9181118;      Eresing;2;2;1;4;8;2;–;–;5;8;–;–;–;4;8;–;–;–;4;7;–;1;–;4;8
9181120;      Finning;4;5;6;12;10;5;4;5;12;10;–;2;6;11;10;–;3;5;10;9;1;–;6;4;14
9181121;      Fuchstal;17;10;13;30;5;9;8;16;26;5;–;6;16;21;8;2;7;16;16;9;1;8;14;15;9
9181122;      Geltendorf;2;6;15;19;13;3;4;16;18;13;1;5;12;19;13;1;7;11;14;14;–;6;12;13;13
9181123;      Greifenberg;4;6;2;3;1;3;6;1;3;1;–;4;2;3;1;–;2;3;3;1;–;3;2;2;2
9181124;      Hofstetten;2;2;4;13;6;2;3;3;13;6;2;3;2;11;7;2;1;2;5;10;–;4;2;3;10
9181126;      Hurlach;–;4;8;16;10;1;4;6;16;10;–;4;6;12;11;–;1;5;12;12;–;1;5;8;13
9181127;      Igling;5;3;17;18;7;9;3;11;19;7;1;4;8;12;9;2;2;8;12;7;–;4;9;7;7
9181128;      Kaufering, M;3;6;4;4;5;4;5;5;4;5;1;3;5;3;5;1;3;6;3;5;1;4;7;4;5
9181129;      Kinsau;3;4;10;10;1;2;4;9;9;2;–;3;12;6;2;1;3;11;7;1;–;1;10;7;1
9181130;      Landsberg am Lech, GKSt;9;9;10;12;19;7;7;9;11;21;1;10;6;11;19;2;11;6;11;17;2;12;4;8;19
9181131;      Obermeitingen;3;–;8;4;2;2;2;5;3;2;–;1;4;2;2;–;–;3;5;–;–;–;2;4;–
9181132;      Penzing;6;12;14;10;17;6;9;16;9;16;2;7;11;9;15;1;8;8;10;12;–;8;8;7;12
9181133;      Vilgertshofen;14;9;14;14;8;10;8;14;12;8;1;7;13;10;9;2;8;8;10;9;2;7;7;9;10
9181134;      Prittriching;7;8;26;11;8;5;7;21;10;9;1;6;20;9;9;–;5;20;9;8;–;7;16;7;9
9181135;      Reichling;13;9;20;20;3;12;6;20;16;5;3;8;16;13;7;1;9;14;9;9;–;7;12;10;9
9181137;      Rott;7;5;1;15;5;7;2;3;14;5;–;2;3;12;6;1;4;1;11;6;1;4;1;11;6
9181138;      Scheuring;2;7;15;14;2;2;7;13;11;2;–;4;14;11;2;–;5;11;9;4;1;6;11;8;5
9181139;      Schondorf am Ammersee;–;1;3;2;–;–;1;3;2;–;–;1;3;2;–;–;1;–;2;–;–;1;1;2;–
9181140;      Schwifting;4;4;3;4;3;5;2;3;4;3;1;2;3;3;3;1;1;7;1;4;–;1;3;2;4
9181141;      Pürgen;6;9;12;8;10;4;8;11;8;10;–;7;11;6;10;–;4;12;5;10;–;6;11;5;9
9181142;      Thaining;6;2;3;5;3;5;1;4;3;4;–;2;2;3;4;–;2;1;3;4;–;2;1;3;4
9181143;      Unterdießen;3;2;3;13;2;3;1;4;14;2;–;1;3;15;2;1;2;6;11;3;–;1;5;7;6
9181144;      Utting am Ammersee;8;2;5;9;7;7;1;5;9;7;1;3;3;7;7;2;2;3;5;8;2;2;3;5;8
9181145;      Weil;4;5;18;26;31;7;5;16;24;28;1;7;17;20;31;2;5;16;21;29;2;4;18;21;26
9181146;      Windach;12;10;8;10;6;10;9;9;8;6;2;8;8;9;5;2;8;5;9;6;2;8;6;7;8
9181444;      Gemeindefreie Gebiete;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9182111;      Bad Wiessee;5;–;3;11;2;3;–;2;12;2;–;–;3;11;2;–;–;7;9;2;–;–;7;10;1
9182112;      Bayrischzell;1;4;2;4;20;1;4;3;4;20;–;2;4;2;19;1;2;7;5;14;–;2;5;3;15
9182114;      Fischbachau;18;32;47;44;17;13;31;49;42;17;1;31;49;42;16;3;36;48;44;14;2;33;46;45;15
9182116;      Gmund a.Tegernsee;10;13;16;39;4;9;12;11;38;5;1;6;11;37;5;–;7;12;35;6;–;6;11;35;5
9182119;      Hausham;11;12;12;15;4;11;12;11;16;3;–;10;9;16;3;–;8;11;15;2;–;9;10;15;2
9182120;      Holzkirchen, M;11;16;27;39;5;10;14;27;40;3;–;14;21;37;5;–;8;17;28;10;–;6;16;30;9
9182123;      Irschenberg;17;24;56;57;5;12;25;51;58;5;1;26;50;54;5;–;26;43;48;8;1;22;44;43;10
9182124;      Kreuth;11;4;8;15;1;9;4;7;16;–;2;1;9;15;–;3;2;9;13;2;2;3;10;13;1
9182125;      Miesbach, St;16;8;32;41;5;11;9;31;37;6;–;8;31;35;6;–;8;31;37;5;–;10;30;37;5
9182127;      Otterfing;4;4;5;17;5;3;4;4;17;5;1;4;4;16;6;–;5;4;17;5;–;4;5;18;4
9182129;      Rottach-Egern;5;4;12;11;4;3;4;9;14;2;1;3;9;13;3;1;3;8;13;3;–;4;8;14;3
9182131;      Schliersee, M;3;8;3;11;8;5;7;3;10;8;–;5;3;9;9;–;6;2;11;6;–;6;3;10;7
9182132;      Tegernsee, St;2;3;2;1;–;1;1;2;1;–;–;–;2;1;–;–;1;1;1;–;–;–;2;1;–
9182133;      Valley;6;9;17;33;5;8;9;15;30;7;1;6;14;30;7;–;6;14;28;7;1;10;13;26;8
9182134;      Waakirchen;12;10;35;29;5;12;10;32;28;5;3;6;29;28;7;5;7;28;26;6;4;6;32;24;3
9182136;      Warngau;6;19;39;56;2;8;18;38;55;2;1;12;30;61;2;1;6;29;62;3;–;10;24;59;5
9182137;      Weyarn;14;17;29;37;2;13;16;28;36;2;3;16;25;35;4;–;17;24;32;4;–;19;21;30;6
9183112;      Ampfing;9;11;13;33;6;9;9;15;30;6;3;9;18;31;2;5;11;16;30;2;4;12;12;29;3
9183113;      Aschau a.Inn;4;7;15;20;6;5;5;16;19;6;1;7;16;16;6;2;9;12;17;6;1;9;13;14;7
9183114;      Buchbach, M;12;19;19;40;6;16;17;14;36;9;6;19;14;36;9;5;13;13;31;12;5;12;10;30;13
9183115;      Egglkofen;5;1;9;8;6;4;2;9;7;5;2;1;8;6;5;1;1;4;5;6;–;1;4;2;7
9183116;      Erharting;5;3;7;6;6;6;3;7;6;6;1;1;8;4;7;–;3;4;4;7;1;2;5;2;7
9183118;      Gars a.Inn, M;26;21;38;36;6;23;20;37;35;7;5;22;32;34;7;3;15;30;30;8;2;16;27;30;9
9183119;      Haag i.OB, M;13;13;13;19;3;15;8;13;16;4;5;8;14;14;5;4;9;13;13;5;2;8;12;10;5
9183120;      Heldenstein;5;8;9;24;7;7;6;6;21;9;2;6;5;19;9;1;6;6;17;8;2;5;7;16;9
9183122;      Jettenbach;4;4;4;6;1;2;4;4;6;1;–;3;4;6;1;–;3;3;6;2;–;3;3;5;2
9183123;      Kirchdorf;11;9;19;22;3;10;7;18;23;3;2;7;17;22;4;2;5;13;23;4;2;5;12;21;6
9183124;      Kraiburg a.Inn, M;6;6;14;30;4;8;7;11;28;6;3;8;9;30;4;1;8;17;20;6;3;5;17;17;6
9183125;      Lohkirchen;6;5;12;18;4;5;3;14;18;4;2;3;13;17;3;3;4;11;16;4;3;4;10;14;5
9183126;      Maitenbeth;14;9;16;22;2;13;8;17;21;3;2;6;18;20;3;1;11;16;15;6;–;16;12;14;6
9183127;      Mettenheim;6;5;7;21;21;3;6;6;23;19;1;6;4;21;20;1;3;5;20;20;1;2;5;20;19
9183128;      Mühldorf a.Inn, St;12;11;13;17;4;10;10;13;14;6;2;7;14;14;5;3;8;10;7;5;3;10;10;5;6
9183129;      Neumarkt-Sankt Veit, St;35;25;43;66;18;28;22;40;59;20;5;20;36;59;21;5;14;31;54;22;3;17;33;42;26
9183130;      Niederbergkirchen;17;8;8;29;7;15;7;8;28;7;2;7;7;26;8;–;8;8;23;9;1;10;7;19;10
9183131;      Niedertaufkirchen;19;4;17;40;4;16;2;16;34;8;3;2;16;29;8;–;1;16;26;8;–;1;13;27;8
9183132;      Oberbergkirchen;12;10;25;33;8;13;7;24;30;9;–;4;22;30;11;–;6;24;28;12;–;7;19;27;12
9183134;      Oberneukirchen;6;3;27;22;4;6;3;27;22;4;–;4;26;21;5;1;8;21;20;6;1;8;19;16;7
9183135;      Obertaufkirchen;24;15;25;39;7;22;13;25;39;7;7;12;25;38;6;4;12;30;32;7;6;15;28;26;8
9183136;      Polling;19;8;23;48;9;16;9;23;47;9;2;12;18;43;11;1;8;17;36;15;2;11;17;31;15
9183138;      Rattenkirchen;8;7;11;20;2;9;6;12;16;2;3;6;10;15;2;–;5;7;13;2;–;5;6;11;3
9183139;      Rechtmehring;13;12;19;37;2;12;11;18;36;3;1;11;16;36;3;3;13;17;28;6;3;9;18;25;6
9183140;      Reichertsheim;20;8;38;45;3;15;6;37;43;4;1;7;35;43;5;2;11;31;38;4;1;14;26;37;5
9183143;      Schönberg;7;13;23;40;1;6;13;20;35;4;2;16;20;33;4;2;7;25;29;5;1;5;21;31;5
9183144;      Schwindegg;8;10;16;20;6;8;11;16;20;5;–;10;15;22;4;1;10;8;22;5;–;10;9;20;6
9183145;      Taufkirchen;9;9;23;28;3;6;9;21;28;3;–;10;19;26;5;–;10;18;23;9;1;7;19;19;10
9183147;      Unterreit;18;16;32;35;5;15;14;26;36;5;–;14;27;32;6;2;11;19;31;7;–;10;20;26;9
9183148;      Waldkraiburg, St;10;2;13;8;–;7;3;11;7;–;3;3;11;7;–;1;4;10;6;1;–;4;8;8;1
9183151;      Zangberg;4;4;4;8;6;2;1;6;7;6;1;2;5;8;5;1;4;5;6;7;–;3;4;5;7
9183444;      Gemeindefreie Gebiete;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9184112;      Aschheim;2;–;1;17;9;2;–;1;14;11;1;–;1;15;10;1;1;3;12;9;–;2;2;10;10
9184113;      Baierbrunn;–;1;2;2;1;–;1;2;2;1;–;1;2;1;1;–;1;1;1;2;–;1;2;2;1
9184114;      Brunnthal;4;5;5;11;3;4;5;3;12;3;1;6;3;13;2;2;4;6;11;2;2;4;5;11;2
9184118;      Feldkirchen;2;1;1;1;5;2;2;–;1;5;2;2;1;2;5;2;–;–;2;4;1;–;1;2;4
9184119;      Garching b.München, St;2;–;3;3;8;1;2;2;2;8;1;2;2;3;6;–;1;3;3;5;–;2;3;3;5
9184120;      Gräfelfing;1;–;1;2;–;2;–;–;2;–;1;1;–;2;–;1;1;–;1;–;1;1;–;–;1
9184121;      Grasbrunn;2;2;8;7;4;1;3;7;7;4;–;1;7;9;4;–;1;4;5;6;–;1;5;7;4
