Kindertageseinrichtungen seit 2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9677;    Main-Spessart (Lkr);91;6526;5163;1257;2988;883;35;1128;92;6763;5462;1328;3141;951;42;1161;93;6933;5496;1263;3266;924;43;1203;94;6972;5776;1428;3349;956;43;1239;95;7159;5905;1423;3424;1026;32;1269;98;7214;5912;1435;3435;1024;18;1333
9678;    Schweinfurt (Lkr);88;6203;5381;1180;3005;1185;11;1058;88;6213;5547;1210;3117;1216;4;1095;92;6454;5719;1228;3193;1289;9;1144;93;6652;5842;1331;3185;1321;5;1204;93;6846;6072;1347;3341;1373;11;1232;94;6933;6148;1349;3368;1424;7;1286
9679;    Würzburg (Lkr);118;9167;7922;1929;4373;1605;15;1560;128;9527;8292;2028;4569;1674;21;1630;132;9845;8493;2063;4656;1749;25;1689;136;10238;8793;2159;4746;1863;25;1818;138;10584;9131;2213;4910;1977;31;1885;138;10810;9274;2162;4963;2129;20;1989
9761;    Augsburg (Krfr.St);194;12788;11933;1687;6773;3429;44;2613;202;13414;12205;1759;6820;3587;39;2830;211;13576;12231;1720;6809;3663;39;2942;220;14297;12795;1924;6941;3900;30;3062;222;14601;12825;1903;6928;3969;25;3123;220;14982;12992;1963;6892;4106;31;3384
9762;    Kaufbeuren (Krfr.St);23;1706;1583;210;1072;285;16;309;24;1988;1717;232;1167;307;11;333;24;2019;1806;251;1177;366;12;346;25;2113;1803;263;1172;353;15;371;25;2123;1867;258;1208;389;12;404;26;2138;1816;255;1190;356;15;410
9763;    Kempten (Allgäu) (Krfr.St);35;2681;2544;404;1629;503;8;539;39;2882;2721;419;1748;551;3;599;39;3018;2783;387;1816;578;2;625;40;3219;2895;442;1802;648;3;649;40;3267;2968;471;1826;665;6;688;38;3246;2897;432;1803;658;4;698
9764;    Memmingen (Krfr.St);27;1885;1725;212;1041;450;22;360;27;1928;1822;239;1121;453;9;390;27;1951;1846;223;1124;490;9;394;29;2019;1921;236;1204;475;6;411;29;2096;1920;246;1215;446;13;456;29;2151;1932;216;1242;466;8;474
9771;    Aichach-Friedberg (Lkr);98;6344;5852;862;3648;1327;15;1230;102;6658;6157;894;3836;1420;7;1306;103;6784;6165;869;3899;1390;7;1383;108;7256;6486;974;4090;1412;10;1453;109;7357;6556;989;4072;1486;9;1512;110;7535;6615;1044;4009;1559;3;1601
9772;    Augsburg (Lkr);164;12067;10968;1720;6900;2322;26;2226;173;12929;11741;1951;7279;2490;21;2476;177;13458;12072;1919;7622;2509;22;2660;182;13773;12443;2001;7691;2730;21;2728;185;14448;12718;2022;7897;2778;21;2897;189;14626;12757;2068;7796;2870;23;3077
9773;    Dillingen a.d.Donau (Lkr);59;3999;3661;634;2422;588;17;698;61;4176;3891;682;2566;623;20;759;63;4372;3975;664;2669;623;19;778;65;4722;4227;770;2738;698;21;874;65;4837;4381;872;2787;706;16;918;66;4955;4546;881;2918;734;13;982
9774;    Günzburg (Lkr);74;5427;4856;769;3231;851;5;987;75;5695;5058;830;3376;843;9;1087;76;5757;5219;788;3490;936;5;1114;79;6269;5547;940;3571;1034;2;1209;80;6493;5770;995;3750;1020;5;1254;81;6662;5826;995;3743;1087;1;1332
9775;    Neu-Ulm (Lkr);123;7674;6880;1154;4524;1197;5;1585;125;7914;7140;1174;4761;1199;6;1774;128;8279;7346;1154;4936;1249;7;1827;131;8528;7640;1216;5124;1294;6;1852;135;9010;7856;1317;5152;1383;4;1900;135;8977;7959;1310;5195;1452;2;1997
9776;    Lindau (Bodensee) (Lkr);57;3556;3290;532;2057;685;16;628;58;3747;3434;559;2143;722;10;664;59;3895;3477;548;2212;703;14;685;58;3960;3547;556;2226;755;10;733;58;3999;3647;552;2281;798;16;757;59;4108;3694;583;2279;816;16;822
9777;    Ostallgäu (Lkr);91;6216;5492;753;3615;1110;14;1099;93;6367;5829;783;3858;1174;14;1178;94;6654;5928;789;4010;1118;11;1224;96;7013;6326;855;4179;1279;13;1363;97;7236;6512;927;4261;1313;11;1478;99;7388;6621;915;4359;1331;16;1556
9778;    Unterallgäu (Lkr);92;6434;5669;791;3873;998;7;1154;95;6690;5982;881;4046;1052;3;1255;97;6956;6100;894;4113;1090;3;1293;97;7341;6368;1017;4237;1112;2;1353;98;7609;6716;1127;4435;1151;3;1481;98;7842;6907;1118;4632;1154;3;1611
9779;    Donau-Ries (Lkr);95;6213;5401;1022;3382;990;7;1055;97;6301;5709;1138;3521;1046;4;1112;97;6544;5800;1107;3676;1014;3;1166;97;6790;6055;1218;3776;1056;5;1242;102;7186;6433;1355;3902;1171;5;1357;104;7314;6638;1406;4029;1196;7;1412
9780;    Oberallgäu (Lkr);82;6637;6041;894;3930;1208;9;1135;85;6861;6305;886;4138;1274;7;1248;93;7192;6513;940;4218;1347;8;1331;97;7440;6647;995;4302;1343;7;1345;99;7686;6858;1046;4388;1414;10;1406;103;7966;7042;1101;4457;1481;3;1573
9171111;      Altötting, St;10;571;525;63;316;118;28;123;9;604;545;69;316;128;32;124;9;604;552;72;306;137;37;130;10;646;542;69;308;140;25;140;10;646;536;67;313;126;30;142;11;695;536;78;305;127;26;151
9171112;      Burghausen, St;9;780;737;102;440;186;9;156;10;910;844;138;504;193;9;184;10;910;835;130;508;193;4;184;11;925;855;125;523;199;8;190;11;918;853;127;505;216;5;201;12;968;899;129;568;201;1;210
9171113;      Burgkirchen a.d.Alz;5;394;366;41;263;62;–;60;5;434;390;44;272;74;–;66;5;426;402;61;265;74;2;80;6;476;424;52;290;81;1;87;6;491;447;57;298;92;–;94;7;546;498;68;333;97;–;114
9171114;      Emmerting;2;165;160;13;126;21;–;33;2;172;171;25;119;27;–;39;2;172;153;19;107;27;–;39;2;172;163;27;115;21;–;39;2;235;195;31;134;30;–;53;2;235;179;31;121;27;–;52
9171115;      Erlbach;1;62;54;11;31;12;–;11;1;62;62;12;36;14;–;11;1;62;60;8;41;11;–;14;1;62;65;16;35;14;–;17;1;62;58;13;35;10;–;18;1;62;60;12;42;6;–;18
9171116;      Feichten a.d.Alz;1;50;38;2;25;11;–;9;1;50;44;3;34;7;–;9;2;74;54;11;32;11;–;15;2;74;58;15;36;7;–;17;1;74;72;24;35;13;–;19;1;74;71;20;46;5;–;21
9171117;      Garching a.d.Alz;6;409;376;53;211;112;–;81;6;433;404;43;238;121;2;94;6;437;399;49;224;126;–;92;6;435;381;38;219;123;1;92;6;434;390;39;218;133;–;97;7;488;441;67;265;107;2;111
9171118;      Haiming;1;98;76;15;52;9;–;15;1;98;91;20;59;12;–;18;1;98;98;23;63;12;–;17;1;123;120;28;84;8;–;19;1;125;130;23;90;17;–;20;1;123;128;24;90;14;–;21
9171119;      Halsbach;1;50;41;3;35;3;–;12;1;50;54;3;39;12;–;12;1;50;49;–;39;10;–;11;1;68;58;14;36;8;–;13;1;68;66;12;43;11;–;18;1;68;66;16;45;5;–;18
9171121;      Kastl;1;87;95;14;73;8;–;20;1;128;115;16;84;15;–;24;1;140;115;20;80;15;–;24;1;142;124;23;83;18;–;24;1;142;124;16;91;17;–;27;1;142;123;25;82;16;–;28
9171122;      Kirchweidach;1;105;110;19;71;20;–;28;2;125;125;20;87;18;–;30;2;115;117;14;85;18;–;32;2;118;121;12;85;24;–;29;2;118;120;15;88;17;–;31;2;154;139;23;96;20;–;34
9171123;      Marktl, M;3;124;133;21;71;31;10;28;3;151;156;27;77;42;10;32;3;151;153;19;90;37;7;33;4;181;156;23;80;45;8;35;4;181;160;23;88;41;8;39;4;181;161;26;84;43;8;44
9171124;      Mehring;2;103;99;19;67;13;–;23;2;103;100;18;73;9;–;25;2;103;102;13;72;17;–;23;2;103;98;15;71;12;–;24;2;103;101;17;70;14;–;24;2;103;94;18;58;18;–;28
9171125;      Neuötting, St;7;365;357;51;235;71;–;63;7;409;394;47;268;79;–;70;7;407;393;47;257;89;–;67;7;407;373;42;237;91;3;68;7;407;381;48;240;92;1;69;7;407;375;42;249;84;–;72
9171126;      Perach;1;70;46;10;31;5;–;7;1;70;45;7;28;10;–;5;1;70;53;12;40;1;–;11;1;70;66;10;46;10;–;10;1;70;63;9;43;11;–;12;1;70;66;11;47;8;–;11
9171127;      Pleiskirchen;1;105;98;13;75;10;–;22;1;105;102;10;76;16;–;24;1;105;105;15;78;12;–;20;1;147;103;18;71;14;–;17;1;147;126;22;87;17;–;22;1;147;127;25;85;17;–;25
9171129;      Reischach;1;92;93;13;71;9;–;18;1;104;102;18;73;11;–;25;1;135;118;19;82;17;–;25;1;135;127;24;86;17;–;27;1;135;133;22;91;20;–;28;1;135;135;26;90;19;–;31
9171130;      Stammham;1;54;40;7;23;10;–;7;1;54;43;7;31;5;–;8;1;61;48;10;34;4;–;11;1;66;56;8;39;9;–;12;1;99;65;13;35;15;2;15;1;103;70;21;30;18;1;13
9171131;      Teising;1;85;79;14;58;7;–;12;1;85;80;12;63;5;–;15;1;85;83;8;63;12;–;12;1;85;81;13;59;9;–;11;1;85;84;15;51;18;–;11;1;85;82;11;61;10;–;10
9171132;      Töging a.Inn, St;3;270;273;39;203;31;–;44;3;282;281;42;204;35;–;49;3;302;305;53;208;44;–;55;3;302;301;44;224;33;–;54;4;324;317;50;216;51;–;61;5;410;352;57;249;46;–;67
9171133;      Tüßling, M;2;155;138;26;92;20;–;25;2;155;147;26;102;19;–;27;2;155;149;21;102;26;–;30;2;155;145;21;107;17;–;25;2;155;146;23;97;26;–;29;2;155;147;32;95;20;–;29
9171134;      Tyrlaching;1;72;57;10;39;8;–;18;1;72;67;16;42;9;–;22;1;72;64;17;41;6;–;23;1;72;69;11;47;11;–;21;1;72;65;12;43;10;–;24;1;72;65;13;45;7;–;22
9171135;      Unterneukirchen;1;141;115;24;84;7;–;24;1;141;127;26;90;11;–;27;1;141;133;29;89;15;–;27;1;141;139;23;97;19;–;29;1;161;152;26;100;26;–;33;1;161;157;33;105;19;–;32
9171137;      Winhöring;2;275;228;38;119;71;–;55;2;244;209;56;129;24;–;49;2;256;219;51;146;22;–;58;2;256;230;54;149;27;–;63;2;256;231;48;151;32;–;57;2;256;228;55;140;33;–;52
9172111;      Ainring;5;344;345;40;249;56;–;48;6;444;387;46;267;71;3;60;6;429;396;41;276;76;3;58;6;454;426;38;290;95;3;60;6;454;422;42;293;86;1;59;6;472;433;36;303;93;1;62
9172112;      Anger;3;168;149;17;114;18;–;23;3;168;155;19;117;19;–;30;3;168;155;23;110;22;–;30;3;168;147;20;105;22;–;27;3;193;156;15;117;24;–;33;3;193;166;26;114;26;–;33
9172114;      Bad Reichenhall, GKSt;11;494;470;43;369;58;–;89;12;568;504;68;373;63;–;112;12;581;531;74;392;65;–;115;12;601;556;68;405;83;–;120;12;648;567;66;420;81;–;123;10;647;563;68;400;95;–;148
9172115;      Bayerisch Gmain;2;99;87;17;53;17;–;17;2;99;93;22;60;11;–;17;2;99;92;16;68;8;–;18;2;99;95;14;69;12;–;23;2;114;105;20;74;11;–;26;2;114;111;24;63;24;–;28
9172116;      Berchtesgaden, M;3;199;196;25;147;24;–;37;5;246;216;23;162;31;–;53;5;247;229;28;170;31;–;53;6;270;246;31;177;38;–;55;6;271;265;27;200;38;–;55;6;272;260;22;193;45;–;53
9172117;      Bischofswiesen;5;262;219;35;137;45;2;47;3;248;212;41;153;18;–;43;3;248;222;42;143;37;–;47;3;270;244;45;171;28;–;48;3;270;243;49;160;34;–;48;3;284;253;50;175;28;–;63
9172118;      Freilassing, St;12;614;590;55;413;121;1;111;12;660;630;58;436;134;2;117;12;706;663;52;461;149;1;133;12;735;683;72;454;156;1;138;13;804;703;80;475;148;–;151;13;804;709;93;454;162;–;172
9172122;      Laufen, St;4;392;342;40;160;127;15;63;4;392;348;43;175;116;14;65;4;392;347;32;186;121;8;66;4;392;344;22;191;123;8;63;4;392;341;34;187;113;7;63;4;392;346;33;178;133;2;66
9172124;      Marktschellenberg, M;1;90;87;11;51;25;–;15;1;95;88;11;52;25;–;17;1;95;85;8;55;22;–;16;1;97;82;12;47;23;–;17;1;97;80;12;39;29;–;17;1;97;87;15;47;25;–;18
9172128;      Piding;3;206;180;29;125;26;–;25;3;206;178;24;129;25;–;29;3;206;183;19;131;33;–;28;3;206;186;22;137;27;–;29;3;206;184;23;135;26;–;33;3;206;178;21;125;32;–;35
9172129;      Ramsau b.Berchtesgaden;1;65;71;9;43;19;–;11;1;65;75;11;40;24;–;11;1;75;81;15;50;16;–;13;1;75;85;10;48;27;–;13;1;75;88;9;56;23;–;15;1;75;87;15;47;25;–;14
9172130;      Saaldorf-Surheim;3;231;215;30;155;30;–;51;3;231;224;24;176;24;–;50;3;235;225;25;167;33;–;51;3;250;233;32;165;36;–;58;3;250;237;27;168;42;–;65;3;250;228;29;161;38;–;65
9172131;      Schneizlreuth;1;25;18;–;15;3;–;5;1;25;23;1;16;6;–;4;1;25;25;–;23;2;–;4;1;30;30;1;27;2;–;5;1;50;37;3;31;3;–;6;1;50;41;2;27;12;–;6
9172132;      Schönau a.Königssee;1;270;244;35;131;76;2;35;1;270;241;30;127;84;–;39;1;270;230;29;141;60;–;36;1;270;242;31;135;75;1;37;1;270;236;27;130;79;–;39;1;270;233;36;128;69;–;40
9172134;      Teisendorf, M;5;338;325;20;248;57;–;59;6;373;344;21;245;78;–;67;6;373;343;19;246;78;–;69;6;385;348;26;258;64;–;71;6;385;368;30;280;58;–;70;6;422;392;34;269;89;–;90
9172444;      Gemeindefreie Gebiete;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9173111;      Bad Heilbrunn;2;147;122;18;92;12;–;29;3;172;151;15;114;22;–;41;3;197;161;21;117;23;–;40;3;197;165;18;123;24;–;44;3;197;160;12;115;33;–;45;3;197;152;11;116;25;–;45
9173112;      Bad Tölz, St;9;738;678;94;438;146;–;168;9;780;697;104;443;150;–;172;9;777;707;104;441;161;1;165;10;852;715;101;448;165;1;175;11;848;724;112;455;152;5;183;11;848;725;113;452;160;–;187
9173113;      Benediktbeuern;2;156;137;21;103;13;–;25;2;156;145;23;101;21;–;21;2;156;152;25;109;18;–;24;2;163;152;27;106;19;–;30;2;195;175;39;120;16;–;34;2;195;183;30;130;23;–;39
9173115;      Bichl;1;111;91;20;62;9;–;12;1;111;95;23;61;11;–;13;1;111;95;21;62;12;–;19;1;111;105;35;59;11;–;19;1;111;106;31;65;10;–;20;1;111;112;28;67;17;–;18
9173118;      Dietramszell;3;212;211;21;125;64;1;36;3;237;211;19;130;62;–;38;3;237;215;24;137;54;–;37;3;289;245;30;160;55;–;44;3;248;234;45;159;30;–;49;3;274;257;38;175;44;–;57
9173120;      Egling;5;233;186;25;138;23;–;33;5;254;205;22;153;30;–;38;5;254;207;21;161;25;–;45;5;246;204;21;147;36;–;43;5;261;187;12;136;39;–;46;5;248;180;26;127;27;–;50
9173123;      Eurasburg;2;172;161;12;106;43;–;26;2;172;158;11;104;43;–;25;2;172;155;12;98;45;–;25;2;172;163;11;102;50;–;26;2;172;160;12;117;31;–;27;2;184;163;18;129;16;–;29
9173124;      Gaißach;2;135;119;9;96;14;–;26;2;135;114;8;85;21;–;26;2;135;114;10;76;28;–;25;2;135;111;7;83;21;–;23;2;135;120;8;96;16;–;24;2;172;147;16;106;25;–;28
9173126;      Geretsried, St;16;1323;1116;152;664;298;2;250;16;1323;1156;168;683;303;2;243;17;1361;1209;173;726;309;1;250;17;1428;1235;158;756;321;–;272;17;1423;1202;176;694;329;3;265;17;1419;1204;158;717;328;1;283
9173127;      Greiling;1;73;55;8;39;8;–;12;1;80;64;10;47;7;–;13;1;80;63;9;46;8;–;12;1;80;69;10;50;9;–;13;1;80;67;11;44;12;–;13;2;92;76;20;49;7;–;17
9173130;      Icking;5;233;209;19;103;86;1;42;5;268;222;28;125;69;–;41;4;151;108;35;63;10;–;25;4;151;109;22;75;12;–;25;5;226;164;32;107;25;–;35;5;226;156;26;101;29;–;36
9173131;      Jachenau;1;43;33;4;21;8;–;8;1;43;33;1;30;2;–;7;1;43;33;1;26;6;–;8;1;43;35;3;26;6;–;9;1;43;37;3;25;9;–;9;1;43;34;3;28;3;–;10
9173133;      Kochel a.See;3;153;136;26;89;21;–;36;3;153;144;27;94;23;–;34;3;153;147;32;97;18;–;33;3;163;150;25;107;18;–;36;3;166;159;31;109;19;–;38;3;197;165;36;104;25;–;44
9173134;      Königsdorf;1;139;125;24;83;18;–;19;1;139;123;24;82;17;–;20;1;139;117;16;89;12;–;18;1;139;128;23;96;9;–;22;2;163;132;25;92;15;–;26;2;163;128;16;91;21;–;33
9173135;      Lenggries;4;293;293;25;229;39;–;48;4;304;290;26;212;52;–;47;6;365;325;29;242;54;–;62;6;400;359;26;271;62;–;66;6;387;391;39;300;52;–;74;6;437;384;31;295;58;–;82
9173137;      Münsing;3;156;122;9;92;21;–;20;3;156;136;10;109;17;–;24;3;156;135;8;109;18;–;22;3;156;142;13;108;21;–;23;3;183;157;13;120;24;–;25;3;188;160;6;129;25;–;25
9173140;      Reichersbeuern;1;87;87;12;67;8;–;13;1;112;111;23;75;13;–;20;1;112;113;23;75;15;–;22;1;134;124;18;89;17;–;26;1;134;116;14;85;17;–;28;1;111;95;18;64;13;–;28
9173141;      Sachsenkam;1;62;70;16;48;6;–;13;1;124;92;20;53;19;–;18;1;124;100;16;65;19;–;21;1;124;108;22;58;28;–;23;1;124;109;24;59;26;–;23;1;124;105;18;50;37;–;25
9173142;      Schlehdorf;1;50;67;6;28;33;–;7;1;50;64;6;33;25;–;8;1;62;66;6;42;18;–;9;1;62;57;7;40;10;–;12;2;78;66;11;45;10;–;16;2;82;69;9;50;10;–;20
9173145;      Wackersberg;2;124;122;11;87;24;–;23;2;124;132;14;95;23;–;30;2;149;141;20;100;21;–;34;2;149;139;23;89;27;–;35;2;149;137;18;104;15;–;38;2;149;132;15;91;26;–;38
9173147;      Wolfratshausen, St;16;951;841;133;497;207;4;188;17;1012;917;156;509;249;3;203;17;1071;941;146;513;278;4;199;17;1121;975;138;513;320;4;207;17;1113;954;138;504;312;–;212;17;1138;956;135;474;343;4;233
9173444;      Gemeindefreie Gebiete;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9174111;      Altomünster, M;5;295;260;27;198;35;–;66;6;290;267;31;204;32;–;55;6;315;277;42;212;23;–;63;6;323;292;34;203;55;–;64;6;320;299;37;217;45;–;69;6;335;318;42;231;45;–;74
9174113;      Bergkirchen;5;470;425;84;206;135;–;88;5;470;429;71;236;122;–;90;5;470;438;75;220;143;–;93;5;470;423;67;222;134;–;95;5;470;401;71;204;126;–;86;5;494;390;63;216;107;4;88
9174115;      Dachau, GKSt;31;2632;2461;295;1225;937;4;463;31;2716;2494;293;1250;948;3;450;32;2745;2517;293;1276;943;5;494;32;2724;2564;320;1271;967;6;501;33;2781;2543;320;1258;960;5;523;34;2866;2539;314;1239;983;3;539
9174118;      Erdweg;4;253;232;49;151;32;–;53;4;279;256;53;171;32;–;57;4;284;264;52;181;31;–;58;4;325;287;52;207;28;–;61;4;325;319;51;227;41;–;70;4;365;333;57;227;49;–;67
9174121;      Haimhausen;4;311;283;64;153;66;–;63;4;323;291;77;153;61;–;65;5;403;360;74;198;88;–;74;5;440;366;81;198;87;–;76;5;440;338;75;202;61;–;74;5;460;368;61;232;75;–;83
9174122;      Hebertshausen;5;327;302;55;167;80;–;59;5;326;304;56;167;81;–;59;5;372;363;59;182;122;–;65;5;376;381;61;174;146;–;75;5;421;399;51;200;147;1;80;5;460;418;48;201;168;1;83
9174126;      Karlsfeld;16;1540;1439;230;632;574;3;267;17;1633;1493;212;660;620;1;278;17;1633;1476;220;661;593;2;293;17;1642;1472;225;697;548;2;299;17;1619;1448;191;678;577;2;300;17;1634;1338;185;627;524;2;302
9174131;      Markt Indersdorf, M;8;510;484;49;276;158;1;95;8;552;513;61;287;165;–;101;8;561;512;58;280;173;1;96;8;604;537;73;307;154;3;97;8;594;528;48;311;169;–;94;7;571;548;66;316;162;4;98
9174135;      Odelzhausen;6;293;234;59;150;25;–;52;6;424;244;66;157;21;–;59;6;387;273;62;178;33;–;59;6;387;286;68;185;33;–;67;5;378;285;67;186;32;–;67;6;404;317;84;188;45;–;66
9174136;      Petershausen;8;455;340;54;195;91;–;80;8;456;353;60;193;99;1;83;8;454;336;49;204;83;–;83;8;448;348;41;216;90;1;90;8;447;361;53;215;92;1;93;8;498;404;71;221;112;–;102
9174137;      Pfaffenhofen a.d.Glonn;2;136;109;27;75;7;–;24;2;136;118;25;78;15;–;25;3;190;122;23;85;14;–;23;3;190;132;31;84;17;–;27;3;190;141;32;91;18;–;26;3;190;137;22;96;19;–;29
9174141;      Röhrmoos;5;377;319;64;177;78;–;85;5;377;327;68;183;76;–;91;5;377;330;50;188;92;–;90;5;431;353;57;187;109;–;95;5;431;360;61;181;118;–;92;5;431;349;44;187;118;–;83
9174143;      Schwabhausen;5;449;338;68;182;88;–;66;5;449;336;57;192;86;1;64;5;449;357;68;182;107;–;72;5;449;339;54;182;103;–;78;5;449;354;68;185;100;1;83;5;461;355;62;194;99;–;85
9174146;      Sulzemoos;4;315;209;49;120;40;–;54;3;322;227;55;125;47;–;50;3;322;217;47;132;38;–;54;3;304;209;41;130;38;–;53;3;314;216;53;126;37;–;50;3;314;225;41;127;57;–;49
9174147;      Hilgertshausen-Tandern;2;165;185;32;95;58;–;31;2;165;177;29;88;59;1;31;2;165;175;33;100;42;–;32;2;165;181;27;109;45;–;31;2;165;178;31;108;39;–;35;2;165;185;34;100;50;1;37
9174150;      Vierkirchen;4;280;253;28;136;88;1;49;4;315;258;31;127;100;–;48;4;315;255;33;125;96;1;46;4;315;249;32;119;97;1;47;4;377;251;32;132;87;–;55;4;373;302;39;138;125;–;59
9174151;      Weichs;3;184;153;36;92;25;–;34;3;184;154;43;99;12;–;36;3;184;153;29;99;25;–;33;3;186;157;26;109;22;–;30;3;211;167;34;118;15;–;32;3;186;173;31;119;23;–;33
9175111;      Anzing;3;301;286;42;175;69;–;43;3;277;255;37;151;67;–;40;3;276;248;36;129;83;–;40;3;263;226;44;109;73;–;36;4;300;256;53;147;56;–;47;4;300;243;52;137;54;–;45
9175112;      Aßling;3;173;174;34;130;10;–;35;3;173;181;28;128;25;–;37;3;198;177;26;129;22;–;37;3;211;190;28;138;24;–;36;3;261;193;31;127;35;–;39;3;261;192;29;131;32;–;38
9175113;      Baiern;1;62;55;7;45;3;–;10;1;62;53;7;39;7;–;8;1;62;55;7;37;11;–;7;1;62;54;8;37;9;–;8;1;62;55;3;45;7;–;10;1;62;56;6;42;8;–;12
9175114;      Bruck;1;62;57;4;47;6;–;7;1;62;49;7;40;2;–;7;1;62;51;6;35;10;–;7;1;62;51;7;39;5;–;10;1;62;50;8;36;6;–;9;1;62;57;9;43;5;–;10
9175115;      Ebersberg, St;11;630;596;92;314;189;1;121;11;630;592;86;324;182;–;118;11;633;603;86;322;195;–;124;11;633;618;95;335;188;–;122;10;656;626;93;324;209;–;125;10;656;626;105;313;207;1;131
9175116;      Egmating;3;154;123;15;65;43;–;21;3;154;134;16;63;55;–;21;3;154;139;19;60;59;1;29;3;154;136;20;51;65;–;23;3;149;127;20;54;53;–;23;3;154;139;22;59;57;1;25
9175118;      Forstinning;2;203;190;18;106;65;1;30;2;216;194;20;98;76;–;30;2;216;194;21;97;75;1;29;2;216;185;18;85;82;–;31;2;216;161;21;77;62;1;30;2;216;170;26;81;63;–;31
9175119;      Frauenneuharting;1;120;89;10;48;31;–;17;1;120;106;12;61;33;–;20;1;120;105;10;56;39;–;19;1;120;98;11;53;34;–;19;1;120;102;11;47;44;–;18;1;120;100;13;54;33;–;20
9175121;      Glonn, M;4;359;336;44;157;124;11;70;4;359;330;44;155;127;4;69;4;349;317;35;159;119;4;65;4;343;317;40;155;120;2;69;4;343;325;36;167;119;3;74;4;343;326;38;151;134;3;78
9175122;      Grafing b.München, St;10;581;551;79;345;127;–;129;11;638;570;80;354;136;–;134;12;680;601;93;363;145;–;150;13;722;631;88;403;140;–;154;13;716;651;100;416;135;–;157;13;716;647;98;385;164;–;160
9175123;      Hohenlinden;3;128;117;19;82;16;–;24;3;128;121;23;82;16;–;26;3;128;109;16;77;16;–;26;3;128;107;19;71;17;–;29;3;128;114;25;76;13;–;31;3;138;124;27;78;19;–;32
9175124;      Kirchseeon, M;10;534;453;75;260;118;–;107;9;497;442;68;264;110;–;102;8;538;441;73;270;96;2;101;8;554;448;76;266;106;–;95;8;554;493;74;295;123;1;120;8;589;488;78;294;116;–;117
9175127;      Markt Schwaben, M;11;841;753;116;433;203;1;175;11;917;766;124;410;232;–;182;11;921;748;109;405;231;3;180;11;919;742;131;362;249;–;171;11;918;729;130;368;231;–;183;11;888;693;117;348;228;–;181
9175128;      Moosach;2;98;69;12;47;10;–;10;2;98;68;9;51;8;–;12;2;98;65;9;36;20;–;12;2;98;69;11;50;8;–;12;2;98;71;10;46;15;–;13;2;98;72;7;51;14;–;12
9175131;      Oberpframmern;2;161;126;14;69;43;–;19;2;161;127;13;72;42;–;20;2;161;131;14;74;43;–;19;2;161;125;21;50;54;–;20;2;161;103;11;58;34;–;21;2;161;126;23;61;42;–;20
