Allgemein bildende Schulen und Wirtschaftsschulen 2023/24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9363;    Weiden i.d.OPf. (Krfr.St);10;9;1;161;31;99;2102;1085;637;1;1;–;22;3;12;138;82;18;2;2;–;71;29;36;909;409;114;–;–;–;–;–;–;–;–;–;1;1;–;29;12;15;229;131;34;3;3;–;152;71;71;1831;806;152;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;17;16;1;435;146;233;5209;2513;955
9371;    Amberg-Sulzbach (Lkr);32;32;–;327;66;221;5149;2628;686;1;1;–;30;9;16;186;130;27;2;2;–;70;18;39;939;500;54;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;1;1;–;43;24;23;594;307;29;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;36;36;–;470;117;299;6868;3565;796
9372;    Cham (Lkr);48;46;2;439;103;321;6657;3504;883;3;2;1;66;8;38;432;267;84;5;4;1;201;71;109;2630;1310;129;–;–;–;–;–;–;–;–;–;1;1;–;4;2;3;53;23;14;3;3;–;169;86;79;2053;905;123;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;60;56;4;879;270;550;11825;6009;1233
9373;    Neumarkt i.d.OPf. (Lkr);44;42;2;499;105;355;7814;4085;1130;4;2;2;72;17;39;427;274;66;4;4;–;193;63;108;2679;1346;153;–;–;–;–;–;–;–;–;–;1;1;–;19;7;10;204;111;32;3;3;–;225;97;107;2985;1435;146;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;56;52;4;1008;289;619;14109;7251;1527
9374;    Neustadt a.d.Waldnaab (Lkr);39;39;–;302;55;216;4734;2466;568;4;3;1;81;20;44;511;318;82;2;2;–;97;29;54;1317;662;38;–;–;–;–;–;–;–;–;–;1;1;–;20;8;11;215;138;13;2;2;–;101;49;46;1245;579;51;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;48;47;1;601;161;371;8022;4163;752
9375;    Regensburg (Lkr);50;48;2;642;104;456;10160;5212;1667;3;3;–;68;17;32;393;242;121;4;3;1;186;53;92;2389;1324;180;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;2;2;–;162;71;73;2156;1131;94;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;59;56;3;1058;245;653;15098;7909;2062
9376;    Schwandorf (Lkr);48;47;1;527;105;369;8208;4296;1633;4;4;–;69;21;34;432;263;103;5;4;1;197;59;102;2472;1199;148;–;–;–;–;–;–;–;–;–;1;1;–;11;2;8;128;80;24;5;5;–;291;126;129;3609;1717;124;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;63;61;2;1095;313;642;14849;7555;2032
9377;    Tirschenreuth (Lkr);26;26;–;239;45;165;3458;1791;425;3;2;1;41;9;19;202;118;26;3;2;1;111;38;63;1510;775;75;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;1;1;–;53;30;22;663;283;47;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;33;31;2;444;122;269;5833;2967;573
9461;    Bamberg (Krfr.St);17;16;1;240;44;161;3290;1651;712;4;–;4;115;29;63;631;383;103;2;1;1;66;26;36;857;247;88;–;–;–;–;–;–;–;–;–;2;1;1;31;15;19;417;237;90;8;6;2;489;216;200;5712;2699;263;2;–;2;3;3;4;40;23;5;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;35;24;11;944;333;483;10947;5240;1261
9462;    Bayreuth (Krfr.St);15;12;3;225;46;150;3191;1625;764;5;2;3;125;21;70;730;446;120;2;2;–;97;34;47;1165;598;104;–;–;–;–;–;–;–;–;–;2;1;1;36;17;21;405;235;58;5;5;–;349;166;152;4109;1978;257;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;29;22;7;832;284;440;9600;4882;1303
9463;    Coburg (Krfr.St);10;10;–;125;21;84;1867;959;480;2;–;2;57;14;36;366;229;50;2;2;–;98;29;56;1330;675;94;–;–;–;–;–;–;–;–;–;1;1;–;17;5;8;169;93;20;4;4;–;179;87;84;2228;1079;156;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;1;–;1;30;9;14;328;139;8;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;20;17;3;506;165;282;6288;3174;808
9464;    Hof (Krfr.St);11;11;–;192;31;128;2729;1407;1124;2;–;2;62;7;41;445;271;106;1;1;–;44;13;24;624;331;98;–;–;–;–;–;–;–;–;–;1;1;–;19;5;10;192;98;37;3;3;–;171;71;71;1974;903;265;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;1;–;1;22;7;14;273;122;4;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;19;16;3;510;134;288;6237;3132;1634
9471;    Bamberg (Lkr);45;45;–;532;107;386;7968;4094;915;3;–;3;76;15;36;412;264;57;3;3;–;152;63;84;2060;1176;80;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;51;48;3;760;185;506;10440;5534;1052
9472;    Bayreuth (Lkr);30;30;–;313;57;230;4804;2524;481;1;–;1;20;4;8;93;53;9;2;1;1;82;28;42;1054;533;23;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;1;1;–;54;25;24;658;327;15;–;–;–;–;–;–;–;–;–;1;1;–;97;34;47;1072;530;41;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;35;33;2;566;148;351;7681;3967;569
9473;    Coburg (Lkr);26;26;–;260;58;188;4141;2116;458;2;–;2;37;5;23;226;146;36;1;1;–;43;12;23;555;293;31;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;1;1;–;45;15;20;527;260;13;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;30;28;2;385;90;254;5449;2815;538
9474;    Forchheim (Lkr);40;39;1;444;68;317;6555;3319;1016;2;1;1;69;14;33;357;250;68;3;3;–;168;69;91;2239;1152;119;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;3;3;–;198;79;83;2417;1089;114;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;48;46;2;879;230;524;11568;5810;1317
9475;    Hof (Lkr);30;27;3;292;60;213;4553;2328;720;1;–;1;28;9;13;136;90;12;3;3;–;109;40;56;1378;714;74;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;2;2;–;82;40;37;919;434;66;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;36;32;4;511;149;319;6986;3566;872
9476;    Kronach (Lkr);21;20;1;217;55;164;3307;1691;435;2;–;2;44;14;26;271;167;38;2;2;–;86;29;45;1093;546;72;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;2;2;–;106;47;46;1253;547;41;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;27;24;3;453;145;281;5924;2951;586
9477;    Kulmbach (Lkr);26;25;1;209;37;149;3105;1583;516;2;–;2;54;12;29;286;186;38;1;1;–;53;17;27;699;358;44;–;–;–;–;–;–;–;–;–;1;1;–;6;2;4;59;29;–;2;2;–;122;58;55;1495;666;86;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;1;–;1;4;2;4;79;46;2;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;33;29;4;448;128;268;5723;2868;686
9478;    Lichtenfels (Lkr);20;20;–;225;51;157;3335;1699;545;3;–;3;53;14;27;274;165;45;2;2;–;90;36;44;1096;548;39;–;–;–;–;–;–;–;–;–;1;–;1;11;6;8;128;54;12;2;2;–;113;39;54;1462;684;58;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;28;24;4;492;146;290;6295;3150;699
9479;    Wunsiedel i.Fichtelgebirge (Lkr);21;20;1;238;56;174;3601;1884;815;3;–;3;62;10;33;335;204;85;3;3;–;110;42;56;1323;676;79;–;–;–;–;–;–;–;–;–;1;1;–;13;5;7;124;67;11;3;3;–;140;63;64;1706;807;99;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;31;27;4;563;176;334;7089;3638;1089
9561;    Ansbach (Krfr.St);14;10;4;168;32;118;2420;1220;618;1;–;1;30;9;18;224;146;58;1;1;–;58;24;33;919;511;102;–;–;–;–;–;–;–;–;–;1;1;–;27;13;14;253;107;38;3;3;–;178;87;75;2060;885;140;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;20;15;5;461;165;258;5876;2869;956
9562;    Erlangen (Krfr.St);20;17;3;390;59;258;5596;2847;1677;3;2;1;77;19;50;528;304;131;2;2;–;107;44;57;1444;764;200;–;–;–;–;–;–;–;–;–;1;1;–;44;26;24;533;287;87;6;6;–;425;181;174;5023;2482;584;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;1;–;1;46;17;25;524;239;26;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;33;28;5;1089;346;588;13648;6923;2705
9563;    Fürth (Krfr.St);24;21;3;455;74;314;6592;3380;1885;3;2;1;96;19;59;690;399;242;2;2;–;96;34;53;1465;799;277;–;–;–;–;–;–;–;–;–;1;1;–;41;21;22;527;302;92;3;3;–;260;121;114;3286;1586;311;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;33;29;4;948;269;562;12560;6466;2807
9564;    Nürnberg (Krfr.St);84;74;10;1777;356;1254;26761;13808;8372;15;11;4;451;99;265;2939;1852;870;12;7;5;523;192;271;6829;3406;1171;–;–;–;–;–;–;–;–;–;3;2;1;70;33;39;872;478;296;17;13;4;1102;503;444;12423;5883;1530;3;2;1;36;11;19;532;264;127;–;–;–;–;–;–;–;–;–;1;–;1;71;26;37;915;443;38;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;135;109;26;4030;1220;2329;51271;26134;12404
9565;    Schwabach (Krfr.St);6;6;–;163;30;105;2252;1165;548;2;1;1;44;7;30;309;199;80;1;1;–;61;25;34;870;446;79;–;–;–;–;–;–;–;–;–;1;1;–;25;13;13;269;142;12;2;2;–;137;60;57;1595;706;72;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;12;11;1;430;135;239;5295;2658;791
9571;    Ansbach (Lkr);62;61;1;676;139;505;10399;5355;1709;6;4;2;152;37;92;986;627;150;7;5;2;266;104;146;3473;1844;181;–;–;–;–;–;–;–;–;–;1;1;–;14;7;9;187;87;27;5;4;1;239;108;109;2747;1335;142;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;81;75;6;1347;395;861;17792;9248;2209
9572;    Erlangen-Höchstadt (Lkr);33;30;3;532;86;375;8016;4126;1308;4;3;1;112;18;61;657;441;120;2;2;–;114;43;68;1792;916;90;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;4;4;–;368;144;155;4662;2342;301;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;43;39;4;1126;291;659;15127;7825;1819
9573;    Fürth (Lkr);20;20;–;399;59;274;6278;3221;795;2;1;1;56;10;31;381;237;47;2;2;–;113;42;60;1548;800;83;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;3;3;–;232;87;110;3109;1540;112;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;27;26;1;800;198;475;11316;5798;1037
9574;    Nürnberger Land (Lkr);39;37;2;639;89;438;9334;4835;1357;8;1;7;208;50;124;1149;729;221;4;4;–;233;81;117;3038;1627;168;–;–;–;–;–;–;–;–;–;1;1;–;4;1;3;56;28;3;4;4;–;306;115;129;3794;1909;150;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;56;47;9;1390;336;811;17371;9128;1899
9575;    Neustadt a.d.Aisch-Bad Windsheim (Lkr);30;29;1;320;52;248;5397;2833;932;3;1;2;80;12;49;553;358;79;3;1;2;128;37;79;1938;1026;106;–;–;–;–;–;–;–;–;–;1;1;–;21;7;10;210;123;22;4;3;1;186;77;79;2115;959;103;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;41;35;6;735;185;465;10213;5299;1242
9576;    Roth (Lkr);34;33;1;430;85;325;6868;3614;767;3;1;2;108;24;66;628;402;104;3;2;1;142;55;74;1950;939;105;–;–;–;–;–;–;–;–;–;1;1;–;5;3;4;83;46;2;3;3;–;182;81;89;2505;1298;108;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;1;–;1;37;14;20;432;206;7;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;45;40;5;904;262;578;12466;6505;1093
9577;    Weißenburg-Gunzenhausen (Lkr);25;23;2;371;78;256;5591;2894;1193;2;1;1;55;11;37;405;248;114;3;2;1;103;32;55;1302;612;139;–;–;–;–;–;–;–;–;–;1;1;–;24;13;15;353;196;55;3;3;–;144;66;67;1815;875;95;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;34;30;4;697;200;430;9466;4825;1596
9661;    Aschaffenburg (Krfr.St);17;17;–;247;53;178;3673;1877;1115;3;2;1;82;15;47;467;305;90;3;1;2;101;33;64;1562;643;216;–;–;–;–;–;–;–;–;–;1;–;1;24;9;11;256;152;29;4;3;1;289;109;120;3647;1598;242;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;28;23;5;743;219;420;9605;4575;1692
9662;    Schweinfurt (Krfr.St);14;11;3;226;45;160;3334;1673;1138;5;1;4;98;22;60;639;414;134;3;2;1;116;42;66;1636;826;183;–;–;–;–;–;–;–;–;–;1;–;1;17;8;10;200;102;31;4;4;–;228;100;104;2817;1336;197;1;1;–;29;13;9;220;97;98;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;28;19;9;714;230;409;8846;4448;1781
9663;    Würzburg (Krfr.St);23;19;4;345;62;237;4829;2440;1186;9;2;7;326;77;169;1445;920;287;5;3;2;199;63;103;2499;1075;327;–;–;–;–;–;–;–;–;–;2;1;1;35;17;21;407;228;80;9;7;2;559;239;222;6273;3066;366;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;1;–;1;33;11;14;414;205;3;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;49;32;17;1497;469;766;15867;7934;2249
9671;    Aschaffenburg (Lkr);48;46;2;556;110;419;8805;4555;1429;3;2;1;97;16;55;669;416;145;4;4;–;197;55;107;2719;1528;168;–;–;–;–;–;–;–;–;–;1;–;1;14;7;7;155;96;3;2;2;–;175;85;78;2375;1260;121;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;58;54;4;1039;273;666;14723;7855;1866
9672;    Bad Kissingen (Lkr);33;31;2;363;66;261;5399;2766;858;4;–;4;80;19;44;482;302;57;3;3;–;119;38;67;1660;833;73;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;5;4;1;181;71;79;1949;873;87;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;45;38;7;743;194;451;9490;4774;1075
9673;    Rhön-Grabfeld (Lkr);26;25;1;278;48;201;4175;2182;543;3;–;3;77;15;42;472;294;47;3;3;–;112;40;62;1438;728;68;–;–;–;–;–;–;–;–;–;1;1;–;25;10;14;294;145;32;3;3;–;132;64;59;1530;722;92;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;36;32;4;624;177;378;7909;4071;782
9674;    Haßberge (Lkr);23;23;–;325;61;220;4440;2325;488;3;–;3;89;20;42;435;282;30;4;4;–;153;57;81;1971;1011;73;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;2;2;–;127;57;58;1629;756;70;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;1;–;1;26;10;15;331;164;2;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;33;29;4;720;205;416;8806;4538;663
9675;    Kitzingen (Lkr);26;25;1;336;62;240;4862;2545;950;2;–;2;53;11;31;338;210;57;6;3;3;163;62;94;2105;1065;149;–;–;–;–;–;–;–;–;–;1;1;–;15;7;8;175;81;32;5;4;1;288;127;120;3298;1584;218;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;40;33;7;855;269;493;10778;5485;1406
9676;    Miltenberg (Lkr);40;39;1;468;104;350;6957;3548;1217;4;2;2;84;23;44;485;300;103;4;3;1;160;52;93;2231;1198;144;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;4;4;–;209;102;94;2659;1192;96;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;52;48;4;921;281;581;12332;6238;1560
9677;    Main-Spessart (Lkr);45;42;3;437;75;320;6397;3296;1067;3;–;3;95;17;43;472;307;78;6;5;1;204;84;105;2582;1314;109;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;5;4;1;213;98;91;2495;1176;96;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;59;51;8;949;274;559;11946;6093;1350
9678;    Schweinfurt (Lkr);30;30;–;377;58;282;5912;3128;715;4;1;3;82;18;44;474;255;61;2;2;–;71;20;40;903;493;57;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;36;33;3;530;96;366;7289;3876;833
9679;    Würzburg (Lkr);38;37;1;508;91;376;7972;4048;997;1;1;–;43;6;22;269;165;38;2;2;–;114;33;52;1381;785;63;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;1;1;–;61;22;24;736;373;45;1;–;1;1;1;2;62;22;13;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;43;41;2;727;153;476;10420;5393;1156
9761;    Augsburg (Krfr.St);49;44;5;1090;181;719;15059;7715;5083;8;3;5;269;40;143;1498;960;371;8;3;5;318;107;160;4342;1864;674;–;–;–;–;–;–;–;–;–;2;1;1;55;27;27;634;347;164;10;7;3;642;266;267;7645;3500;709;2;2;–;38;19;15;382;191;204;–;–;–;–;–;–;–;–;–;1;–;1;28;10;14;405;190;17;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;80;60;20;2440;650;1345;29965;14767;7222
9762;    Kaufbeuren (Krfr.St);10;10;–;163;37;126;2588;1310;816;2;2;–;84;15;43;442;266;117;2;1;1;88;26;50;1315;531;100;–;–;–;–;–;–;–;–;–;1;–;1;13;2;7;142;86;10;2;1;1;114;63;49;1377;574;87;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;17;14;3;462;143;275;5864;2767;1130
9763;    Kempten (Allgäu) (Krfr.St);16;14;2;277;50;187;3710;1866;872;5;1;4;145;41;69;687;430;107;3;2;1;126;47;73;1881;838;144;–;–;–;–;–;–;–;–;–;1;1;–;23;12;14;317;172;18;3;3;–;216;116;94;2700;1350;108;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;28;21;7;787;266;437;9295;4656;1249
9764;    Memmingen (Krfr.St);10;9;1;165;37;119;2537;1312;738;2;1;1;60;10;33;334;216;78;2;2;–;73;36;41;966;502;106;–;–;–;–;–;–;–;–;–;1;1;–;26;8;14;311;149;56;2;2;–;120;47;53;1476;684;124;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;17;15;2;444;138;260;5624;2863;1102
9771;    Aichach-Friedberg (Lkr);36;36;–;520;83;370;7789;3997;1208;3;2;1;90;21;53;598;361;122;4;4;–;206;65;111;2867;1613;158;–;–;–;–;–;–;–;–;–;1;1;–;4;1;3;42;28;25;3;3;–;171;62;82;2196;1034;109;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;47;46;1;991;232;619;13492;7033;1622
