Straßenverkehrsunfälle seit 2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9779;    Donau-Ries (Lkr);633;526;267;259;692;7;685;107;636;525;275;250;723;5;718;111;484;407;207;200;534;8;526;77;506;418;219;199;541;3;538;88;544;472;272;200;596;8;588;72;536;452;232;220;583;9;574;84
9780;    Oberallgäu (Lkr);922;764;382;382;970;14;956;158;855;697;368;329;892;9;883;158;831;696;381;315;828;10;818;135;780;634;310;324;772;4;768;146;844;691;345;346;861;5;856;153;915;762;360;402;950;11;939;153
9171111;      Altötting, St;93;83;58;25;108;–;108;10;92;75;48;27;107;1;106;17;83;66;45;21;79;3;76;17;82;68;49;19;81;–;81;14;72;59;37;22;68;1;67;13;79;61;39;22;78;–;78;18
9171112;      Burghausen, St;109;92;70;22;113;–;113;17;87;74;58;16;85;–;85;13;72;60;46;14;66;2;64;12;99;84;73;11;90;1;89;15;100;90;78;12;98;–;98;10;87;76;63;13;90;1;89;11
9171113;      Burgkirchen a.d.Alz;61;48;22;26;69;–;69;13;42;33;10;23;51;–;51;9;50;39;20;19;56;–;56;11;70;60;24;36;79;–;79;10;46;36;16;20;60;1;59;10;45;38;18;20;59;1;58;7
9171114;      Emmerting;4;3;2;1;5;–;5;1;9;7;5;2;8;–;8;2;9;7;4;3;11;–;11;2;7;6;5;1;6;–;6;1;8;7;5;2;11;–;11;1;7;6;3;3;7;–;7;1
9171115;      Erlbach;7;7;2;5;13;–;13;–;11;11;–;11;15;–;15;–;7;6;–;6;13;–;13;1;6;5;–;5;8;–;8;1;9;6;–;6;8;–;8;3;1;1;–;1;1;–;1;–
9171116;      Feichten a.d.Alz;14;11;–;11;17;–;17;3;18;14;1;13;26;1;25;4;13;10;1;9;19;–;19;3;11;6;–;6;7;–;7;5;10;9;1;8;11;–;11;1;10;7;2;5;11;–;11;3
9171117;      Garching a.d.Alz;39;33;20;13;38;–;38;6;38;30;14;16;43;–;43;8;29;25;14;11;28;–;28;4;42;35;20;15;42;–;42;7;34;29;21;8;38;–;38;5;25;19;8;11;24;–;24;6
9171118;      Haiming;7;5;–;5;7;1;6;2;5;3;1;2;3;–;3;2;5;5;1;4;7;–;7;–;7;6;–;6;10;2;8;1;13;12;3;9;20;2;18;1;10;9;5;4;9;–;9;1
9171119;      Halsbach;7;6;–;6;10;1;9;1;16;10;–;10;12;3;9;6;13;11;2;9;19;–;19;2;12;10;1;9;16;2;14;2;8;7;1;6;12;–;12;1;6;5;–;5;7;–;7;1
9171121;      Kastl;15;13;4;9;15;1;14;2;13;8;1;7;14;–;14;5;14;11;1;10;15;1;14;3;16;14;1;13;21;–;21;2;9;7;1;6;12;–;12;2;12;11;2;9;19;–;19;1
9171122;      Kirchweidach;11;10;3;7;12;–;12;1;3;1;1;–;1;–;1;2;6;6;2;4;10;–;10;–;9;6;1;5;8;–;8;3;9;7;4;3;7;–;7;2;5;5;3;2;7;–;7;–
9171123;      Marktl, M;28;23;6;17;31;2;29;5;27;19;1;18;27;–;27;8;16;12;5;7;12;–;12;4;12;8;3;5;12;–;12;4;19;13;4;9;16;–;16;6;21;16;8;8;18;–;18;5
9171124;      Mehring;20;16;5;11;18;–;18;4;17;14;9;5;18;–;18;3;15;12;3;9;15;–;15;3;18;16;2;14;23;–;23;2;14;11;3;8;15;–;15;3;12;7;3;4;10;1;9;5
9171125;      Neuötting, St;57;45;32;13;60;1;59;12;53;44;32;12;109;–;109;9;41;33;20;13;44;–;44;8;48;36;23;13;48;–;48;12;50;39;22;17;50;2;48;11;52;42;33;9;47;1;46;10
9171126;      Perach;10;8;4;4;10;–;10;2;7;7;2;5;10;–;10;–;3;3;1;2;3;1;2;–;3;2;1;1;2;–;2;1;1;1;–;1;1;–;1;–;4;4;2;2;4;–;4;–
9171127;      Pleiskirchen;14;12;2;10;17;–;17;2;15;13;–;13;19;1;18;2;13;12;1;11;14;1;13;1;11;9;–;9;16;–;16;2;15;11;2;9;14;–;14;4;18;17;2;15;31;–;31;1
9171129;      Reischach;13;12;2;10;16;2;14;1;7;6;2;4;10;–;10;1;13;11;3;8;12;–;12;2;7;6;1;5;6;1;5;1;8;6;2;4;6;–;6;2;13;9;3;6;11;–;11;4
9171130;      Stammham;2;2;–;2;2;–;2;–;6;6;1;5;9;–;9;–;3;3;1;2;7;–;7;–;6;6;2;4;8;–;8;–;4;4;1;3;13;2;11;–;4;4;1;3;4;–;4;–
9171131;      Teising;4;4;3;1;5;–;5;–;2;2;1;1;6;–;6;–;4;4;3;1;7;–;7;–;3;3;1;2;4;–;4;–;5;5;5;–;5;1;4;–;4;4;2;2;5;–;5;–
9171132;      Töging a.Inn, St;29;21;16;5;28;–;28;8;27;18;15;3;20;–;20;9;36;30;17;13;42;–;42;6;13;10;9;1;21;–;21;3;28;26;14;12;36;–;36;2;24;21;12;9;25;1;24;3
9171133;      Tüßling, M;19;19;4;15;30;–;30;–;14;11;4;7;13;1;12;3;16;8;3;5;9;–;9;8;26;23;8;15;33;2;31;3;15;12;1;11;12;1;11;3;17;12;6;6;12;–;12;5
9171134;      Tyrlaching;6;4;–;4;11;–;11;2;2;2;–;2;2;–;2;–;5;5;1;4;8;–;8;–;2;1;–;1;1;–;1;1;5;5;1;4;10;1;9;–;8;6;2;4;7;–;7;2
9171135;      Unterneukirchen;12;11;1;10;13;–;13;1;17;15;5;10;23;–;23;2;12;11;3;8;16;–;16;1;18;14;5;9;20;–;20;4;13;9;2;7;12;–;12;4;22;15;1;14;25;–;25;7
9171137;      Winhöring;36;26;12;14;32;–;32;10;38;25;9;16;26;–;26;13;18;15;4;11;18;–;18;3;31;22;11;11;35;2;33;9;26;18;6;12;21;1;20;8;35;26;6;20;41;1;40;9
9172111;      Ainring;43;38;21;17;56;1;55;5;47;42;27;15;56;1;55;5;25;21;8;13;29;1;28;4;35;30;9;21;42;1;41;5;39;34;18;16;36;–;36;5;36;29;16;13;34;–;34;7
9172112;      Anger;38;32;10;22;50;1;49;6;29;26;10;16;38;–;38;3;34;30;10;20;42;–;42;4;29;25;3;22;33;1;32;4;29;24;9;15;31;–;31;5;35;29;13;16;38;–;38;6
9172114;      Bad Reichenhall, GKSt;101;87;54;33;122;1;121;14;111;94;61;33;117;1;116;17;88;80;59;21;91;1;90;8;86;71;52;19;83;–;83;15;83;71;53;18;91;1;90;12;121;109;73;36;147;–;147;12
9172115;      Bayerisch Gmain;16;13;6;7;19;1;18;3;10;8;6;2;15;–;15;2;15;11;4;7;17;1;16;4;16;13;8;5;19;1;18;3;20;15;6;9;16;–;16;5;20;18;9;9;29;–;29;2
9172116;      Berchtesgaden, M;58;50;17;33;63;–;63;8;53;47;27;20;56;–;56;6;58;53;22;31;61;–;61;5;49;39;23;16;48;1;47;10;56;49;19;30;60;1;59;7;53;46;23;23;61;1;60;7
9172117;      Bischofswiesen;38;32;8;24;42;–;42;6;44;32;11;21;45;–;45;12;48;41;14;27;54;–;54;7;31;26;4;22;34;–;34;5;30;25;10;15;29;–;29;5;35;31;9;22;50;–;50;4
9172118;      Freilassing, St;93;82;65;17;95;2;93;11;93;74;56;18;82;2;80;19;69;53;42;11;64;–;64;16;56;49;36;13;57;–;57;7;89;69;51;18;79;2;77;20;97;87;68;19;107;1;106;10
9172122;      Laufen, St;25;21;10;11;25;1;24;4;32;27;15;12;37;–;37;5;21;17;9;8;22;–;22;4;23;22;11;11;25;–;25;1;20;19;10;9;25;–;25;1;23;20;11;9;28;–;28;3
9172124;      Marktschellenberg, M;7;6;1;5;7;–;7;1;13;10;2;8;16;–;16;3;11;9;1;8;13;–;13;2;10;6;–;6;8;1;7;4;6;6;1;5;9;–;9;–;10;10;5;5;14;1;13;–
9172128;      Piding;49;43;11;32;62;2;60;6;53;47;17;30;68;–;68;6;34;31;8;23;42;–;42;3;36;31;10;21;48;1;47;5;28;23;6;17;33;–;33;5;41;35;14;21;48;1;47;6
9172129;      Ramsau b.Berchtesgaden;14;14;1;13;19;–;19;–;16;14;3;11;18;–;18;2;20;20;1;19;23;–;23;–;16;15;2;13;20;–;20;1;19;18;3;15;23;2;21;1;13;12;2;10;15;–;15;1
9172130;      Saaldorf-Surheim;20;16;5;11;21;–;21;4;15;14;5;9;39;–;39;1;26;21;10;11;23;–;23;5;22;20;13;7;21;–;21;2;22;20;9;11;31;1;30;2;25;18;10;8;23;1;22;7
9172131;      Schneizlreuth;25;24;4;20;41;1;40;1;34;31;7;24;50;–;50;3;19;16;–;16;22;–;22;3;23;19;3;16;31;1;30;4;29;24;1;23;42;1;41;5;24;23;5;18;32;1;31;1
9172132;      Schönau a.Königssee;13;12;8;4;12;1;11;1;25;23;16;7;25;–;25;2;23;21;13;8;23;–;23;2;19;17;11;6;19;–;19;2;20;19;14;5;20;–;20;1;23;20;11;9;22;–;22;3
9172134;      Teisendorf, M;47;36;10;26;60;–;60;11;53;47;11;36;70;–;70;6;41;36;14;22;51;1;50;5;49;40;16;24;55;1;54;9;58;46;9;37;72;–;72;12;66;63;11;52;90;–;90;3
9172444;      Gemeindefreie Gebiete;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9173111;      Bad Heilbrunn;28;24;10;14;29;1;28;4;18;17;6;11;20;–;20;1;32;28;9;19;37;–;37;4;14;11;4;7;16;–;16;3;28;21;10;11;29;1;28;7;20;16;6;10;20;1;19;4
9173112;      Bad Tölz, St;100;77;60;17;100;1;99;23;84;70;62;8;83;–;83;14;71;57;51;6;63;–;63;14;85;75;62;13;93;–;93;10;88;74;61;13;95;1;94;14;74;65;56;9;87;–;87;9
9173113;      Benediktbeuern;6;5;4;1;5;–;5;1;7;4;3;1;5;–;5;3;3;1;1;–;3;–;3;2;11;10;7;3;10;–;10;1;9;8;8;–;9;–;9;1;11;11;9;2;11;–;11;–
9173115;      Bichl;18;12;4;8;19;–;19;6;22;16;2;14;23;–;23;6;15;11;3;8;15;–;15;4;15;13;4;9;15;–;15;2;11;8;5;3;10;–;10;3;16;13;2;11;20;–;20;3
9173118;      Dietramszell;43;40;6;34;59;–;59;3;54;42;5;37;55;1;54;12;43;37;9;28;47;3;44;6;33;29;7;22;42;–;42;4;30;26;1;25;38;1;37;4;36;30;8;22;45;–;45;6
9173120;      Egling;45;40;9;31;59;–;59;5;41;37;8;29;52;–;52;4;40;34;12;22;39;2;37;6;40;34;12;22;45;1;44;6;41;38;8;30;61;1;60;3;36;32;10;22;54;–;54;4
9173123;      Eurasburg;28;22;5;17;29;–;29;6;22;20;6;14;25;–;25;2;18;11;1;10;13;–;13;7;24;18;2;16;21;–;21;6;21;19;9;10;24;–;24;2;25;19;4;15;23;–;23;6
9173124;      Gaißach;17;16;8;8;24;–;24;1;21;18;7;11;25;1;24;3;25;22;9;13;28;2;26;3;16;16;9;7;20;–;20;–;18;15;6;9;19;–;19;3;17;16;8;8;23;–;23;1
9173126;      Geretsried, St;126;108;74;34;149;2;147;18;102;84;54;30;108;–;108;18;107;94;67;27;116;–;116;13;127;103;63;40;138;2;136;24;107;85;58;27;114;–;114;22;88;74;45;29;90;1;89;14
9173127;      Greiling;4;4;1;3;6;–;6;–;4;2;2;–;2;–;2;2;10;8;1;7;13;–;13;2;5;4;2;2;6;–;6;1;5;5;–;5;11;–;11;–;4;4;–;4;7;–;7;–
9173130;      Icking;24;10;6;4;14;–;14;14;24;15;3;12;24;–;24;9;25;19;8;11;25;–;25;6;24;11;3;8;13;–;13;13;18;10;3;7;13;–;13;8;20;14;2;12;18;3;15;6
9173131;      Jachenau;13;13;3;10;13;–;13;–;15;13;1;12;19;–;19;2;14;14;2;12;15;1;14;–;16;15;4;11;21;–;21;1;9;9;1;8;11;–;11;–;5;5;2;3;5;–;5;–
9173133;      Kochel a.See;43;39;11;28;44;1;43;4;39;33;12;21;46;5;41;6;47;39;12;27;43;1;42;8;45;40;6;34;45;1;44;5;46;38;13;25;49;–;49;8;38;34;7;27;45;–;45;4
9173134;      Königsdorf;24;21;6;15;31;1;30;3;30;23;7;16;37;–;37;7;13;10;7;3;15;–;15;3;18;15;5;10;22;–;22;3;12;11;6;5;13;–;13;1;21;20;4;16;23;2;21;1
9173135;      Lenggries;57;49;21;28;62;1;61;8;37;32;19;13;38;3;35;5;53;48;22;26;60;–;60;5;58;52;23;29;60;1;59;6;53;44;16;28;54;–;54;9;53;42;13;29;54;–;54;11
9173137;      Münsing;61;41;8;33;65;2;63;20;57;41;13;28;56;–;56;16;59;37;12;25;52;1;51;22;54;38;13;25;51;–;51;16;43;25;8;17;31;–;31;18;56;40;11;29;48;1;47;16
9173140;      Reichersbeuern;8;5;3;2;5;–;5;3;9;5;1;4;10;1;9;4;7;7;2;5;11;2;9;–;8;8;3;5;14;1;13;–;8;8;–;8;9;–;9;–;3;3;–;3;3;–;3;–
9173141;      Sachsenkam;6;6;2;4;6;–;6;–;2;2;–;2;2;–;2;–;8;8;2;6;11;–;11;–;10;8;–;8;10;–;10;2;10;9;5;4;12;–;12;1;6;5;3;2;8;–;8;1
9173142;      Schlehdorf;3;2;–;2;3;–;3;1;4;3;2;1;6;–;6;1;2;2;1;1;2;–;2;–;5;4;3;1;5;–;5;1;3;3;2;1;3;–;3;–;2;2;–;2;2;–;2;–
9173145;      Wackersberg;21;17;7;10;19;2;17;4;16;13;6;7;18;1;17;3;20;19;3;16;23;–;23;1;26;21;3;18;32;–;32;5;15;11;5;6;15;–;15;4;28;25;5;20;37;–;37;3
9173147;      Wolfratshausen, St;69;63;49;14;85;–;85;6;80;66;52;14;88;1;87;14;63;52;35;17;61;–;61;11;57;50;42;8;59;–;59;7;50;45;37;8;54;–;54;5;52;46;38;8;55;–;55;6
9173444;      Gemeindefreie Gebiete;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9174111;      Altomünster, M;23;21;11;10;25;2;23;2;24;20;10;10;23;–;23;4;20;18;5;13;23;1;22;2;21;18;10;8;25;–;25;3;27;24;7;17;26;1;25;3;30;23;10;13;28;1;27;7
9174113;      Bergkirchen;105;80;31;49;117;1;116;25;120;90;25;65;139;–;139;30;117;78;27;51;125;2;123;39;76;59;18;41;85;1;84;17;83;64;19;45;100;3;97;19;85;58;23;35;70;–;70;27
9174115;      Dachau, GKSt;253;216;203;13;260;–;260;37;224;188;175;13;238;–;238;36;167;147;128;19;167;–;167;20;190;162;153;9;175;2;173;28;196;173;161;12;210;–;210;23;229;200;187;13;237;–;237;29
9174118;      Erdweg;19;15;10;5;19;–;19;4;23;19;13;6;22;–;22;4;17;16;9;7;18;–;18;1;11;11;4;7;13;–;13;–;17;15;4;11;17;–;17;2;23;17;6;11;23;2;21;6
9174121;      Haimhausen;21;14;7;7;23;–;23;7;28;23;11;12;41;1;40;5;20;19;7;12;31;–;31;1;14;12;5;7;16;–;16;2;23;21;7;14;28;–;28;2;15;11;8;3;13;–;13;4
9174122;      Hebertshausen;24;23;13;10;36;1;35;1;25;22;13;9;26;–;26;3;19;17;14;3;21;1;20;2;9;9;7;2;10;–;10;–;20;19;14;5;25;–;25;1;25;18;11;7;24;–;24;7
9174126;      Karlsfeld;86;73;65;8;92;2;90;13;86;74;64;10;86;–;86;12;75;68;62;6;89;–;89;7;70;60;57;3;74;–;74;10;60;49;47;2;62;–;62;11;70;58;49;9;73;–;73;12
9174131;      Markt Indersdorf, M;48;37;17;20;59;1;58;11;48;43;22;21;54;2;52;5;45;39;21;18;49;2;47;6;51;46;26;20;56;–;56;5;45;40;21;19;53;3;50;5;38;30;14;16;41;–;41;8
9174135;      Odelzhausen;47;41;9;32;48;–;48;6;42;31;7;24;52;1;51;11;45;35;9;26;54;–;54;10;39;28;10;18;38;–;38;11;33;28;14;14;42;–;42;5;40;27;7;20;38;2;36;13
9174136;      Petershausen;19;16;10;6;22;–;22;3;18;14;8;6;18;–;18;4;16;13;7;6;14;1;13;3;21;19;14;5;25;–;25;2;13;11;7;4;12;–;12;2;21;19;14;5;21;–;21;2
9174137;      Pfaffenhofen a.d.Glonn;7;7;–;7;14;1;13;–;7;7;–;7;7;–;7;–;6;6;1;5;11;–;11;–;9;8;1;7;10;–;10;1;8;7;2;5;9;–;9;1;4;4;2;2;4;–;4;–
9174141;      Röhrmoos;19;18;9;9;25;–;25;1;25;20;7;13;25;–;25;5;14;13;8;5;14;–;14;1;19;15;9;6;19;–;19;4;19;15;7;8;25;–;25;4;26;17;5;12;19;–;19;9
9174143;      Schwabhausen;25;23;18;5;27;–;27;2;22;21;14;7;24;–;24;1;25;21;13;8;23;–;23;4;15;15;10;5;22;–;22;–;27;22;13;9;26;–;26;5;20;16;9;7;19;–;19;4
9174146;      Sulzemoos;50;37;6;31;85;–;85;13;43;32;4;28;52;–;52;11;37;28;4;24;44;1;43;9;31;23;3;20;39;1;38;8;29;18;3;15;26;–;26;11;32;27;3;24;46;–;46;5
9174147;      Hilgertshausen-Tandern;9;7;3;4;10;–;10;2;11;10;6;4;11;–;11;1;7;6;3;3;7;2;5;1;8;6;3;3;7;–;7;2;8;5;2;3;6;–;6;3;9;7;6;1;7;–;7;2
9174150;      Vierkirchen;16;15;9;6;15;–;15;1;12;10;7;3;13;–;13;2;10;9;6;3;11;–;11;1;10;8;5;3;11;–;11;2;9;8;6;2;9;–;9;1;13;12;10;2;14;–;14;1
9174151;      Weichs;7;6;2;4;7;–;7;1;5;4;3;1;4;–;4;1;12;10;5;5;17;–;17;2;11;9;5;4;11;–;11;2;6;5;1;4;6;1;5;1;6;6;5;1;7;–;7;–
9175111;      Anzing;41;30;7;23;40;–;40;11;35;21;4;17;30;2;28;14;32;20;10;10;27;–;27;12;37;21;4;17;29;–;29;16;44;33;13;20;46;2;44;11;24;13;4;9;19;–;19;11
9175112;      Aßling;11;9;5;4;12;–;12;2;12;10;9;1;14;–;14;2;18;16;9;7;18;–;18;2;11;9;3;6;10;–;10;2;14;12;6;6;15;–;15;2;16;12;5;7;14;–;14;4
9175113;      Baiern;9;6;2;4;11;2;9;3;8;4;–;4;7;–;7;4;6;6;2;4;8;–;8;–;7;7;4;3;8;–;8;–;6;6;1;5;7;–;7;–;8;7;2;5;8;–;8;1
9175114;      Bruck;10;8;2;6;10;1;9;2;6;5;1;4;8;–;8;1;5;4;1;3;6;1;5;1;8;5;–;5;8;–;8;3;9;8;1;7;9;–;9;1;8;6;2;4;7;–;7;2
9175115;      Ebersberg, St;47;37;20;17;52;–;52;10;63;56;40;16;70;1;69;7;50;42;27;15;55;1;54;8;39;35;21;14;56;–;56;4;60;54;37;17;78;–;78;6;45;40;26;14;53;–;53;5
9175116;      Egmating;12;11;5;6;17;–;17;1;11;11;7;4;31;1;30;–;5;5;3;2;9;1;8;–;8;8;4;4;10;–;10;–;10;7;4;3;8;1;7;3;7;4;1;3;4;–;4;3
9175118;      Forstinning;34;22;6;16;30;–;30;12;23;19;4;15;30;1;29;4;31;24;9;15;31;–;31;7;21;18;3;15;31;–;31;3;26;18;8;10;19;–;19;8;20;15;8;7;21;–;21;5
9175119;      Frauenneuharting;5;5;1;4;9;–;9;–;7;6;2;4;8;–;8;1;4;3;–;3;4;–;4;1;3;2;–;2;2;–;2;1;4;3;2;1;5;–;5;1;5;5;3;2;8;–;8;–
9175121;      Glonn, M;30;25;13;12;30;1;29;5;24;18;7;11;40;1;39;6;18;14;7;7;18;–;18;4;22;17;10;7;19;–;19;5;17;16;10;6;21;–;21;1;15;13;6;7;16;–;16;2
9175122;      Grafing b.München, St;48;42;32;10;53;–;53;6;51;44;31;13;59;–;59;7;45;35;21;14;40;–;40;10;41;35;26;9;38;–;38;6;49;39;28;11;55;–;55;10;47;41;33;8;44;–;44;6
9175123;      Hohenlinden;33;25;3;22;46;1;45;8;18;16;1;15;22;2;20;2;12;12;4;8;18;–;18;–;11;10;2;8;14;–;14;1;11;10;4;6;14;1;13;1;11;7;2;5;12;–;12;4
9175124;      Kirchseeon, M;32;23;19;4;30;1;29;9;31;30;24;6;36;–;36;1;34;28;23;5;31;1;30;6;32;26;24;2;34;–;34;6;31;30;25;5;41;–;41;1;32;23;15;8;34;–;34;9
9175127;      Markt Schwaben, M;38;34;30;4;39;1;38;4;33;25;22;3;28;–;28;8;26;20;18;2;22;–;22;6;30;24;22;2;25;–;25;6;33;27;22;5;31;–;31;6;53;43;37;6;45;–;45;10
9175128;      Moosach;11;8;2;6;9;–;9;3;10;8;3;5;16;–;16;2;9;7;3;4;7;–;7;2;10;7;4;3;9;–;9;3;9;7;4;3;8;–;8;2;11;9;2;7;10;–;10;2
9175131;      Oberpframmern;7;5;1;4;6;–;6;2;7;5;2;3;5;1;4;2;12;9;4;5;9;1;8;3;9;7;3;4;8;–;8;2;14;9;4;5;11;–;11;5;6;5;1;4;5;–;5;1
9175132;      Vaterstetten;127;84;37;47;102;1;101;43;133;105;43;62;132;2;130;28;112;91;47;44;130;–;130;21;114;86;40;46;112;2;110;28;119;95;39;56;126;1;125;24;147;110;44;66;149;–;149;37
9175133;      Pliening;29;21;11;10;31;–;31;8;29;23;14;9;32;–;32;6;29;24;16;8;28;–;28;5;18;16;7;9;21;–;21;2;23;19;10;9;21;–;21;4;29;24;12;12;36;–;36;5
9175135;      Poing;42;33;32;1;38;–;38;9;19;16;15;1;16;–;16;3;49;42;38;4;47;1;46;7;43;34;30;4;39;–;39;9;40;35;33;2;41;–;41;5;29;27;23;4;34;–;34;2
9175136;      Emmering;4;2;1;1;2;–;2;2;3;3;–;3;4;–;4;–;1;1;1;–;1;–;1;–;2;1;–;1;1;–;1;1;3;3;1;2;4;–;4;–;3;3;1;2;4;–;4;–
9175137;      Steinhöring;17;14;10;4;18;–;18;3;12;10;2;8;17;1;16;2;13;11;7;4;15;–;15;2;9;7;3;4;10;–;10;2;7;7;5;2;9;–;9;–;16;14;5;9;15;–;15;2
9175139;      Zorneding;31;26;11;15;31;1;30;5;29;21;4;17;30;–;30;8;16;14;8;6;16;–;16;2;30;24;11;13;30;–;30;6;32;26;16;10;30;–;30;6;35;31;12;19;37;2;35;4
9175444;      Gemeindefreie Gebiete;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9176111;      Adelschlag;20;13;2;11;21;2;19;7;20;13;–;13;22;–;22;7;15;12;3;9;19;1;18;3;4;4;1;3;7;–;7;–;9;8;2;6;13;–;13;1;9;9;–;9;14;1;13;–
9176112;      Altmannstein, M;36;33;8;25;45;–;45;3;35;28;8;20;40;1;39;7;25;22;5;17;31;1;30;3;26;22;5;17;22;–;22;4;15;12;3;9;19;–;19;3;26;22;10;12;26;–;26;4
9176114;      Beilngries, St;63;52;21;31;70;2;68;11;35;27;15;12;29;–;29;8;37;33;16;17;40;1;39;4;33;31;19;12;38;1;37;2;34;27;20;7;30;–;30;7;46;40;26;14;52;1;51;6
9176116;      Böhmfeld;1;1;1;–;1;–;1;–;3;3;2;1;3;–;3;–;5;5;2;3;8;–;8;–;5;5;2;3;7;–;7;–;4;4;1;3;6;–;6;–;4;4;4;–;5;–;5;–
9176118;      Buxheim;4;4;2;2;6;–;6;–;6;3;2;1;5;–;5;3;11;8;3;5;8;–;8;3;6;4;2;2;6;1;5;2;11;10;6;4;11;–;11;1;10;6;–;6;9;–;9;4
9176120;      Denkendorf;47;31;8;23;52;–;52;16;47;36;9;27;48;1;47;11;39;23;5;18;30;–;30;16;42;31;8;23;41;–;41;11;38;20;5;15;30;–;30;18;36;23;9;14;32;–;32;13
9176121;      Dollnstein, M;13;12;5;7;15;–;15;1;15;13;4;9;15;–;15;2;15;14;5;9;16;–;16;1;20;18;6;12;21;–;21;2;11;11;6;5;12;–;12;–;11;11;7;4;12;–;12;–
9176122;      Egweil;2;2;1;1;4;–;4;–;8;6;1;5;6;–;6;2;–;–;–;–;–;–;–;–;3;3;1;2;4;–;4;–;4;4;2;2;4;–;4;–;3;3;1;2;3;–;3;–
9176123;      Eichstätt, GKSt;78;71;45;26;97;1;96;7;66;58;43;15;70;1;69;8;57;47;33;14;57;2;55;10;59;52;38;14;67;–;67;7;67;62;49;13;75;–;75;5;52;46;29;17;58;–;58;6
9176124;      Eitensheim;26;25;4;21;37;–;37;1;27;20;3;17;34;2;32;7;18;14;9;5;15;–;15;4;18;13;2;11;22;–;22;5;17;14;2;12;23;1;22;3;16;12;3;9;19;–;19;4
9176126;      Gaimersheim, M;58;46;31;15;53;1;52;12;53;38;22;16;48;–;48;15;42;34;22;12;46;1;45;8;43;35;21;14;39;–;39;8;51;43;27;16;50;–;50;8;57;42;23;19;59;1;58;15
9176129;      Großmehring;29;24;6;18;28;–;28;5;32;22;9;13;28;–;28;10;34;27;9;18;43;–;43;7;30;25;8;17;38;1;37;5;33;26;10;16;31;1;30;7;34;30;11;19;37;–;37;4
9176131;      Hepberg;16;11;2;9;16;–;16;5;21;18;7;11;23;–;23;3;9;7;1;6;9;–;9;2;27;21;6;15;50;–;50;6;15;7;1;6;9;–;9;8;16;13;2;11;22;–;22;3
9176132;      Hitzhofen;10;9;2;7;13;–;13;1;11;8;2;6;12;–;12;3;5;4;1;3;4;–;4;1;6;6;2;4;6;–;6;–;10;5;2;3;5;–;5;5;8;7;1;6;7;–;7;1
9176137;      Kinding, M;37;23;2;21;29;2;27;14;41;25;3;22;33;–;33;16;41;32;6;26;40;–;40;9;31;22;5;17;26;–;26;9;21;11;4;7;13;–;13;10;27;20;4;16;22;–;22;7
9176138;      Kipfenberg, M;28;20;6;14;27;–;27;8;33;27;10;17;37;1;36;6;24;21;10;11;24;–;24;3;26;19;9;10;22;–;22;7;23;18;4;14;32;–;32;5;31;23;9;14;26;–;26;8
9176139;      Kösching, M;39;35;17;18;44;–;44;4;38;33;19;14;47;–;47;5;25;21;13;8;26;–;26;4;24;18;11;7;26;–;26;6;29;23;16;7;25;–;25;6;39;25;12;13;34;–;34;14
9176143;      Lenting;41;31;12;19;46;–;46;10;43;29;16;13;40;–;40;14;29;27;13;14;36;3;33;2;28;21;10;11;25;–;25;7;36;27;12;15;43;–;43;9;19;15;9;6;25;–;25;4
9176147;      Mindelstetten;6;6;4;2;8;–;8;–;2;2;–;2;2;–;2;–;8;6;1;5;7;–;7;2;1;1;–;1;1;–;1;–;6;4;1;3;5;–;5;2;7;4;2;2;5;1;4;3
9176148;      Mörnsheim, M;8;7;2;5;9;–;9;1;6;4;1;3;4;–;4;2;8;7;1;6;7;–;7;1;4;3;–;3;4;–;4;1;2;1;–;1;1;–;1;1;6;6;4;2;7;–;7;–
9176149;      Nassenfels, M;5;4;2;2;4;–;4;1;3;2;2;–;5;–;5;1;4;3;–;3;3;–;3;1;2;1;1;–;1;–;1;1;2;2;–;2;2;–;2;–;11;9;4;5;9;–;9;2
9176150;      Oberdolling;5;5;1;4;5;–;5;–;2;2;1;1;2;–;2;–;4;4;–;4;6;–;6;–;9;9;4;5;11;–;11;–;6;5;–;5;11;1;10;1;8;7;–;7;16;–;16;1
9176153;      Pförring, M;21;17;8;9;27;1;26;4;13;11;4;7;14;–;14;2;10;9;3;6;12;–;12;1;8;8;2;6;10;–;10;–;17;14;2;12;18;–;18;3;17;16;8;8;20;–;20;1
