Baugenehmigungen seit 2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9564;    Nürnberg (Krfr.St);431;297;10;124;2565;1183;928;454;313;179;12;122;2554;1232;910;412;308;199;10;99;1851;828;786;237;415;246;12;157;2799;1258;1199;342;317;186;14;117;2783;1538;1014;231;321;180;12;129;2375;955;1150;270;414;238;26;150;3439;1992;1094;353;240;121;12;107;2404;1137;1055;212
9565;    Schwabach (Krfr.St);63;53;6;4;101;2;33;66;61;43;1;17;212;50;97;65;52;42;6;4;113;28;22;63;28;19;2;7;109;9;63;37;53;33;7;13;148;40;56;52;64;50;6;8;129;19;55;55;55;32;5;18;217;45;120;52;20;11;2;7;138;47;69;22
9571;    Ansbach (Lkr);420;346;34;40;775;134;300;341;480;398;53;29;857;177;270;410;442;368;41;33;776;166;211;399;385;333;26;26;707;151;251;305;476;386;59;31;885;194;252;439;666;475;125;66;1420;334;514;572;499;344;97;58;1385;400;579;406;241;179;34;28;751;244;246;261
9572;    Erlangen-Höchstadt (Lkr);451;375;38;38;787;73;246;468;564;482;29;53;1074;140;340;594;502;443;27;32;797;80;180;537;416;360;22;34;968;298;236;434;428;335;44;49;916;174;332;410;381;304;41;36;854;196;269;389;313;199;51;63;1148;364;489;295;109;77;10;22;416;160;150;106
9573;    Fürth (Lkr);211;150;20;41;657;128;324;205;334;277;22;35;639;105;209;325;206;145;18;43;591;97;306;188;272;217;13;42;660;109;273;278;227;177;15;35;553;133;221;199;260;196;30;34;553;99;206;248;202;152;14;36;815;182;459;174;151;131;9;11;306;31;146;129
9574;    Nürnberger Land (Lkr);366;305;25;36;715;76;263;376;349;279;34;36;681;136;220;325;342;297;15;30;634;97;222;315;337;286;17;34;694;49;290;355;301;244;26;31;660;137;239;284;500;438;37;25;776;61;213;502;329;263;34;32;667;107;251;309;182;146;11;25;533;124;214;195
9575;    Neustadt a.d.Aisch-Bad Windsheim (Lkr);172;152;9;11;274;22;109;143;245;216;17;12;345;50;95;200;296;248;19;29;482;53;160;269;204;166;20;18;387;84;148;155;296;249;35;12;432;46;134;252;375;283;62;30;691;125;280;286;192;140;35;17;392;97;144;151;45;30;6;9;208;81;92;35
9576;    Roth (Lkr);306;270;18;18;515;64;176;275;317;290;20;7;430;35;83;312;325;281;20;24;579;106;173;300;333;274;31;28;646;90;234;322;430;377;33;20;653;73;197;383;331;257;44;30;694;101;270;323;298;241;37;20;562;84;173;305;215;172;19;24;564;131;194;239
9577;    Weißenburg-Gunzenhausen (Lkr);185;153;19;13;333;36;143;154;210;166;27;17;516;161;187;168;242;199;21;22;448;85;191;172;249;210;26;13;449;81;174;194;251;197;37;17;521;82;232;207;309;213;72;24;652;201;244;207;239;136;58;45;646;174;304;168;103;75;16;12;335;100;144;91
9661;    Aschaffenburg (Krfr.St);77;40;5;32;458;150;203;105;76;35;6;35;409;143;196;70;49;22;3;24;223;50;120;53;63;25;6;32;450;80;288;82;61;30;7;24;424;224;142;58;102;60;15;27;697;261;328;108;97;61;8;28;436;125;234;77;37;20;2;15;150;54;48;48
9662;    Schweinfurt (Krfr.St);43;38;1;4;141;14;71;56;47;29;2;16;339;177;105;57;22;16;1;5;165;100;51;14;35;17;2;16;274;88;140;46;27;12;1;14;119;24;63;32;29;18;7;4;57;19;10;28;31;13;5;13;405;227;147;31;20;11;6;3;117;38;63;16
9663;    Würzburg (Krfr.St);104;46;19;39;1346;1074;221;51;64;26;23;15;331;129;149;53;77;41;7;29;492;265;173;54;47;28;6;13;319;133;134;52;57;28;4;25;343;142;149;52;58;27;5;26;721;339;319;63;94;45;9;40;762;277;392;93;58;23;6;29;569;257;259;53
9671;    Aschaffenburg (Lkr);282;225;33;24;543;85;129;329;297;217;43;37;644;84;233;327;275;209;34;32;601;95;206;300;308;236;33;39;697;110;261;326;308;228;45;35;587;93;170;324;324;225;58;41;733;118;226;389;251;161;33;57;679;98;293;288;108;80;14;14;318;50;134;134
9672;    Bad Kissingen (Lkr);162;134;21;7;335;82;107;146;217;185;15;17;397;69;111;217;145;123;9;13;275;60;84;131;190;163;18;9;355;77;96;182;258;219;24;15;453;68;149;236;247;190;37;20;497;116;145;236;186;137;36;13;349;65;100;184;135;99;15;21;424;125;172;127
9673;    Rhön-Grabfeld (Lkr);151;128;13;10;230;6;62;162;185;151;20;14;318;25;101;192;179;162;10;7;264;30;59;175;190;159;17;14;337;29;104;204;197;151;32;14;342;41;109;192;252;195;39;18;531;78;189;264;176;131;25;20;424;93;177;154;83;62;14;7;209;62;63;84
9674;    Haßberge (Lkr);251;210;19;22;470;87;119;264;193;168;14;11;336;64;68;204;178;164;9;5;346;93;79;174;175;154;13;8;271;12;87;172;199;179;14;6;304;37;96;171;222;176;33;13;389;44;138;207;167;131;29;7;314;41;122;151;79;71;4;4;175;26;71;78
9675;    Kitzingen (Lkr);224;179;24;21;440;52;141;247;214;187;17;10;303;29;73;201;213;187;16;10;338;42;95;201;256;210;26;20;540;101;208;231;238;191;33;14;440;85;138;217;259;213;30;16;490;81;181;228;268;206;36;26;550;95;208;247;130;94;16;20;326;65;138;123
9676;    Miltenberg (Lkr);220;171;22;27;517;73;211;233;207;162;16;29;445;81;157;207;224;171;18;35;559;102;256;201;200;149;24;27;436;62;163;211;210;166;23;21;432;83;119;230;226;154;36;36;584;131;241;212;212;136;37;39;688;179;320;189;104;72;13;19;384;129;153;102
9677;    Main-Spessart (Lkr);220;177;28;15;400;118;55;227;210;167;28;15;462;120;117;225;220;194;17;9;485;156;96;233;250;209;25;16;457;64;137;256;273;214;38;21;584;112;202;270;303;229;56;18;593;131;160;302;208;154;36;18;458;104;167;187;103;73;22;8;225;47;73;105
9678;    Schweinfurt (Lkr);221;186;23;12;342;26;79;237;270;235;13;22;522;64;194;264;229;201;18;10;340;13;94;233;248;216;24;8;390;20;103;267;342;281;33;28;677;97;228;352;273;215;43;15;437;54;107;276;268;209;34;25;522;73;151;298;111;86;14;11;231;21;73;137
9679;    Würzburg (Lkr);369;276;58;35;723;94;217;412;377;282;60;35;753;115;272;366;353;265;42;46;791;176;244;371;406;346;34;26;719;86;237;396;435;336;57;42;866;140;304;422;448;332;81;35;913;151;294;468;319;217;57;45;877;214;354;309;185;130;30;25;506;122;196;188
9761;    Augsburg (Krfr.St);181;93;8;80;1393;720;503;170;256;131;13;112;1491;633;715;143;212;127;10;75;1219;597;498;124;179;82;6;91;1699;1075;517;107;218;109;14;95;1764;1077;558;129;220;109;13;98;1756;1116;499;141;120;68;12;40;637;293;247;97;258;124;14;120;2028;1101;754;173
9762;    Kaufbeuren (Krfr.St);81;60;4;17;324;100;151;73;75;50;1;24;498;165;283;50;82;60;4;18;334;104;160;70;78;60;2;16;224;51;73;100;99;85;6;8;208;41;97;70;88;72;8;8;214;75;80;59;58;45;–;13;257;109;109;39;40;25;2;13;355;101;225;29
9763;    Kempten (Allgäu) (Krfr.St);61;39;1;21;399;183;153;63;37;22;2;13;349;167;133;49;40;27;4;9;140;60;37;43;47;19;7;21;536;252;232;52;12;7;1;4;265;217;36;12;56;30;9;17;264;145;62;57;39;8;10;21;315;143;134;38;56;35;7;14;260;126;81;53
9764;    Memmingen (Krfr.St);74;60;4;10;203;59;62;82;69;50;5;14;210;59;105;46;105;82;6;17;280;86;93;101;124;94;4;26;411;150;212;49;72;51;5;16;218;61;105;52;51;34;10;7;114;25;43;46;44;23;8;13;161;69;63;29;34;12;6;16;184;69;97;18
9771;    Aichach-Friedberg (Lkr);412;316;56;40;838;144;255;439;419;344;43;32;801;130;262;409;432;358;27;47;981;179;378;424;358;302;28;28;733;134;247;352;397;325;44;28;833;183;265;385;421;300;82;39;867;159;297;411;436;338;47;51;938;194;341;403;263;200;33;30;731;201;270;260
9772;    Augsburg (Lkr);870;725;72;73;1605;250;526;829;805;674;50;81;1527;234;566;727;645;498;56;91;1734;506;676;552;575;460;51;64;1144;156;450;538;741;572;86;83;1471;250;566;655;710;518;94;98;1601;338;604;659;600;460;69;71;1410;336;500;574;445;339;43;63;1072;245;410;417
9773;    Dillingen a.d.Donau (Lkr);258;198;33;27;550;60;230;260;250;207;28;15;461;62;160;239;241;209;16;16;439;100;112;227;243;219;14;10;421;78;125;218;333;284;33;16;551;86;165;300;391;319;49;23;721;124;264;333;252;189;31;32;551;153;160;238;176;137;17;22;410;94;159;157
9774;    Günzburg (Lkr);340;246;58;36;742;198;299;245;440;334;64;42;858;182;392;284;361;272;40;49;831;233;341;257;408;337;46;25;713;133;293;287;387;291;59;37;787;182;350;255;436;305;88;43;896;216;356;324;364;242;73;49;842;218;351;273;202;143;31;28;688;291;212;185
9775;    Neu-Ulm (Lkr);315;237;34;44;1408;661;439;308;334;251;41;42;851;204;348;299;412;300;32;80;1369;371;631;367;486;364;50;72;1223;303;479;441;393;282;40;71;1120;192;612;316;396;265;57;74;1784;846;600;338;344;239;48;57;1030;287;426;317;231;158;23;50;944;301;427;216
9776;    Lindau (Bodensee) (Lkr);125;72;22;31;368;75;186;107;185;121;29;35;429;96;178;155;144;82;23;39;472;128;223;121;108;70;13;25;374;87;179;108;152;89;26;37;476;84;248;144;108;50;28;30;449;113;237;99;101;41;16;44;893;352;433;108;75;46;7;22;296;83;123;90
9777;    Ostallgäu (Lkr);404;319;52;33;719;99;225;395;362;280;41;41;771;134;304;333;332;268;33;31;688;122;238;328;302;228;33;41;695;97;268;330;345;253;58;34;740;128;275;337;419;280;90;49;926;208;298;420;394;257;77;60;1040;189;449;402;186;124;28;34;603;145;237;221
9778;    Unterallgäu (Lkr);530;417;47;66;1265;272;579;414;501;413;49;39;910;179;332;399;468;373;48;47;977;224;410;343;478;398;39;41;903;151;352;400;405;318;54;33;870;179;360;331;506;376;90;40;996;151;390;455;482;353;85;44;1062;224;409;429;277;210;36;31;681;129;304;248
9779;    Donau-Ries (Lkr);358;288;41;29;696;161;202;333;332;268;38;26;638;113;214;311;322;254;39;29;740;186;253;301;409;338;51;20;615;56;180;379;408;313;76;19;673;99;209;365;522;371;97;54;1190;282;401;507;412;293;79;40;873;170;328;375;252;180;47;25;575;125;198;252
9780;    Oberallgäu (Lkr);270;169;51;50;633;92;255;286;351;238;58;55;966;200;379;387;282;208;38;36;653;108;269;276;267;176;47;44;673;122;287;264;289;174;59;56;835;230;293;312;279;161;60;58;930;250;368;312;218;123;55;40;779;203;328;248;147;71;37;39;577;178;241;158
9171111;      Altötting, St;19;11;1;7;67;10;40;17;12;5;1;6;40;11;24;5;18;14;1;3;33;4;14;15;38;24;6;8;105;28;53;24;18;12;1;5;48;20;15;13;5;5;–;–;9;3;-1;7;6;2;2;2;20;3;11;6;5;5;–;–;8;7;-4;5
9171112;      Burghausen, St;30;23;4;3;89;9;45;35;14;9;–;5;94;56;24;14;19;15;2;2;76;20;39;17;69;42;3;24;320;113;147;60;61;55;4;2;94;11;22;61;22;17;2;3;40;6;20;14;10;6;2;2;44;16;15;13;7;4;3;–;14;5;0;9
9171113;      Burgkirchen a.d.Alz;17;11;1;5;32;–;12;20;32;16;4;12;101;29;47;25;30;27;–;3;62;15;16;31;55;47;1;7;84;9;34;41;28;19;–;9;115;20;56;39;19;10;1;8;73;15;38;20;10;6;1;3;28;1;18;9;26;21;5;–;33;1;11;21
9171114;      Emmerting;9;5;2;2;20;4;8;8;3;2;–;1;5;–;2;3;6;6;–;–;6;–;-2;8;4;2;2;–;7;–;2;5;10;9;–;1;17;3;8;6;42;33;2;7;80;11;26;43;7;3;1;3;40;13;20;7;5;–;1;4;35;5;31;-1
9171115;      Erlbach;5;4;1;–;7;1;1;5;2;2;–;–;4;1;–;3;2;2;–;–;3;1;–;2;4;3;1;–;13;4;1;8;7;7;–;–;8;–;-1;9;3;2;1;–;5;–;2;3;5;4;–;1;8;–;4;4;2;1;–;1;5;–;4;1
9171116;      Feichten a.d.Alz;2;–;1;1;9;–;8;1;7;6;–;1;10;-1;4;7;4;3;1;–;5;–;2;3;3;3;–;–;5;–;–;5;8;7;1;–;10;–;1;9;14;4;4;6;49;3;35;11;10;6;2;2;53;10;37;6;1;1;–;–;2;–;1;1
9171117;      Garching a.d.Alz;16;12;–;4;40;1;20;19;22;16;4;2;45;5;21;19;20;16;–;4;38;4;16;18;24;16;2;6;55;3;27;25;12;9;2;1;22;1;7;14;22;16;3;3;70;3;40;27;17;14;–;3;39;6;15;18;5;3;2;–;11;1;6;4
9171118;      Haiming;14;12;–;2;21;–;9;12;15;9;4;2;26;–;12;14;8;8;–;–;8;–;1;7;15;13;2;–;17;1;4;12;14;14;–;–;15;–;2;13;6;4;1;1;13;–;3;10;13;11;2;–;16;–;5;11;5;4;1;–;7;–;4;3
9171119;      Halsbach;1;–;1;–;5;–;3;2;11;7;2;2;24;5;9;10;3;2;1;–;5;1;1;3;6;6;–;–;7;–;1;6;5;5;–;–;5;–;1;4;5;3;2;–;8;1;-1;8;2;2;–;–;4;1;–;3;5;4;1;–;8;1;1;6
9171121;      Kastl;3;3;–;–;4;–;1;3;27;25;–;2;38;1;12;25;15;11;–;4;37;4;21;12;11;10;–;1;20;–;8;12;7;7;–;–;9;–;1;8;7;5;–;2;25;10;5;10;–;–;–;–;2;–;1;1;6;6;–;–;11;4;1;6
9171122;      Kirchweidach;20;17;1;2;33;-1;10;24;16;9;4;3;33;–;17;16;8;5;2;1;14;4;2;8;16;15;1;–;18;1;–;17;14;11;–;3;27;1;14;12;24;18;5;1;37;7;5;25;18;13;2;3;32;2;16;14;5;3;1;1;14;3;6;5
9171123;      Marktl, M;4;4;–;–;4;–;–;4;4;3;–;1;49;32;11;6;11;10;–;1;15;–;3;12;5;5;–;–;8;–;–;8;7;6;–;1;15;4;5;6;10;9;1;–;13;–;2;11;8;8;–;–;10;–;2;8;5;4;–;1;19;3;11;5
9171124;      Mehring;10;8;2;–;13;1;1;11;3;2;1;–;6;-1;5;2;4;3;1;–;5;–;–;5;8;8;–;–;10;1;4;5;5;5;–;–;5;–;–;5;1;1;–;–;1;–;–;1;6;4;–;2;41;25;11;5;–;–;–;–;3;–;1;2
9171125;      Neuötting, St;25;18;3;4;53;5;31;17;16;13;1;2;43;13;14;16;11;7;1;3;29;3;18;8;7;5;1;1;40;13;21;6;8;6;–;2;42;–;29;13;17;8;5;4;53;9;28;16;5;2;–;3;26;10;10;6;2;2;–;–;7;4;-1;4
9171126;      Perach;3;2;1;–;4;–;–;4;5;4;1;–;14;6;1;7;8;8;–;–;8;–;2;6;1;1;–;–;4;1;–;3;1;1;–;–;2;–;–;2;14;11;2;1;21;2;8;11;1;1;–;–;4;–;1;3;2;2;–;–;3;–;0;3
9171127;      Pleiskirchen;6;5;1;–;7;–;–;7;11;9;2;–;14;–;3;11;9;5;4;–;16;–;3;13;8;8;–;–;10;–;-2;12;9;8;1;–;11;1;–;10;6;5;1;–;7;–;–;7;7;7;–;–;8;1;1;6;3;2;1;–;6;–;1;5
9171129;      Reischach;14;9;3;2;24;2;4;18;9;6;2;1;15;1;6;8;4;4;–;–;6;–;–;6;15;13;1;1;23;1;4;18;17;9;6;2;31;–;12;19;6;5;1;–;11;–;4;7;14;11;–;3;47;18;15;14;7;4;3;–;10;1;2;7
9171130;      Stammham;2;1;–;1;5;–;4;1;7;5;–;2;15;2;8;5;3;2;–;1;6;–;4;2;1;1;–;–;2;–;–;2;3;3;–;–;4;–;1;3;2;2;–;–;2;–;–;2;3;1;2;–;5;–;2;3;1;–;–;1;6;2;4;–
9171131;      Teising;2;2;–;–;2;–;–;2;1;–;–;1;4;–;4;–;4;3;1;–;6;1;2;3;10;9;1;–;11;–;–;11;11;10;1;–;12;–;–;12;7;7;–;–;8;1;0;7;2;2;–;–;2;–;1;1;3;2;1;–;5;–;2;3
9171132;      Töging a.Inn, St;5;4;–;1;9;–;–;9;10;7;1;2;24;–;15;9;12;7;2;3;83;43;30;10;13;7;4;2;57;26;22;9;19;16;1;2;33;2;14;17;18;14;3;1;40;11;9;20;4;1;1;2;22;8;12;2;8;7;–;1;23;7;8;8
9171133;      Tüßling, M;24;23;–;1;31;–;14;17;15;11;1;3;26;–;13;13;5;5;–;–;8;–;2;6;13;7;–;6;38;–;32;6;4;3;1;–;9;3;2;4;8;6;–;2;13;–;6;7;7;5;2;–;11;1;5;5;8;4;–;4;28;8;16;4
9171134;      Tyrlaching;3;2;–;1;6;–;5;1;10;7;2;1;15;–;7;8;4;3;–;1;7;–;4;3;9;6;2;1;14;–;5;9;5;4;1;–;6;–;–;6;7;5;2;–;9;1;–;8;2;1;1;–;3;1;–;2;1;–;–;1;7;1;6;0
9171135;      Unterneukirchen;17;5;5;7;43;1;32;10;12;11;1;–;18;1;3;14;11;11;–;–;11;–;–;11;20;11;–;9;66;5;41;20;7;4;3;–;10;–;2;8;12;9;1;2;48;30;2;16;–;–;–;–;5;1;2;2;6;6;–;–;8;–;2;6
9171137;      Winhöring;12;8;2;2;24;4;10;10;11;7;2;2;22;–;8;14;6;4;2;–;8;1;–;7;5;5;–;–;9;1;1;7;21;18;2;1;27;1;8;18;25;13;–;12;78;14;40;24;17;14;–;3;37;4;20;13;10;9;1;–;16;1;6;9
9172111;      Ainring;30;24;2;4;59;24;15;20;23;19;2;2;46;7;15;24;9;8;1;–;12;-4;4;12;6;5;–;1;25;-2;15;12;12;9;1;2;56;–;33;23;7;7;–;–;18;5;1;12;17;13;2;2;32;6;9;17;19;14;–;5;96;61;19;16
9172112;      Anger;12;11;1;–;16;–;2;14;15;13;1;1;29;5;8;16;8;8;–;–;13;1;2;10;5;4;–;1;14;3;9;2;7;3;–;4;29;7;16;6;5;4;–;1;17;5;10;2;6;3;2;1;11;2;4;5;7;4;1;2;17;4;9;4
9172114;      Bad Reichenhall, GKSt;8;3;2;3;31;-14;36;9;14;4;1;9;64;18;35;11;19;11;–;8;94;38;41;15;19;4;4;11;159;51;84;24;16;11;–;5;93;23;58;12;15;9;–;6;68;-7;65;10;13;5;1;7;88;19;58;11;25;3;1;21;303;126;172;5
9172115;      Bayerisch Gmain;4;3;–;1;8;2;2;4;4;3;–;1;45;28;10;7;2;2;–;–;2;–;–;2;4;4;–;–;4;-1;1;4;2;–;1;1;11;7;4;–;–;–;–;–;-1;-2;–;1;3;2;–;1;6;1;1;4;2;–;1;1;44;31;13;0
9172116;      Berchtesgaden, M;9;7;1;1;49;21;22;6;7;–;1;6;49;16;29;4;5;2;1;2;47;15;22;10;5;1;–;4;102;18;77;7;9;4;–;5;75;68;7;–;9;3;3;3;38;3;17;18;7;4;1;2;30;8;13;9;5;–;2;3;48;10;30;8
9172117;      Bischofswiesen;5;2;2;1;14;3;4;7;7;1;4;2;42;12;17;13;6;4;–;2;13;1;7;5;1;1;–;–;4;–;3;1;11;9;1;1;61;41;9;11;8;7;1;–;26;2;8;16;5;3;–;2;70;48;9;13;3;2;1;–;26;–;23;3
9172118;      Freilassing, St;15;1;–;14;108;31;66;11;12;5;1;6;48;7;28;13;16;6;–;10;121;25;94;2;27;22;1;4;62;8;46;8;58;39;2;17;162;39;87;36;17;5;4;8;92;29;54;9;8;–;2;6;72;28;37;7;4;1;–;3;26;14;10;2
9172122;      Laufen, St;9;7;–;2;54;21;24;9;7;2;4;1;30;11;11;8;14;13;–;1;33;11;10;12;6;6;–;–;11;2;5;4;4;4;–;–;10;1;2;7;6;3;1;2;19;6;8;5;19;9;6;4;70;33;25;12;15;9;2;4;55;12;30;13
9172124;      Marktschellenberg, M;–;–;–;–;-3;-12;10;-1;–;–;–;–;4;–;-3;7;1;1;–;–;1;-1;1;1;–;–;–;–;–;-1;-1;2;2;–;1;1;7;–;4;3;–;–;–;–;3;–;1;2;4;2;1;1;9;1;7;1;3;1;–;2;37;29;5;3
9172128;      Piding;5;3;1;1;12;2;4;6;11;6;2;3;55;6;26;23;9;7;–;2;20;6;1;13;7;3;1;3;22;4;10;8;3;1;1;1;12;3;8;1;5;3;–;2;17;2;10;5;5;3;–;2;20;4;9;7;2;1;–;1;28;9;19;–
9172129;      Ramsau b.Berchtesgaden;4;2;1;1;16;2;6;8;1;1;–;–;5;–;1;4;–;–;–;–;6;-3;7;2;–;–;–;–;9;6;2;1;1;–;–;1;11;5;1;5;–;–;–;–;–;1;-1;0;3;–;–;3;22;10;9;3;1;1;–;–;1;-1;-2;4
9172130;      Saaldorf-Surheim;13;11;1;1;26;2;5;19;20;17;2;1;42;1;14;27;16;8;2;6;59;17;32;10;12;11;–;1;18;–;8;10;15;14;–;1;24;–;8;16;18;17;1;–;42;7;14;21;13;10;–;3;42;10;22;10;4;3;–;1;16;1;8;7
9172131;      Schneizlreuth;2;2;–;–;5;–;2;3;1;–;1;–;2;–;–;2;5;5;–;–;9;1;2;6;5;5;–;–;5;–;–;5;3;2;1;–;7;2;2;3;5;3;1;1;10;3;4;3;2;2;–;–;6;–;4;2;2;1;1;–;3;1;–;2
9172132;      Schönau a.Königssee;3;2;1;–;12;3;6;3;3;–;–;3;21;-1;22;–;7;3;2;2;25;4;16;5;9;4;1;4;45;4;30;11;11;4;3;4;43;4;29;10;9;7;–;2;23;5;5;13;12;3;2;7;57;9;21;27;21;15;–;6;79;30;31;18
9172134;      Teisendorf, M;20;16;4;–;36;4;–;32;19;16;3;–;26;1;3;22;10;10;–;–;19;–;6;13;19;13;5;1;35;8;7;20;21;20;1;–;35;3;1;31;25;17;5;3;71;9;21;41;13;11;2;–;23;–;9;14;13;9;3;1;30;2;6;22
9172444;      Gemeindefreie Gebiete;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9173111;      Bad Heilbrunn;5;3;–;2;14;3;6;5;9;5;3;1;16;2;5;9;5;4;–;1;18;–;2;16;9;5;4;–;20;3;9;8;9;4;3;2;16;-4;12;8;13;6;2;5;61;24;20;17;12;9;2;1;18;5;6;7;15;12;2;1;30;5;13;12
9173112;      Bad Tölz, St;18;12;2;4;70;22;29;19;24;9;4;11;155;51;84;20;19;7;5;7;60;23;21;16;20;12;2;6;98;35;35;28;16;8;3;5;39;12;8;19;17;7;1;9;98;23;48;27;21;9;3;9;91;28;47;16;25;20;2;3;48;-12;25;35
9173113;      Benediktbeuern;10;8;1;1;18;2;5;11;4;4;–;–;9;1;–;8;10;4;1;5;29;6;16;7;24;18;3;3;30;–;7;23;8;8;–;–;12;2;–;10;23;19;1;3;35;2;12;21;14;7;4;3;36;6;11;19;7;3;2;2;27;5;11;11
9173115;      Bichl;6;4;1;1;14;1;9;4;7;3;–;4;27;9;16;2;10;3;2;5;28;–;11;17;4;4;–;–;5;1;1;3;5;2;1;2;13;2;8;3;19;14;3;2;38;3;18;17;13;9;1;3;31;2;16;13;2;2;–;–;3;-3;2;4
9173118;      Dietramszell;15;10;1;4;68;25;27;16;11;9;–;2;42;7;21;14;18;13;1;4;56;21;18;17;19;13;3;3;39;1;15;23;4;1;1;2;20;1;12;7;23;15;5;3;55;12;23;20;10;8;2;–;38;8;13;17;7;5;2;–;25;1;13;11
9173120;      Egling;10;6;2;2;30;3;12;15;6;4;2;–;16;3;3;10;22;20;2;–;28;-2;12;18;11;6;2;3;35;6;12;17;10;6;4;–;19;2;1;16;21;15;4;2;46;7;18;21;5;2;1;2;29;6;10;13;6;3;3;–;31;11;7;13
9173123;      Eurasburg;20;15;4;1;27;1;4;22;16;10;5;1;32;5;12;15;3;3;–;–;24;3;18;3;8;3;2;3;22;7;4;11;8;5;2;1;20;3;8;9;10;5;4;1;19;4;6;9;8;2;5;1;20;3;7;10;2;1;1;–;9;1;3;5
9173124;      Gaißach;9;7;1;1;21;4;4;13;8;4;3;1;22;3;6;13;2;–;2;–;15;1;4;10;6;2;3;1;18;3;5;10;9;5;2;2;37;4;19;14;8;5;3;–;25;1;13;11;3;–;2;1;19;1;10;8;3;2;1;–;18;2;5;11
9173126;      Geretsried, St;54;31;4;19;334;163;115;56;37;21;2;14;302;63;194;45;26;22;1;3;94;9;57;28;20;15;2;3;144;36;79;29;61;25;2;34;915;497;386;32;33;28;4;1;54;6;15;33;13;6;4;3;35;12;5;18;17;16;–;1;26;3;4;19
9173127;      Greiling;2;1;1;–;6;–;1;5;9;5;4;–;14;1;4;9;4;2;2;–;7;2;1;4;2;–;2;–;4;–;4;–;5;2;3;–;9;3;2;4;2;1;–;1;9;4;4;1;4;3;1;–;10;4;5;1;–;–;–;–;10;1;5;4
9173130;      Icking;10;8;2;–;12;1;1;10;6;6;–;–;6;–;–;6;23;23;–;–;25;1;3;21;17;17;–;–;20;–;2;18;21;20;1;–;23;–;1;22;11;10;1;–;13;–;2;11;6;4;2;–;12;2;4;6;4;4;–;–;8;2;1;5
9173131;      Jachenau;3;1;2;–;7;1;3;3;5;1;4;–;9;2;2;5;3;2;1;–;7;1;1;5;1;1;–;–;2;–;–;2;–;–;–;–;2;–;1;1;2;1;–;1;5;1;2;2;2;1;–;1;7;1;4;2;2;1;–;1;6;1;4;1
9173133;      Kochel a.See;11;6;3;2;28;2;14;12;7;4;2;1;20;4;10;6;12;7;1;4;41;21;8;12;5;1;2;2;20;4;10;6;7;4;–;3;26;9;11;6;11;9;2;–;18;5;3;10;9;7;1;1;18;4;7;7;9;5;2;2;29;5;15;9
9173134;      Königsdorf;8;4;2;2;20;2;6;12;13;7;2;4;37;11;15;11;7;6;1;–;11;–;1;10;10;9;1;–;19;3;5;11;7;6;1;–;13;1;4;8;14;11;–;3;33;8;11;14;9;7;1;1;15;3;4;8;8;6;2;–;13;1;6;6
9173135;      Lenggries;16;11;3;2;33;3;15;15;15;14;–;1;21;–;6;15;25;14;8;3;34;-10;25;19;20;11;2;7;49;2;21;26;15;8;4;3;33;8;11;14;19;14;3;2;41;4;13;24;16;9;4;3;43;5;21;17;19;10;4;5;141;94;26;21
9173137;      Münsing;8;3;4;1;19;2;6;11;21;14;5;2;42;10;7;25;20;14;3;3;40;8;14;18;9;3;5;1;30;6;10;14;3;1;2;–;15;1;7;7;22;15;5;2;38;7;12;19;10;6;3;1;23;4;8;11;10;5;–;5;114;73;30;11
9173140;      Reichersbeuern;2;1;1;–;7;-1;4;4;12;8;4;–;17;1;2;14;11;8;3;–;18;2;5;11;6;5;–;1;11;–;-1;12;6;4;2;–;16;3;7;6;6;4;1;1;10;1;2;7;7;6;1;–;10;0;4;6;11;7;3;1;19;–;5;14
9173141;      Sachsenkam;–;–;–;–;–;–;–;–;4;2;–;2;11;1;7;3;1;1;–;–;1;–;–;1;3;2;–;1;5;–;2;3;3;3;–;–;5;1;2;2;6;4;1;1;9;–;2;7;2;2;–;–;2;–;–;2;2;1;–;1;6;2;1;3
9173142;      Schlehdorf;11;5;3;3;52;36;7;9;5;5;–;–;6;-1;4;3;6;5;–;1;8;–;–;8;3;3;–;–;5;–;2;3;3;2;1;–;4;1;–;3;5;4;–;1;9;–;3;6;2;2;–;–;12;9;1;2;1;1;–;–;3;–;2;1
9173145;      Wackersberg;3;–;2;1;11;5;2;4;7;3;1;3;34;1;26;7;4;2;1;1;11;–;8;3;9;4;4;1;20;6;2;12;14;9;4;1;31;4;12;15;6;4;1;1;21;2;7;12;7;5;–;2;20;2;10;8;6;4;–;2;17;3;8;6
9173147;      Wolfratshausen, St;30;21;1;8;117;36;45;36;31;26;1;4;57;7;20;30;32;17;4;11;159;50;79;30;28;19;1;8;98;31;44;23;30;19;–;11;208;49;118;41;33;20;8;5;69;9;29;31;42;36;2;4;88;32;16;40;35;27;1;7;110;33;44;33
